iteration,r,predicted,var,actual
48,0.2731370419439647,-0.6434125109322177,0.16477387443987773,-1.3775618725257588
49,0.2731370419439647,-0.9776357963674674,0.1647738744384726,-0.5182021838106455
50,0.2731370419439647,-0.680434814523585,0.16477387443790967,-0.5590353036990019
51,0.2731370419439647,-0.6287221271985591,0.1647738744376389,-0.7640709979807796
52,0.2731370419439647,-0.7032874978504258,0.1647738744374754,-1.4442297920535658
53,0.2731370419439647,-1.0370414217919826,0.16477387443736502,0.1386940959082705
54,0.2731370419439647,-0.389518640278569,0.16477387443728686,-0.09718293451525012
55,0.2731370419439647,-0.3366242208017722,0.16477387443722757,0.7202215311446
56,0.2731370419439647,0.08099094550385445,0.16477387443717997,0.6379695054083576
57,0.2731370419439647,0.20053946588764932,0.16477387443714078,0.25537747358860186
58,0.2731370419439647,0.1358553599941431,0.16477387443710842,0.43355523820380876
59,0.2731370419439647,0.22999858948051755,0.16477387443708202,0.1720276104617492
60,0.2731370419439647,0.15186137234252664,0.16477387443706082,-0.22329633298473484
61,0.2731370419439647,-0.058896646963109534,0.1647738744370443,0.08664246344939691
62,0.2731370419439647,0.009306062333769806,0.16477387443703204,-0.4703424258308178
63,0.2731370419439647,-0.24360856014495197,0.16477387443702338,0.4763629154299782
64,0.2731370419439647,0.10811571949839667,0.1647738744370177,0.38265530049423635
65,0.2731370419439647,0.1504026517699118,0.16477387443701436,-0.7020222416628924
66,0.2731370419439647,-0.3146242185594651,0.16477387443701277,-0.6191339094616555
67,0.2731370419439647,-0.39785075596764635,0.1647738744370121,-0.07353138210602418
68,0.2731370419439647,-0.17948627444654167,0.1647738744370118,-0.689105284040175
69,0.2731370419439647,-0.43852282820279587,0.1647738744370117,-0.326351382882156
70,0.2731370419439647,-0.3624879963042864,0.16477387443701158,0.9890905151217778
71,0.2731370419439647,0.2717207572543081,0.16477387443701155,-0.08005248813803172
72,0.2731370419439647,-0.02333690504378049,0.16477387443701152,0.29985561182760556
73,0.2731370419439647,0.10778022058621664,0.16477387443701152,-0.05515675954604215
74,0.2731370419439647,0.012190921077346576,0.16477387443701152,0.3671130081078947
75,0.2731370419439647,0.20112614869588816,0.16477387443701152,-0.3726636185790363
76,0.2731370419439647,-0.11357055579026315,0.1647738744370115,-0.4310973978443494
77,0.2731370419439647,-0.2228905868162823,0.1647738744370115,-0.5038644623021553
78,0.2731370419439647,-0.3122531465546413,0.1647738744370115,-0.5410468183409058
79,0.2731370419439647,-0.3771140773160397,0.1647738744370115,-0.5274888998857838
80,0.2731370419439647,-0.4227065740003789,0.1647738744370115,0.8196662668953167
81,0.2731370419439647,0.1745062107279465,0.1647738744370115,-0.4928689901178123
82,0.2731370419439647,-0.2589881974538779,0.1647738744370115,-0.7283068302056455
83,0.2731370419439647,-0.45197356413291806,0.1647738744370115,-0.5819448740376199
84,0.2731370419439647,-0.4363067115390196,0.1647738744370115,-0.12903515245031108
85,0.2731370419439647,-0.23748406105643494,0.1647738744370115,1.096356503296329
86,0.2731370419439647,0.3403094626681405,0.1647738744370115,-0.02422321137636113
87,0.2731370419439647,0.005504177446735195,0.1647738744370115,-0.31886017470553996
88,0.2731370419439647,-0.16204738988675918,0.1647738744370115,1.2624045529642605
89,0.2731370419439647,0.5473530536894566,0.1647738744370115,0.35869101270567744
90,0.2731370419439647,0.333124840914379,0.1647738744370115,0.7926665198649118
91,0.2731370419439647,0.48277591263244435,0.1647738744370115,0.5526580215768749
92,0.2731370419439647,0.4390699760419152,0.1647738744370115,0.23268094147355955
93,0.2731370419439647,0.31240118852373533,0.1647738744370115,-0.37460193217469795
94,0.2731370419439647,-0.021640432214941416,0.1647738744370115,0.5182147490155984
95,0.2731370419439647,0.2837610178082645,0.1647738744370115,1.0363198025931963
96,0.2731370419439647,0.5747724054074618,0.1647738744370115,0.45227722071494636
97,0.2731370419439647,0.3891474763673864,0.1647738744370115,0.36100958489389573
98,0.2731370419439647,0.32698115900964103,0.1647738744370115,0.45337292947685665
99,0.2731370419439647,0.38361928171959886,0.1647738744370115,1.1882190756100357
100,0.2731370419439647,0.7380385620981358,0.1647738744370115,0.3231089710191668
101,0.2731370419439647,0.42971934072707174,0.1647738744370115,0.4411833627570125
102,0.2731370419439647,0.4211975279990225,0.1647738744370115,-0.021652668207012702
103,0.2731370419439647,0.2072922812907297,0.1647738744370115,-0.307925384675301
104,0.2731370419439647,0.0096577446752242,0.1647738744370115,0.6185584663298053
105,0.2731370419439647,0.3423182229992535,0.1647738744370115,-0.9767787606760905
106,0.2731370419439647,-0.3207905782745764,0.1647738744370115,-0.24331308571256882
107,0.2731370419439647,-0.17596010611833246,0.1647738744370115,0.08685564161350562
108,0.2731370419439647,-0.015263016911605452,0.1647738744370115,0.4634830822351148
109,0.2731370419439647,0.19873130701255776,0.1647738744370115,0.02607397709135509
110,0.2731370419439647,0.04799025318515805,0.1647738744370115,-0.7882888249671581
111,0.2731370419439647,-0.33051017580320985,0.1647738744370115,-0.37329521288445733
112,0.2731370419439647,-0.2423457959127655,0.1647738744370115,-0.46218669960418063
113,0.2731370419439647,-0.29375426018626216,0.1647738744370115,0.3124652453316895
114,0.2731370419439647,0.01359803683102937,0.1647738744370115,-0.29997254246932065
115,0.2731370419439647,-0.1952920197097885,0.1647738744370115,-0.17925944983244918
116,0.2731370419439647,-0.16633354953139728,0.1647738744370115,-0.830655019635865
117,0.2731370419439647,-0.4551132969640006,0.1647738744370115,0.22067728217109936
118,0.2731370419439647,-0.05462959688273151,0.1647738744370115,0.03990177829114405
119,0.2731370419439647,-0.05892721183881792,0.1647738744370115,-0.599807114701733
120,0.2731370419439647,-0.34457482389542243,0.1647738744370115,-0.7100811909945874
121,0.2731370419439647,-0.470731514082357,0.1647738744370115,0.06596790127437512
122,0.2731370419439647,-0.15025314583310084,0.1647738744370115,-0.053310985399827406
123,0.2731370419439647,-0.14526229361485596,0.1647738744370115,-1.031121813213089
124,0.2731370419439647,-0.5983280570536569,0.1647738744370115,0.6641345623427469
125,0.2731370419439647,0.06952334407184012,0.1647738744370115,-0.9495782186779914
126,0.2731370419439647,-0.4899125780900408,0.1647738744370115,-0.5224685773304361
127,0.2731370419439647,-0.44399667233712703,0.1647738744370115,0.38459513604215945
128,0.2731370419439647,-0.03337165017896819,0.1647738744370115,-0.24929359397126374
129,0.2731370419439647,-0.1970252688104229,0.1647738744370115,-0.9418487430638994
130,0.2731370419439647,-0.5696621404030601,0.1647738744370115,-1.5521255182275147
131,0.2731370419439647,-0.9422573305788203,0.1647738744370115,-0.5631635794116272
132,0.2731370419439647,-0.617315296785927,0.1647738744370115,-1.0166133065171103
133,0.2731370419439647,-0.7997942451749543,0.1647738744370115,0.043325585279867594
134,0.2731370419439647,-0.38165969472764816,0.1647738744370115,0.9279816029495701
135,0.2731370419439647,0.15149633340214413,0.1647738744370115,-0.3779258024156247
136,0.2731370419439647,-0.24211466610515195,0.1647738744370115,-0.5389519411540511
137,0.2731370419439647,-0.37357174974775365,0.1647738744370115,-0.4740886608373989
138,0.2731370419439647,-0.3581762455400362,0.1647738744370115,0.5122231773329055
139,0.2731370419439647,0.08001314884752345,0.1647738744370115,0.9411686568541007
140,0.2731370419439647,0.36377316991738395,0.1647738744370115,2.2710015976520577
141,0.2731370419439647,1.09600906675286,0.1647738744370115,2.6146776375065945
142,0.2731370419439647,1.538859642713881,0.1647738744370115,1.424176704055174
143,0.2731370419439647,1.2302007431318709,0.1647738744370115,1.4730826912989299
144,0.2731370419439647,1.2521985606672548,0.1647738744370115,0.8873264036139338
145,0.2731370419439647,1.0163450723871768,0.1647738744370115,-0.5498319828280851
146,0.2731370419439647,0.2618173619291981,0.1647738744370115,-0.2143153064472909
147,0.2731370419439647,0.13676085142206698,0.1647738744370115,0.08378572399356207
148,0.2731370419439647,0.16741198551753744,0.1647738744370115,-0.353175008720833
149,0.2731370419439647,-0.08919889826767709,0.1647738744370115,1.047662994403977
150,0.2731370419439647,0.4524060878596734,0.1647738744370115,-0.019373956948443287
151,0.2731370419439647,0.1250797090849414,0.1647738744370115,-0.898379217585904
152,0.2731370419439647,-0.33488889887062706,0.1647738744370115,0.8962185001259609
153,0.2731370419439647,0.3640226460265619,0.1647738744370115,0.38820455819365257
154,0.2731370419439647,0.31381685851505875,0.1647738744370115,0.25477765338789166
155,0.2731370419439647,0.23578921916608211,0.1647738744370115,-0.31900876812307877
156,0.2731370419439647,-0.0311163869613965,0.1647738744370115,-0.47421911473274153
157,0.2731370419439647,-0.14987767146900835,0.1647738744370115,-0.2034341832684995
158,0.2731370419439647,-0.09797094398784462,0.1647738744370115,-0.5628866566489831
159,0.2731370419439647,-0.2823397646002125,0.1647738744370115,-0.5100676977311736
160,0.2731370419439647,-0.33118434278883724,0.1647738744370115,-0.08571698271582866
161,0.2731370419439647,-0.16275027436432454,0.1647738744370115,-0.23425136276466113
162,0.2731370419439647,-0.19087910632925933,0.1647738744370115,-0.8486842856974359
163,0.2731370419439647,-0.4888349384319603,0.1647738744370115,-0.597299912286185
164,0.2731370419439647,-0.46097924733557194,0.1647738744370115,-0.6481044769769765
165,0.2731370419439647,-0.4974955114550973,0.1647738744370115,-0.4181737726734235
166,0.2731370419439647,-0.42969850022949424,0.1647738744370115,-0.3419939884721902
167,0.2731370419439647,-0.39301810438126966,0.1647738744370115,0.18726561808942765
168,0.2731370419439647,-0.1253336412936125,0.1647738744370115,-1.0267343362325076
169,0.2731370419439647,-0.5971020989007568,0.1647738744370115,-0.4802777913585866
170,0.2731370419439647,-0.4587552538908718,0.1647738744370115,-0.3997662763404462
171,0.2731370419439647,-0.400756689089748,0.1647738744370115,0.05830153495020558
172,0.2731370419439647,-0.1869860775019229,0.1647738744370115,-0.010257286559250864
173,0.2731370419439647,-0.1711432316809229,0.1647738744370115,-0.6932049902308921
174,0.2731370419439647,-0.4456310948162349,0.1647738744370115,-0.7730988242132688
175,0.2731370419439647,-0.548543795563001,0.1647738744370115,-0.7655065967905232
176,0.2731370419439647,-0.5901277144465541,0.1647738744370115,0.12384561569013036
177,0.2731370419439647,-0.22561485065512293,0.1647738744370115,1.0554381940167386
178,0.2731370419439647,0.2875441841658042,0.1647738744370115,0.1310472385421455
179,0.2731370419439647,0.043419502572292476,0.1647738744370115,-0.0019462076340587395
180,0.2731370419439647,-0.020589660160152977,0.1647738744370115,-0.5986699894125427
181,0.2731370419439647,-0.2776499154323085,0.1647738744370115,-0.8341240852029432
182,0.2731370419439647,-0.4690856772157189,0.1647738744370115,-0.8246829132676244
183,0.2731370419439647,-0.5783101114208219,0.1647738744370115,-0.6712913996817149
184,0.2731370419439647,-0.5796269627774289,0.1647738744370115,0.2252312178212317
185,0.2731370419439647,-0.19474117008171435,0.1647738744370115,-0.20836387825168037
186,0.2731370419439647,-0.283431514325869,0.1647738744370115,-0.3987292241969911
187,0.2731370419439647,-0.36053924335508153,0.1647738744370115,-0.4227029578200635
188,0.2731370419439647,-0.3698694756405055,0.1647738744370115,1.012120974967576
189,0.2731370419439647,0.29789120419152615,0.1647738744370115,1.163097532136451
190,0.2731370419439647,0.5478892530024162,0.1647738744370115,-0.4164097831577088
191,0.2731370419439647,-0.0594061202853324,0.1647738744370115,-0.47271176012417654
192,0.2731370419439647,-0.20169731999960985,0.1647738744370115,-0.6607458628727216
193,0.2731370419439647,-0.32904541939309334,0.1647738744370115,-0.44013112708694213
194,0.2731370419439647,-0.32143343813005604,0.1647738744370115,-0.8442510609314913
195,0.2731370419439647,-0.5699836862020832,0.1647738744370115,0.20644357573241698
196,0.2731370419439647,-0.16382727746207223,0.1647738744370115,-0.07011163707185242
197,0.2731370419439647,-0.18117668127955378,0.1647738744370115,0.3245593418844966
198,0.2731370419439647,0.024882350678285765,0.1647738744370115,-0.5171485933392904
199,0.2731370419439647,-0.28607117378256414,0.1647738744370115,-0.3503854386944173
200,0.2731370419439647,-0.26831301528407986,0.1647738744370115,-0.49667160778739233
201,0.2731370419439647,-0.35254776017527173,0.1647738744370115,-0.12717977605902464
202,0.2731370419439647,-0.22192174480348684,0.1647738744370115,-0.40857752014135856
203,0.2731370419439647,-0.33790480432446646,0.1647738744370115,-0.7465722761481625
204,0.2731370419439647,-0.5164233846924907,0.1647738744370115,-0.9549152052137267
205,0.2731370419439647,-0.6654470247726055,0.1647738744370115,-0.5825173607018552
206,0.2731370419439647,-0.5500736732546944,0.1647738744370115,0.010645077579574048
207,0.2731370419439647,-0.27446459929335737,0.1647738744370115,-0.4957269660098097
208,0.2731370419439647,-0.43534536682018604,0.1647738744370115,-1.0546311550865968
209,0.2731370419439647,-0.7150982033793689,0.1647738744370115,-0.7988304594113187
210,0.2731370419439647,-0.6646370334512751,0.1647738744370115,-1.2460378036956208
211,0.2731370419439647,-0.881530395318174,0.1647738744370115,-0.28594096239729366
212,0.2731370419439647,-0.5388805355506936,0.1647738744370115,-1.1987511807615023
213,0.2731370419439647,-0.8867974282126936,0.1647738744370115,-0.8672196904877553
214,0.2731370419439647,-0.816224959276589,0.1647738744370115,-1.084503644309847
215,0.2731370419439647,-0.9061736215642464,0.1647738744370115,-0.9402652091978941
216,0.2731370419439647,-0.8621505932336271,0.1647738744370115,-0.6844368161673445
217,0.2731370419439647,-0.7565794818592549,0.1647738744370115,-0.8260848660348705
218,0.2731370419439647,-0.7892636521966059,0.1647738744370115,-0.3240643911006958
219,0.2731370419439647,-0.5619736583227135,0.1647738744370115,-0.8527921426846704
220,0.2731370419439647,-0.7319938485859748,0.1647738744370115,-1.0132455440952732
221,0.2731370419439647,-0.8368751803556876,0.1647738744370115,-0.7792005751067733
222,0.2731370419439647,-0.7646749334432178,0.1647738744370115,-0.5820025303078534
223,0.2731370419439647,-0.6629338526527911,0.1647738744370115,-1.1942562631756883
224,0.2731370419439647,-0.9327780730178682,0.1647738744370115,-0.8906075758875751
225,0.2731370419439647,-0.865399669287996,0.1647738744370115,-0.7614447345504298
226,0.2731370419439647,-0.7923610115217995,0.1647738744370115,-1.028622437130971
227,0.2731370419439647,-0.9008321160431643,0.1647738744370115,-1.127736896405732
228,0.2731370419439647,-0.9850999631898399,0.1647738744370115,-1.1413544912333675
229,0.2731370419439647,-1.0159205785007022,0.1647738744370115,-1.4679976748367414
230,0.2731370419439647,-1.1875652197609028,0.1647738744370115,-1.0710467561353902
231,0.2731370419439647,-1.0700056821945856,0.1647738744370115,-0.8244504196489723
232,0.2731370419439647,-0.9387480061011895,0.1647738744370115,-1.5320202394590499
233,0.2731370419439647,-1.2272653098501531,0.1647738744370115,-1.329217657729261
234,0.2731370419439647,-1.209967227961171,0.1647738744370115,-1.5645225025816722
235,0.2731370419439647,-1.3173855868187485,0.1647738744370115,-1.691117237385375
236,0.2731370419439647,-1.4222584980335489,0.1647738744370115,-1.4688980553217812
237,0.2731370419439647,-1.377383568821324,0.1647738744370115,-1.3239867253075548
238,0.2731370419439647,-1.308600209802527,0.1647738744370115,-1.285977539127606
239,0.2731370419439647,-1.2787668071282745,0.1647738744370115,-0.14472171770143183
240,0.2731370419439647,-0.735709584264467,0.1647738744370115,-1.0032275689146832
241,0.2731370419439647,-0.9580082345994353,0.1647738744370115,0.031614174922964505
242,0.2731370419439647,-0.49862912337774185,0.1647738744370115,-0.8554007664409221
243,0.2731370419439647,-0.7522311273315553,0.1647738744370115,-0.6128198838472496
244,0.2731370419439647,-0.6724556248359335,0.1647738744370115,-0.6553386313486637
245,0.2731370419439647,-0.6831327957605956,0.1647738744370115,-1.1702833798142973
246,0.2731370419439647,-0.9146240758146118,0.1647738744370115,-0.49325682457437264
247,0.2731370419439647,-0.6889621802327309,0.1647738744370115,-0.4636454279162009
248,0.2731370419439647,-0.6201764782422229,0.1647738744370115,-0.21317599412426738
249,0.2731370419439647,-0.47917796924298733,0.1647738744370115,-0.1450641265430073
250,0.2731370419439647,-0.392609535126726,0.1647738744370115,-1.0456108159482296
251,0.2731370419439647,-0.7477130993401777,0.1647738744370115,-0.2984726808926334
252,0.2731370419439647,-0.48995748561269264,0.1647738744370115,-1.4098533475073205
253,0.2731370419439647,-0.9445188797951067,0.1647738744370115,-1.1103768201885724
254,0.2731370419439647,-0.9476714578108267,0.1647738744370115,-0.2941491335523549
255,0.2731370419439647,-0.609045496015687,0.1647738744370115,-1.2540921074092792
256,0.2731370419439647,-0.9595208675474136,0.1647738744370115,-1.1002872566441058
257,0.2731370419439647,-0.9870412384486852,0.1647738744370115,-0.32330927220201344
258,0.2731370419439647,-0.6279448081495154,0.1647738744370115,-0.9081764617870558
259,0.2731370419439647,-0.7931625260241925,0.1647738744370115,-0.8515186239575998
260,0.2731370419439647,-0.812438962302938,0.1647738744370115,-0.4559357530698244
261,0.2731370419439647,-0.6207773371441059,0.1647738744370115,0.6104079141877718
262,0.2731370419439647,-0.0650598610294711,0.1647738744370115,-0.3759886005148676
263,0.2731370419439647,-0.35365013541399853,0.1647738744370115,-0.47473915858650934
264,0.2731370419439647,-0.43093154134191713,0.1647738744370115,-0.9146506974660901
265,0.2731370419439647,-0.6334355314969852,0.1647738744370115,-0.9523863534169105
266,0.2731370419439647,-0.7150089361192076,0.1647738744370115,-0.5580593727781222
267,0.2731370419439647,-0.6069818822088728,0.1647738744370115,-0.4776589332568706
268,0.2731370419439647,-0.5607138934413394,0.1647738744370115,-0.4206177811978457
269,0.2731370419439647,-0.5236857498157211,0.1647738744370115,-1.0609324331803538
270,0.2731370419439647,-0.7932507862239792,0.1647738744370115,-0.2879802889138901
271,0.2731370419439647,-0.4999711694580801,0.1647738744370115,-0.8340125647031114
272,0.2731370419439647,-0.6831790961181855,0.1647738744370115,-0.5287133901790325
273,0.2731370419439647,-0.5922174528426271,0.1647738744370115,-0.477508478711487
274,0.2731370419439647,-0.5519474138094129,0.1647738744370115,-0.6661457387827757
275,0.2731370419439647,-0.6103045842075026,0.1647738744370115,-0.7215365028698026
276,0.2731370419439647,-0.6545730922130124,0.1647738744370115,-0.3224291925541868
277,0.2731370419439647,-0.4791778729492307,0.1647738744370115,-0.5235429218948522
278,0.2731370419439647,-0.5243198754604207,0.1647738744370115,-0.7303738958489919
279,0.2731370419439647,-0.6261892582003191,0.1647738744370115,-0.7454945228924839
280,0.2731370419439647,-0.6574253432513957,0.1647738744370115,-1.0541561628894034
281,0.2731370419439647,-0.8106038337150782,0.1647738744370115,-0.1841912780338412
282,0.2731370419439647,-0.4688205292834797,0.1647738744370115,0.6554439307166187
283,0.2731370419439647,0.001989168839524805,0.1647738744370115,-0.36548155570228397
284,0.2731370419439647,-0.3135677923454441,0.1647738744370115,-0.5818733460850132
285,0.2731370419439647,-0.45337537181988197,0.1647738744370115,-0.0910878267962468
286,0.2731370419439647,-0.23998305067780126,0.1647738744370115,-0.023284209455848092
287,0.2731370419439647,-0.15881765457136768,0.1647738744370115,-0.2991162529187968
288,0.2731370419439647,-0.28299015856661913,0.1647738744370115,-0.4222558367283489
289,0.2731370419439647,-0.3630114758594225,0.1647738744370115,-0.4052622711809648
290,0.2731370419439647,-0.3681906896244657,0.1647738744370115,-0.8500128142079482
291,0.2731370419439647,-0.5860929002136266,0.1647738744370115,-1.1858800694354696
292,0.2731370419439647,-0.8193053520460429,0.1647738744370115,0.07635094024760965
293,0.2731370419439647,-0.3272067566197344,0.1647738744370115,0.2640524555937023
294,0.2731370419439647,-0.12173893642745419,0.1647738744370115,0.6354516746295058
295,0.2731370419439647,0.12867337339479393,0.1647738744370115,0.372532578503045
296,0.2731370419439647,0.12877622840976097,0.1647738744370115,0.45396857848644584
297,0.2731370419439647,0.23376744689247392,0.1647738744370115,-0.18318220144233502
298,0.2731370419439647,-0.009380881551928191,0.1647738744370115,-0.7605230757722314
299,0.2731370419439647,-0.34004276955860585,0.1647738744370115,-0.617896124689705
300,0.2731370419439647,-0.39765758344394364,0.1647738744370115,-0.8045070788007075
301,0.2731370419439647,-0.5424547793968076,0.1647738744370115,-1.1439936550958427
302,0.2731370419439647,-0.7815428337313172,0.1647738744370115,-0.5024527278284902
303,0.2731370419439647,-0.5794991009803192,0.1647738744370115,-0.36206012374025587
304,0.2731370419439647,-0.4738781864307818,0.1647738744370115,-0.6030702247623142
305,0.2731370419439647,-0.5563007219890397,0.1647738744370115,-0.8844858810736551
306,0.2731370419439647,-0.6953495883098513,0.1647738744370115,-0.8009270605207934
307,0.2731370419439647,-0.6819739784947662,0.1647738744370115,-0.532450454066109
308,0.2731370419439647,-0.5697144191376828,0.1647738744370115,-1.482353530947227
309,0.2731370419439647,-0.9943304053352644,0.1647738744370115,-1.1729959109636876
310,0.2731370419439647,-0.9788226241695431,0.1647738744370115,-0.9807439606492232
311,0.2731370419439647,-0.9088151251713277,0.1647738744370115,-1.4637918502785334
312,0.2731370419439647,-1.1317635310615313,0.1647738744370115,-1.0339439075252141
313,0.2731370419439647,-1.0153356740350168,0.1647738744370115,-0.17706338205664474
314,0.2731370419439647,-0.5873867737682175,0.1647738744370115,-0.9264993782379021
315,0.2731370419439647,-0.806783966211654,0.1647738744370115,-1.297600713275024
316,0.2731370419439647,-1.0177243105144083,0.1647738744370115,-1.0910272519287831
317,0.2731370419439647,-0.9701616347590777,0.1647738744370115,-1.1157678280150323
318,0.2731370419439647,-0.9851584821174573,0.1647738744370115,-1.2444512606399762
319,0.2731370419439647,-1.0854139341236133,0.1647738744370115,-0.6228730992396089
320,0.2731370419439647,-0.8387709417390482,0.1647738744370115,-0.4595129818156055
321,0.2731370419439647,-0.6900135593227109,0.1647738744370115,0.1031567998588569
322,0.2731370419439647,-0.3692074134213969,0.1647738744370115,0.5805508628463152
323,0.2731370419439647,-0.024734720085668682,0.1647738744370115,0.8786697278796102
324,0.2731370419439647,0.26794747581246053,0.1647738744370115,0.32400417088903605
325,0.2731370419439647,0.15041214478895717,0.1647738744370115,0.9900235909960656
326,0.2731370419439647,0.47840651053099015,0.1647738744370115,0.3994250623688202
327,0.2731370419439647,0.3213408118569646,0.1647738744370115,-0.46451917638972035
328,0.2731370419439647,-0.10411968968371131,0.1647738744370115,0.5263008625845133
329,0.2731370419439647,0.22075509685771733,0.1647738744370115,0.46250005206676165
330,0.2731370419439647,0.2617792167644892,0.1647738744370115,1.6771965729158935
331,0.2731370419439647,0.8258043293057973,0.1647738744370115,1.6064422757916936
332,0.2731370419439647,0.9766145671021726,0.1647738744370115,0.9559965223584024
333,0.2731370419439647,0.8025430184724892,0.1647738744370115,0.6586005215369121
334,0.2731370419439647,0.6696832893021334,0.1647738744370115,0.2622795016444553
335,0.2731370419439647,0.47136289730416525,0.1647738744370115,1.28843803513468
336,0.2731370419439647,0.8568507184915017,0.1647738744370115,-0.0004240679040847564
337,0.2731370419439647,0.3363540051659862,0.1647738744370115,0.3613184109395424
338,0.2731370419439647,0.36480646475163586,0.1647738744370115,0.5861381980380239
339,0.2731370419439647,0.46493864973830873,0.1647738744370115,0.6545210992980733
340,0.2731370419439647,0.5282103546263037,0.1647738744370115,-0.27660105037785443
341,0.2731370419439647,0.10222066258441564,0.1647738744370115,-0.1985609545314528
342,0.2731370419439647,0.03370081791285375,0.1647738744370115,0.529133434380195
343,0.2731370419439647,0.32947807045751254,0.1647738744370115,1.4146776695839185
344,0.2731370419439647,0.7963885331326204,0.1647738744370115,0.34853292679335524
345,0.2731370419439647,0.44014272837114743,0.1647738744370115,0.06117166557247591
346,0.2731370419439647,0.2603297229090265,0.1647738744370115,0.7797588917771825
347,0.2731370419439647,0.5621820633806373,0.1647738744370115,1.7605066211207296
348,0.2731370419439647,1.085448078682455,0.1647738744370115,1.8522964197504939
349,0.2731370419439647,1.2672023025329544,0.1647738744370115,2.3940238767878594
350,0.2731370419439647,1.6301143516182994,0.1647738744370115,2.7079656115246125
351,0.2731370419439647,1.9575465535938241,0.1647738744370115,1.5374307272506145
352,0.2731370419439647,1.580833012967792,0.1647738744370115,1.713455725249779
353,0.2731370419439647,1.592132973140344,0.1647738744370115,1.4829153984204413
354,0.2731370419439647,1.4833063774102229,0.1647738744370115,0.9794338473859837
