iteration,b0,b1,b2,b3,q,r,loglik,predicted,var,actual
0,-0.1529385302428252,0.7978209580092928,0.10398719566275455,0.06444210140420736,0.16771524698046175,0.1719979170391942,-9690.518235562076,-4.442897163133438,0.03937280145304717,-4.392080384830504
1,-0.0010951395580430872,0.7987609336328153,0.10931559417443776,0.09084910426626742,0.16960423105413835,0.17108036764762535,-9692.035798188834,-4.369547956042173,0.040089489581588145,-4.069078736260599
2,-0.1522580730982132,0.773651493029617,0.1255582255908057,0.06705809333361859,0.17283986043903238,0.16908437212294364,-9690.844292805597,-4.231996551552004,0.040453587934146704,-4.070335801261055
3,-0.001243458613924935,0.7848584600473625,0.12216711523934995,0.09186554153726603,0.17323983233473206,0.1687050956705216,-9691.619310868173,-4.1484975962042725,0.04091131048721622,-4.170989272736955
4,-0.0009888922347771121,0.7845243145891643,0.12269368803454062,0.09173655029685016,0.17333521347919734,0.16866039220905746,-9691.654313570865,-4.16889190043208,0.04093682428839271,-4.136178016074947
5,-0.1489954415056235,0.7784944954059918,0.1209239398619234,0.0676127664217038,0.17282763102074536,0.16865112258164225,-9690.155860922789,-4.175890798448907,0.04052978384192646,-4.041444794621006
6,-0.14500650403104137,0.7862883347531407,0.11341744230390138,0.06811547766718964,0.17081867846627824,0.1699212130479077,-9690.125033879458,-4.12082970753314,0.04006665836160847,-4.133862763773835
7,-0.14441988390582972,0.7899624126802283,0.10988826187784033,0.06806350169683771,0.16965239988602462,0.17056663483050888,-9689.972259308634,-4.143507475884379,0.03977197194003455,-4.194847604566507
8,-0.14812703502587418,0.7782239460570485,0.12080510485643689,0.06804713113564655,0.17227409689927817,0.16869998239791312,-9689.785430680464,-4.1796279727324785,0.040313511434281524,-4.1722625084934055
9,-0.1475485177318553,0.7836711694482639,0.1176125470037063,0.06601004949769106,0.1711089159104972,0.16914060973189132,-9689.05382630086,-4.182252599902242,0.0400524259487605,-3.9086867438455473
10,-3.597345812204113e-05,0.791824148818578,0.1172538273285535,0.09003270156494406,0.17160422185913926,0.1694162130081902,-9691.0995184893,-4.036807273943629,0.04053212016475617,-4.009723646335246
11,-0.14343327227957708,0.7838153375839354,0.11768466174234368,0.06663252170807094,0.17181949755195228,0.1688954498319118,-9689.640460860366,-4.0638942794203015,0.040307122014279995,-4.258579782511266
12,-0.0001296749506099847,0.8007977059266846,0.10717046199855856,0.09110316147227862,0.1693013380428957,0.17044760138187537,-9690.500114217417,-4.157097666804272,0.03996751805558142,-4.020248752552363
13,-0.141537543485881,0.7935312384390816,0.10878294442686526,0.0661457021973216,0.1685760430936722,0.17075009606775393,-9689.148438620976,-4.106834443415807,0.039483417356260035,-4.357730180228704
14,0.0008715239632484583,0.7958966260624685,0.11356223662414124,0.08984567650467906,0.17011771911334866,0.17035717952771223,-9691.140787468255,-4.218400707335477,0.04015466270400405,-3.968496118911795
15,-0.0010266234682037557,0.7907252439277875,0.1207073882451555,0.0873968651789768,0.17069593795464133,0.17038430822008427,-9691.529429575028,-4.086015762485542,0.04025884973890927,-4.426366388466709
