iteration,b0,b1,b2,b3,q,r,h,loglik,predicted,var,actual
0,0.002807182862542758,0.9827624232304918,-0.15479166755178134,0.17150227219862646,0.06042693017109159,0.17471311960763225,0.2378205879542559,-9711.356255733966,-4.193488939854605,0.0439023783994022,-4.71020181893842
1,-0.04754081552858598,0.9329297017678532,-0.05860453377911015,0.11428578576951132,0.07012591674645413,0.17398194394162897,0.2378205879542559,-9712.89291290455,-4.405918701939812,0.04485625975640001,-4.3837300602785145
2,0.0006903978004385071,0.9458390802143974,-0.06916095689886237,0.12260814430953326,0.06649019510403104,0.17467379388221416,0.2378205879542559,-9712.464925912547,-4.349266631313567,0.044494366420948235,-4.241648763542318
3,0.0020772704411204743,0.9790903056137383,-0.06936903343457392,0.0900413940381594,0.062029709869203004,0.17560727593307007,0.2378205879542559,-9711.94242162746,-4.280905141731402,0.04412006841440633,-4.075014005329458
4,0.004288419314884466,0.9412156548424644,-0.03624608120296394,0.09520149720683516,0.06628209585788612,0.17487518593771287,0.2378205879542559,-9712.317124892868,-4.178175954944069,0.04445582715260421,-4.2801928256599115
5,-0.009256340074357123,0.9162353713153637,0.10400595543817823,-0.022770567523369367,1.6186192528468104e-07,0.1843144193552389,0.2378205879542559,-9712.20372191248,-4.220427051203344,0.038335513422931525,-4.3709427753686905
6,0.005840337022837443,0.8188012988215532,0.20208990434211416,-0.02018483909005473,0.0005122770595645326,0.1843407917552957,0.2378205879542559,-9712.538292281757,-4.250779813303271,0.038394272534499396,-4.045672127778633
7,-0.04644647142445549,0.8047054808356309,0.1893351687191588,-0.004917436754542289,0.060763965822594905,0.17704802216405058,0.2378205879542559,-9712.00168332424,-4.18808728162411,0.042882282412277484,-3.9038851491289885
8,0.0022999550121051184,0.23462080806297325,0.5231958264368304,0.24099164012904378,0.20231991487949602,0.009587034202751785,0.2378205879542559,-9712.011277269678,-4.058369726752347,0.0741494071206611,-3.927498156218813
9,0.002228106066513526,1.04864242251656,-0.1128489693124457,0.06410129430161551,0.05273982079865741,0.1765711512801136,0.2378205879542559,-9710.902600301953,-4.006952786761698,0.04335036792516785,-4.294566537230863
10,0.0021062772912642394,0.9932759785790765,-0.06017389615086048,0.06670473496303307,0.0578910586388408,0.1760305114813535,0.2378205879542559,-9711.277108535778,-4.133939746103004,0.04360765986368732,-3.6461562477466445
11,0.005248007099425996,0.9849844437586167,-0.05096618365604528,0.06642905861157362,0.05874648667925422,0.17705689766419921,0.2378205879542559,-9712.98202398789,-3.9273123895468496,0.04377974851749514,-4.4770819251170115
12,0.002218704046543997,0.9291389268729614,0.012665019563042937,0.057981309308169734,0.06062110445732504,0.17851058582994406,0.2378205879542559,-9714.885120135157,-4.166144477242352,0.043701107664083,-4.196235428332359
13,0.004446135418578805,1.1195690186399845,-0.17896177357637913,0.05988815001753946,0.04156934918366313,0.1811140857126869,0.2378205879542559,-9714.125463549773,-4.161773284316022,0.04256209732444044,-4.468008719758229
14,0.007602706234044675,1.1000990952509853,-0.1833291817677579,0.08437269415293557,0.04720807715910588,0.1801080992679449,0.2378205879542559,-9714.631009764471,-4.280912872703851,0.0432526070979785,-4.587585172930052
15,-0.021558952530782063,1.121185606080593,-0.17834489695910527,0.05194691486902073,0.043958880423866184,-0.1808645170621324,0.2378205879542559,-9714.268679112509,-4.395896363986823,0.04287187338688394,-4.345233812463708
16,0.0016813872674651528,1.0546459268323845,-0.22681146691685308,0.17172332019781783,0.05269942219685131,0.17766532112131994,0.2378205879542559,-9713.758909317472,-4.34918118053361,0.043685189718045116,-3.8892853686349236
17,0.0038795970827223813,0.09698214785911147,0.9401248772942639,-0.03765090492295123,0.0011165127616603386,0.1860784031912781,0.2378205879542559,-9716.972281227703,-4.1399320124858665,0.0384732228420166,-4.318674757916197
18,0.001477694642398958,0.971461818791826,-0.1506531992497267,0.17852194819606362,0.06311726442899018,0.17628310558458296,0.2378205879542559,-9714.43683111823,-4.206266178539208,0.0444196821902574,-3.9524105915002803
19,-0.05256452557492966,0.8597678309426955,0.03945179225219833,0.08816631797673033,0.07577375763353421,0.17412292834816118,0.2378205879542559,-9714.547902221866,-4.110881643586985,0.04522271749997961,-4.134078193637143
20,-0.04586998563946913,0.9168917094404792,0.04203172484443733,0.030256328763952692,0.06106515738263579,0.17771304921084274,0.2378205879542559,-9713.114997505289,-4.135159216255449,0.04352033109806608,-4.257784962524617
21,-0.016406895141042835,0.44524241999708714,0.6242807570354011,-0.07393046110828885,-2.2114101180900757e-07,0.18441820783564253,0.2378205879542559,-9712.749189155325,-4.170992857157329,0.038342014426877145,-4.127945774049299
22,0.0063552406633635965,1.0510899471812296,-0.06319263383054005,0.013056868846235567,0.0003670592159881922,0.1845307112013244,0.2378205879542559,-9712.738000489302,-4.134688397861081,0.03842122546867954,-4.238962008598985
23,0.001369059814188782,0.25193100189843587,0.7969569514908936,-0.049684817775893994,0.0008907113678030809,0.1845397231075098,0.2378205879542559,-9713.545557457628,-4.1667414000679495,0.03837238642578089,-4.268415624971154
24,0.00475595713136517,0.9110849901736346,0.010346305133749447,0.07886135989642565,0.06600952797211787,0.17500581828789927,0.2378205879542559,-9711.947642111327,-4.207216605334141,0.04416440916167959,-4.296016672122421
25,0.004950708915163115,0.9206870395704205,0.07837437462986735,0.0015114512128899713,0.0002877334825638466,0.18342151878173318,0.2378205879542559,-9711.131380854475,-4.2130368212589495,0.03832391170231945,-4.054444654505247
26,0.005417609806513295,0.8775802298222811,0.12447924638742838,-0.0014198883611509518,0.00038581633138176755,0.1835905327949897,0.2378205879542559,-9711.317138498653,-4.14207155150847,0.03833624702621147,-4.023850002678704
27,0.0055098013564847375,1.0185595804077994,-0.07834104854856595,0.060445399365350594,0.054197382772664865,0.17705917955699188,0.2378205879542559,-9711.100750276604,-4.095755449725211,0.04335120036487165,-4.263541703153597
28,0.00031311035938746826,0.14060629171192054,0.9270558161264677,-0.06865087292170396,0.0009337027086961108,0.1830847791663622,0.2378205879542559,-9711.15418255308,-4.156528170924516,0.03827957377693257,-3.962572634197757
29,0.005641420913635957,1.0968656622788089,-0.15471008885626794,0.058584082555896116,0.04321743233142482,0.1782351341262847,0.2378205879542559,-9709.837903746855,-4.074714063304302,0.04237206847555995,-4.196889867951178
30,0.006791783308766494,1.084405751940302,-0.14799044119987662,0.06455674743380672,0.0452150969858891,0.1779811268719339,0.2378205879542559,-9709.876992195203,-4.124861216308604,0.04254714319613134,-4.200448005234865
31,0.006707754551150769,1.097455232502357,-0.16485213241076638,0.06835224268478898,0.043526044258774786,0.17823004899419703,0.2378205879542559,-9709.754713700793,-4.1496463569871835,0.042402627181643573,-4.143704099223861
32,0.004894437090867686,1.1184686044540548,-0.18900042233695225,0.07109294929242438,0.0403310972002246,0.17868130780553465,0.2378205879542559,-9709.486551741831,-4.140529890381197,0.04209083025369108,-4.284233689891978
33,-0.05969507499372578,-0.053783425846496896,1.1318540691644519,-0.09255893139363866,0.07064294653149121,0.16770157830815124,0.2378205879542559,-9711.320601958034,-4.191315638661147,0.043634039866869485,-4.227801187323384
34,0.005956242318649619,1.095708600729985,-0.19933585943568227,0.10434094775071126,0.04509986351172701,0.17748728097668048,0.2378205879542559,-9709.073019302612,-4.199141207450505,0.04257253820897206,-4.2169418262128815
35,0.00648306191588708,1.1088793595940905,-0.3917616199191527,0.28335546068942274,0.02802926241739591,0.17757929618804685,0.2378205879542559,-9706.834762435254,-4.1969262630678985,0.040887556754044284,-3.8964695830600258
36,0.004797100374683066,1.0682984924000083,-0.3829298090933073,0.31459041241188923,0.033987124980812404,0.176363519908464,0.2378205879542559,-9706.143614363953,-4.068314654630402,0.041446224785760245,-4.157657402672952
