iteration,b0,b1,b2,b3,q,r,h,loglik,predicted,var,actual
0,0.002818872524018241,0.7843249405774079,0.09437104973961893,0.12061430967187615,0.1369421681374955,0.1325375880543577,0.25389763616898986,-9704.899635771653,-3.9859320608401645,0.05515905941162623,-3.917193261653591
1,-0.08248149578250444,0.767476807218664,0.12146883233397783,0.09189194284526025,0.14137527015120416,0.12936754581398163,0.25389763616898986,-9704.07140591567,-3.9518409798270633,0.05585480372652709,-3.6708626804339657
2,-0.07774616709111555,0.7367490937306325,0.14915334055932974,0.0958863371225759,0.14792683387977912,0.12471223787520316,0.25389763616898986,-9704.17135844629,-3.8017465290091224,0.05715863336184156,-3.755616407460903
3,0.0023827951204838343,0.6961271284121997,0.17289857000299108,0.13009562945259498,0.15639909001436336,0.11666143307879748,0.25389763616898986,-9703.890444743723,-3.7853988305230213,0.059005209027494204,-3.7995661903279063
4,0.0023855983065782346,0.6951931925531682,0.1793829501396003,0.12448326201238144,0.15544741674159537,0.11697323170426034,0.25389763616898986,-9703.496891435758,-3.8036119282023706,0.05871141125686467,-3.847134222208966
5,0.0024264173072602218,0.6888903720106139,0.1815315289713761,0.12867707998447114,0.1576163171945762,0.11505132851142466,0.25389763616898986,-9703.501357259784,-3.8288144636513683,0.05922023374731987,-3.6245964818056184
6,-0.07775444662569081,0.7028330699850427,0.1784553820684286,0.10048077083606607,0.15847741271746202,0.11511388859405236,0.25389763616898986,-9703.535700027498,-3.729933056550158,0.05945753952815941,-3.8929085811393453
7,-0.06781954904350637,0.8034073298061422,0.09048885046309982,0.09013479532991434,0.13474796987095916,0.13319887093303848,0.25389763616898986,-9702.945569902695,-3.843608380815299,0.05464826852853444,-3.8861697062462754
8,-0.0195163112490345,0.7961936009270647,0.09167400524047956,0.10655766079915266,0.13343190724196716,0.13342510275923342,0.25389763616898986,-9702.717908226503,-3.8602892894192187,0.05428409215453282,-3.8206142727666164
9,-0.010394159439043999,0.7888634143587061,0.09312460228532499,0.11443332486298424,0.13592735975486114,0.13171891200101898,0.25389763616898986,-9702.61846457709,-3.8340307351039686,0.05480320733650102,-3.509783026391721
10,-0.011368317181070594,0.784299277321959,0.09610853460316601,0.11571894927949666,0.13673115574904418,0.1316917039958852,0.25389763616898986,-9703.250855768923,-3.66186909029262,0.05498114348923481,-3.6625001310344762
11,-0.005880145626898287,0.8089860489652883,0.06940290899600615,0.11896669899305129,0.1313929265142314,0.13515095372374708,0.25389763616898986,-9703.285449956331,-3.6881543572038904,0.05404472032921668,-3.821917093103732
12,0.004962622912643544,0.8106524411609313,0.05709170740328346,0.1319314490783868,0.1298910864852083,-0.13578916839859823,0.25389763616898986,-9703.220872519862,-3.7735470971122353,0.05374189153984198,-3.7763842868967377
13,-0.028774750785519186,0.9080715350341024,-0.028119640599976084,0.11258432916790086,0.11087296713910588,0.1459893311558524,0.25389763616898986,-9702.845697057513,-3.786860329535814,0.05073449483158939,-3.732500550184651
14,-0.01832365556853171,0.8831015299555446,-0.01999360916975812,0.13152956430892498,0.11253702829581053,-0.1444116065697698,0.25389763616898986,-9701.925926671667,-3.763206984301907,0.050707326273738626,-3.8853546549235873
15,-0.01931916597642492,0.8628457246576539,-0.023768716617566556,0.1552493761927155,0.11482177873984555,0.14285545572229907,0.25389763616898986,-9701.67510344271,-3.8344997662947287,0.05095362861868112,-3.961936496266127
16,-0.012545128898969651,0.8402077710812171,-0.011675277977570672,0.1673014795171155,0.11978508733395342,0.14011573410425654,0.25389763616898986,-9701.518069876754,-3.8947619803560576,0.051780074083774136,-4.002828732024402
17,0.0011659667841067548,0.7890629823158035,0.019940777605932963,0.18974142250992032,0.12870902025582648,0.1347630303727257,0.25389763616898986,-9701.537664811149,-3.9313150839025313,0.0532339697867097,-4.03897317988997
18,-0.05103274976548676,0.6975627790163325,0.07239785183040945,0.21700186996934917,0.14607222346607948,0.11997843736578974,0.25389763616898986,-9699.97649841067,-3.971956604361064,0.05624875600477513,-3.8806901859839913
19,-0.08458627478395928,0.6371588059377457,0.21433052574328687,0.12853410227647777,0.16342027130033382,0.10429802865468106,0.25389763616898986,-9697.620350795289,-3.9134469975202903,0.059927751021279,-3.917714922460318
20,0.001136801965722167,0.6294391467696161,0.20290544259213333,0.16657638634014915,0.16391124423438108,0.1021345496027603,0.25389763616898986,-9696.807869595623,-3.9029354098678954,0.060089221613165225,-4.05596049270324
21,0.00012733044032723067,0.6274784317445219,0.20454009057909833,0.16664319349284934,0.16456381563846173,0.10118446103439863,0.25389763616898986,-9696.734176181906,-3.9782329529195692,0.06023344161134616,-4.105831233247292
22,0.0012167148304702662,0.6007453320278602,0.22743459742500896,0.1708193292433868,0.17281079472857352,0.09026991222243215,0.25389763616898986,-9696.58751137956,-4.0230844898680775,0.06228630817529801,-4.045483936603324
23,-0.10049774401168052,0.6556155008342469,0.2132183524553048,0.10787243089372928,0.16361825500315064,0.1003467311039177,0.25389763616898986,-9693.85645564524,-4.025895806930388,0.05978146333368155,-4.243152475574314
24,0.0010186506190170389,0.638116615759872,0.21328866224293636,0.14760709254893525,0.16537682019568964,0.09765225511720099,0.25389763616898986,-9694.261150232182,-4.11841403741928,0.0602851220381694,-3.776485785567844
25,0.0005047116146658318,0.6283519004752314,0.21053792468814658,0.15995497445805318,0.16862315241347448,0.0941986158304104,0.25389763616898986,-9694.952520694493,-3.8917392530078483,0.06114399338115308,-4.192938988482348
26,-0.10532981756797802,0.6867099975047117,0.20216293114875167,0.08695116971261044,0.15684319007168324,0.10776265298828562,0.25389763616898986,-9693.633900988412,-4.093903872688393,0.05825035108455235,-3.977078047464958
27,0.0020070033940159356,0.6626472533767673,0.2028833985670075,0.13369038681904127,0.16073263823276357,0.10312243545840433,0.25389763616898986,-9694.243797995781,-3.99221389522504,0.05921495562174498,-3.746727462691544
28,-0.0960289962503168,0.676409142941796,0.21538908718378003,0.08586151764741656,0.15878527187135927,0.1052807044438124,0.25389763616898986,-9693.474771993695,-3.8686848218240604,0.05864102129113036,-3.789576376918442
29,-0.09584085353910747,0.6726718786829728,0.2165868776168322,0.08844695772724326,0.1612141944288733,0.10287755185648174,0.25389763616898986,-9693.638631525491,-3.849762577796634,0.05924218332016337,-4.038347523439791
30,0.0020283775777627383,0.6728762685748362,0.20191511683797642,0.124373162228335,0.16036465610525566,0.10381089793980441,0.25389763616898986,-9694.709500899542,-3.9601284172909397,0.05918931243160615,-4.054066208207621
