Date,RV
19980710,0.837726686
19980713,0.395937314
19980714,0.27318646
19980715,0.335871292
19980716,0.327663593
19980717,0.288098956
19980720,0.536401088
19980721,0.631591167
19980722,1.108665234
19980723,1.787022564
19980724,2.407694686
19980727,1.382653074
19980728,2.691297962
19980729,1.490967238
19980730,0.6284372
19980731,1.692659334
19980803,1.588039207
19980804,5.350535091
19980805,4.985044229
19980806,2.601261507
19980807,1.932086528
19980810,1.299889813
19980811,3.6271167
19980812,0.999576022
19980813,1.435220378
19980814,1.797035204
19980817,1.924220786
19980818,0.758356983
19980819,0.819909792
19980820,1.69746071
19980821,4.115159811
19980824,1.416987199
19980825,1.063081393
19980826,2.180946358
19980827,5.815382844
19980828,6.37444112
19980831,10.95749697
19980901,14.99873121
19980902,4.652621049
19980903,5.548101101
19980904,4.405771555
19980908,2.66294818
19980909,3.905837635
19980910,5.016085051
19980911,7.743360667
19980914,1.702010766
19980915,1.667281954
19980916,2.44241708
19980917,2.217722681
19980918,1.649364105
19980921,2.857483016
19980922,1.845544793
19980923,1.854049279
19980924,2.25932872
19980925,2.993423611
19980928,1.473439373
19980929,4.064267636
19980930,2.620360144
19981001,5.549894799
19981002,4.497869819
19981005,6.645077025
19981006,3.472593135
19981007,5.339248611
19981008,11.07144401
19981009,3.638339223
19981012,1.429082423
19981013,1.757564947
19981014,1.954140774
19981015,32.88987513
19981016,1.755965847
19981019,1.523369042
19981020,1.720419272
19981021,1.278990105
19981022,1.339134434
19981023,1.00829851
19981026,1.024460165
19981027,1.914319928
19981028,1.025221147
19981029,1.182360787
19981030,0.885063481
19981102,0.90803921
19981103,0.584656825
19981104,0.876975581
19981105,1.423122341
19981106,0.990484156
19981109,0.871853633
19981110,0.68387476
19981111,0.986321845
19981112,1.043724864
19981113,0.51336368
19981116,0.493508889
19981117,1.980288282
19981118,0.725186982
19981119,0.482451386
19981120,0.321119996
19981123,0.627372419
19981124,0.626622277
19981125,0.413791008
19981130,0.906506742
19981201,1.020352761
19981202,1.359360453
19981203,1.972658849
19981204,1.783377335
19981207,0.603685453
19981208,1.481884085
19981209,1.057358866
19981210,1.004409535
19981211,1.468790616
19981214,1.009641529
19981215,0.813746083
19981216,0.901484522
19981217,1.047769593
19981218,0.409254912
19981221,0.9524351
19981222,1.268617658
19981223,0.719144679
19981228,0.359938094
19981229,0.645219064
19981230,0.652573779
19981231,0.943475977
19990104,1.561042794
19990105,0.910196785
19990106,0.580444588
19990107,0.779000349
19990108,1.41595221
19990111,1.234941397
19990112,1.31378865
19990113,3.5756388
19990114,2.682352214
19990115,0.666897141
19990119,1.331811938
19990120,1.732898062
19990121,2.191664318
19990122,2.076254205
19990125,2.124638118
19990126,0.892959364
19990127,1.0227374
19990128,0.996799975
19990129,1.575031757
19990201,0.89920485
19990202,1.482914362
19990203,1.57061367
19990204,1.617905601
19990205,1.799724721
19990208,0.855701254
19990209,1.89396937
19990210,1.678860727
19990211,1.059054653
19990212,3.073077249
19990216,1.547861675
19990217,1.34885623
19990218,1.433958898
19990219,0.90356776
19990222,1.092492084
19990223,2.34661586
19990224,1.153426275
19990225,2.854844974
19990226,2.437876547
19990301,1.664571693
19990302,1.55288918
19990303,1.19606695
19990304,1.378059663
19990305,1.285549315
19990308,1.036959747
19990309,1.244738781
19990310,0.629361035
19990311,1.058597597
19990312,1.205920558
19990315,0.658325937
19990316,0.708276316
19990317,0.749936146
19990318,0.583513266
19990319,0.907451377
19990322,0.70181794
19990323,2.102724658
19990324,1.349498487
19990325,0.718791456
19990326,0.853594691
19990329,0.807858648
19990330,0.768949244
19990331,1.092934435
19990401,0.704705591
19990405,0.590122575
19990406,0.941949146
19990407,1.330865612
19990408,1.239737321
19990409,0.738758412
19990412,0.852911432
19990413,0.888439698
19990414,1.368448714
19990415,1.497100894
19990416,1.939693179
19990419,2.948825326
19990420,2.423352136
19990421,1.160653806
19990422,0.776209434
19990423,1.178822242
19990426,0.697311622
19990427,1.09731433
19990428,1.033601508
19990429,1.025014825
19990430,2.048248642
19990503,1.031477729
19990504,0.917364088
19990505,1.3594645
19990506,1.738389001
19990507,1.185974798
19990510,1.107299107
19990511,1.133516395
19990512,7.628153703
19990513,0.857013155
19990514,1.384655041
19990517,0.748758683
19990518,2.024107641
19990519,0.813257907
19990520,0.587367456
19990521,0.845216267
19990524,1.224940857
19990525,1.784403344
19990526,1.605475075
19990527,2.115447502
19990528,1.309442325
19990601,0.881065749
19990602,1.431617264
19990603,0.861632246
19990604,0.60060773
19990607,0.462084459
19990608,0.628235354
19990609,0.468545968
19990610,0.906174526
19990611,1.3923425
19990614,0.802627893
19990615,0.689192921
19990616,0.521571356
19990617,0.57507807
19990618,0.287036377
19990621,0.536330807
19990622,0.55339698
19990623,0.768839872
19990624,0.844345865
19990625,0.487426913
19990628,0.333061903
19990629,0.337741437
19990630,3.008176136
19990701,0.602597924
19990702,0.250082348
19990706,0.696043725
19990707,0.524316214
19990708,0.818155117
19990709,0.342529885
19990712,0.461562642
19990713,0.42381739
19990714,0.517879835
19990715,0.351849815
19990716,0.200776879
19990719,0.442902893
19990720,1.028591806
19990721,0.771220324
19990722,1.494455144
19990723,0.772091096
19990726,0.680548235
19990727,0.497239851
19990728,0.602041662
19990729,1.149714092
19990730,1.047683398
19990802,0.797795822
19990803,1.563172001
19990804,1.329439718
19990805,2.036003408
19990806,1.219250086
19990809,0.809090549
19990810,2.180158516
19990811,0.913634113
19990812,0.607657936
19990813,0.445035173
19990816,0.384046279
19990817,0.621504117
19990818,0.443690544
19990819,0.758811195
19990820,0.395772821
19990823,0.347686155
19990824,1.471199066
19990825,0.642140614
19990826,0.601753796
19990827,0.769767224
19990830,0.486255841
19990831,2.096265295
19990901,0.971551882
19990902,1.7606158
19990903,0.398837978
19990907,0.517842377
19990908,1.08779253
19990909,0.48073373
19990910,0.683516951
19990913,0.426020081
19990914,0.566066675
19990915,0.898820715
19990916,1.504922584
19990917,0.478120469
19990920,0.333720102
19990921,1.089805159
19990922,1.375283777
19990923,1.947774888
19990924,2.518821191
19990927,1.224728427
19990928,2.575791465
19990929,1.303108729
19990930,1.33968537
19991001,1.814193899
19991004,0.527907581
19991005,1.776654459
19991006,0.619932394
19991007,0.677593818
19991008,0.688667484
19991011,0.267763207
19991012,0.673622881
19991013,0.915669702
19991014,2.003513245
19991015,2.016606672
19991018,2.245472263
19991019,1.534108746
19991020,0.98618949
19991021,1.246742995
19991022,0.788392683
19991025,0.969078079
19991026,0.939802971
19991027,0.997506211
19991028,0.687490498
19991029,0.774037201
19991101,0.434730255
19991102,0.951472479
19991103,0.89396808
19991104,0.781292412
19991105,0.764557679
19991108,0.717891246
19991109,0.911146797
19991110,1.085606164
19991111,0.475413263
19991112,1.039466139
19991115,0.391787974
19991116,1.983389372
19991117,0.546005393
19991118,0.684655741
19991119,0.396091384
19991122,0.49236914
19991123,0.877597995
19991124,0.554647366
19991129,0.695723102
19991130,1.014448586
19991201,1.268437353
19991202,0.31375912
19991203,0.683433128
19991206,0.518748665
19991207,1.084699623
19991208,0.652960474
19991209,0.926630759
19991210,0.770286927
19991213,0.375060296
19991214,0.740878626
19991215,0.694890724
19991216,0.754121695
19991217,0.52658364
19991220,0.54434643
19991221,1.365851946
19991222,0.501142186
19991223,0.512977649
19991227,0.586227722
19991228,0.288253007
19991229,0.203095352
19991230,0.321954062
20000103,1.458475171
20000104,1.986266518
20000105,2.654457528
20000106,1.52796096
20000107,1.071547678
20000110,0.844294116
20000111,0.778671627
20000112,1.263472556
20000113,0.881518665
20000114,0.744574254
20000118,0.850241631
20000119,0.554584181
20000120,1.358233197
20000121,0.514028563
20000124,1.944034819
20000125,2.030733507
20000126,0.936232902
20000127,1.740154276
20000128,3.276892947
20000131,2.107374337
20000201,1.246305947
20000202,1.044041416
20000203,1.522523682
20000204,0.81823573
20000207,0.876297173
20000208,0.573191775
20000209,1.284272853
20000210,1.108910322
20000211,1.887710489
20000214,1.09878466
20000215,1.145637193
20000216,1.163090873
20000217,2.055338135
20000218,1.716776904
20000222,1.946337864
20000223,1.390973085
20000224,3.172052102
20000225,2.356600914
20000228,2.708034731
20000229,0.920516684
20000301,1.10918552
20000302,1.0016367
20000303,0.815397801
20000306,0.77856322
20000307,3.419641029
20000308,1.537984914
20000309,1.380164609
20000310,1.457327698
20000313,2.598097867
20000314,2.028953094
20000315,2.730993662
20000316,2.516835582
20000317,1.615747968
20000320,0.947663458
20000321,1.908630394
20000322,0.916878571
20000323,1.346005778
20000324,1.875774316
20000327,0.998104609
20000328,1.533237301
20000329,1.740974975
20000330,2.446267725
20000331,2.414304397
20000403,2.320481959
20000404,15.84799298
20000405,4.262110948
20000406,1.293013256
20000407,1.018074279
20000410,1.386607198
20000411,3.035685767
20000412,2.708995319
20000413,4.037715831
20000414,13.6892786
20000417,6.973222936
20000418,2.730623092
20000419,1.834583098
20000420,0.960430628
20000424,2.541785735
20000425,1.236895694
20000426,1.326820396
20000427,3.227700207
20000428,1.666492608
20000501,0.996315396
20000502,1.31565181
20000503,2.477422701
20000504,1.161323715
20000505,1.623418422
20000508,0.818950678
20000509,1.63549285
20000510,2.353898363
20000511,1.418527483
20000512,0.870469393
20000515,0.983444557
20000516,2.525951727
20000517,0.864286583
20000518,0.740699248
20000519,1.726173148
20000522,3.550835342
20000523,1.823263527
20000524,3.136439636
20000525,2.491999543
20000526,1.924729396
20000530,1.067518462
20000531,1.615164265
20000601,1.245777969
20000602,0.663668152
20000605,0.829382639
20000606,0.648225092
20000607,0.812035849
20000608,0.633071088
20000609,0.649065255
20000612,0.534508682
20000613,0.951321762
20000614,0.852914547
20000615,0.80350055
20000616,0.56997268
20000619,0.782071955
20000620,1.028010182
20000621,0.577237529
20000622,1.018938732
20000623,0.818208961
20000626,0.73488676
20000627,0.442023994
20000628,0.570717363
20000629,1.291846008
20000630,0.628666555
20000705,0.603377694
20000706,0.599132387
20000707,0.501299435
20000710,0.500030828
20000711,0.83163765
20000712,0.489924152
20000713,0.293374854
20000714,0.456994891
20000717,0.31730965
20000718,0.371473701
20000719,0.505360035
20000720,0.8297444
20000721,0.553948034
20000724,0.66157858
20000725,0.649271452
20000726,0.999067567
20000727,1.469719386
20000728,1.925580047
20000731,1.039058266
20000801,0.969195975
20000802,0.710944285
20000803,1.059391681
20000804,0.904836205
20000807,0.471583892
20000808,0.265872156
20000809,0.544173631
20000810,0.465153583
20000811,0.557355253
20000814,0.303977798
20000815,0.256171444
20000816,0.51455558
20000817,0.511027769
20000818,0.363308007
20000821,0.386058291
20000822,0.288841057
20000823,0.393042558
20000824,0.264620842
20000825,0.196750289
20000828,0.283471064
20000829,0.302456467
20000830,0.266739256
20000831,0.396860271
20000901,0.424120589
20000905,0.347380515
20000906,0.642053303
20000907,0.374651971
20000908,0.481740526
20000911,0.824398195
20000912,0.535159281
20000913,0.69952238
20000914,0.392930184
20000915,0.529776494
20000918,0.811643847
20000919,0.702795748
20000920,1.278934807
20000921,0.985309863
20000922,1.262798321
20000925,0.533702386
20000926,1.194804637
20000927,1.187277569
20000928,0.968446152
20000929,0.960096075
20001002,1.334886416
20001003,1.021728962
20001004,1.599576805
20001005,0.958806521
20001006,1.642818115
20001009,0.992649003
20001010,1.682225209
20001011,3.899298732
20001012,5.578043331
20001013,2.180135015
20001016,1.133013089
20001017,1.442291754
20001018,4.185656826
20001019,1.284685094
20001020,0.693437219
20001023,0.936304777
20001024,1.120706692
20001025,2.2392456
20001026,3.188752543
20001027,2.136337526
20001030,1.575170025
20001031,0.571443427
20001101,0.859323517
20001102,0.755546836
20001103,0.838198198
20001106,0.49427014
20001107,0.483581446
20001108,1.351235802
20001109,2.773081133
20001110,1.891245085
20001113,3.206155276
20001114,1.792598379
20001115,1.392835929
20001116,1.12740387
20001117,2.427480099
20001120,1.685126819
20001121,2.086991003
20001122,2.151799424
20001127,0.842623634
20001128,1.8259929
20001129,2.116374084
20001130,3.023379249
20001201,1.537617939
20001204,3.680043869
20001205,1.906225853
20001206,1.555159693
20001207,0.776509407
20001208,2.021356241
20001211,0.861728547
20001212,0.787543485
20001213,1.48669804
20001214,1.574856602
20001215,2.02084075
20001218,0.968114331
20001219,2.77511837
20001220,3.266689662
20001221,3.040759223
20001222,1.100083063
20001226,0.70472532
20001227,1.075962466
20001228,0.733289205
20001229,0.792071245
20010102,2.073436134
20010103,14.0370173
20010104,2.112964519
20010105,3.823515239
20010108,2.318807074
20010109,1.467034684
20010110,1.788407444
20010111,0.96082941
20010112,1.485629202
20010116,0.982034875
20010117,0.945726337
20010118,1.140949459
20010119,1.203816357
20010122,1.058188688
20010123,0.754551588
20010124,0.882400276
20010125,0.773869839
20010126,0.889934463
20010129,0.342197385
20010130,0.601961283
20010131,1.04448285
20010201,0.782559567
20010202,0.791295653
20010205,0.570913962
20010206,0.430676526
20010207,0.637257385
20010208,0.636771187
20010209,0.594131284
20010212,0.706182921
20010213,0.668844022
20010214,0.949082369
20010215,0.63907902
20010216,0.76364824
20010220,0.850534771
20010221,1.531688364
20010222,4.161006896
20010223,3.502391814
20010226,1.246065405
20010227,1.843030085
20010228,2.217174923
20010301,2.854727431
20010302,2.471677009
20010305,0.914443684
20010306,0.715373673
20010307,1.012048288
20010308,0.786857305
20010309,1.827042148
20010312,2.647662812
20010313,2.338138395
20010314,6.279964405
20010315,1.284509167
20010316,2.726744554
20010319,1.106068461
20010320,3.087549028
20010321,4.497026641
20010322,7.125459234
20010323,3.414473426
20010326,1.808267447
20010327,1.425696347
20010328,2.205269535
20010329,2.54823591
20010330,3.174734544
20010402,2.660866199
20010403,3.136369299
20010404,4.422071995
20010405,2.000509443
20010406,3.593357291
20010409,2.0096215
20010410,1.396228903
20010411,1.486336704
20010412,1.687769676
20010416,1.518577976
20010417,2.025400148
20010418,7.635561061
20010419,1.250296861
20010420,0.796995094
20010423,0.87439977
20010424,1.095577816
20010425,1.306348727
20010426,0.909255407
20010427,1.180725738
20010430,0.895965007
20010501,1.109128958
20010502,1.167064935
20010503,1.075904218
20010504,2.040513772
20010507,1.020284458
20010508,0.776145932
20010509,0.866548177
20010510,0.578976394
20010511,0.724385014
20010514,0.33548364
20010515,1.020328901
20010516,1.197300076
20010517,1.060297824
20010518,0.715883892
20010521,0.677382423
20010522,0.707882585
20010523,0.769277771
20010524,0.887303704
20010525,0.611872446
20010529,0.761086609
20010530,0.791901379
20010531,0.73482666
20010601,0.731945993
20010604,0.544697597
20010605,0.728258576
20010606,0.842338621
20010607,0.766973491
20010608,0.784372053
20010611,0.435351892
20010612,0.974889591
20010613,0.654559449
20010614,0.83943697
20010615,1.171596812
20010618,0.911620578
20010619,0.879966559
20010620,1.111863527
20010621,1.038454632
20010622,0.8474789
20010625,0.683416117
20010626,0.797888303
20010627,0.963092434
20010628,1.118029138
20010629,0.821958143
20010702,0.545398757
20010705,0.542836686
20010706,0.978801158
20010709,0.580020436
20010710,0.754088294
20010711,1.547644329
20010712,0.481335495
20010713,0.66415161
20010716,0.808457801
20010717,0.911155022
20010718,1.063742495
20010719,1.096299027
20010720,0.625743381
20010723,0.9241431
20010724,1.337677359
20010725,1.049977996
20010726,0.880600524
20010727,0.845290261
20010730,0.527212892
20010731,0.545585371
20010801,0.593173342
20010802,0.463031049
20010803,0.844630578
20010806,0.488166123
20010807,0.488086338
20010808,0.789112675
20010809,1.009144552
20010810,1.472084081
20010813,0.633340884
20010814,0.641517208
20010815,0.854185054
20010816,1.502266492
20010817,0.952767425
20010820,0.592087699
20010821,1.013808386
20010822,1.070996282
20010823,0.9271073
20010824,0.939412706
20010827,0.572690495
20010828,0.829921289
20010829,0.847016322
20010830,1.737317908
20010831,1.366297744
20010904,1.801204204
20010905,2.763484339
20010906,2.434408639
20010907,3.199862198
20010910,2.584651351
20010917,2.681618611
20010918,1.183618851
20010919,5.952494474
20010920,4.053677249
20010921,8.669133341
20010924,1.52738581
20010925,2.353019923
20010926,1.301604286
20010927,2.188345412
20010928,1.5546421
20011001,1.171148877
20011002,1.711385161
20011003,1.945422255
20011004,2.340296454
20011005,2.358199305
20011008,1.810733224
20011009,1.238898631
20011010,1.175410501
20011011,1.304483808
20011012,5.07624903
20011015,0.981299228
20011016,1.251071345
20011017,2.229874951
20011018,1.391397877
20011019,0.821308629
20011022,1.096860949
20011023,1.363493346
20011024,1.652469112
20011025,2.127231309
20011026,1.401560906
20011029,1.512672274
20011030,1.667272707
20011031,1.921967364
20011101,2.627281658
20011102,1.195499415
20011105,0.937997131
20011106,1.376822804
20011107,1.167309208
20011108,1.236224759
20011109,1.530374743
20011112,2.029608651
20011113,0.828001084
20011114,0.918640403
20011115,0.947074486
20011116,0.844937689
20011119,0.549135336
20011120,0.775424475
20011121,0.726988086
20011126,0.617974743
20011127,1.466146815
20011128,1.419256617
20011129,0.9897508
20011130,0.519126467
20011203,0.915372586
20011204,0.400671353
20011205,0.752004403
20011206,0.648101493
20011207,0.536651541
20011210,0.600675076
20011211,0.63287911
20011212,0.900246371
20011213,1.046433946
20011214,0.957708371
20011217,0.619000087
20011218,0.513778007
20011219,0.777004341
20011220,0.384052439
20011221,0.251418585
20011226,0.452971522
20011227,0.268723048
20011228,0.373885639
20011231,0.442465261
20020102,1.056510759
20020103,0.483118857
20020104,0.850504269
20020107,0.39620011
20020108,0.61732838
20020109,0.920904037
20020110,0.570756638
20020111,0.670643391
20020114,0.451724077
20020115,0.568312022
20020116,0.698977433
20020117,0.439760738
20020118,0.771680067
20020122,0.650206775
20020123,0.639967588
20020124,0.563760161
20020125,0.481048016
20020128,0.442600889
20020129,1.170952642
20020130,2.71606708
20020131,0.85464436
20020201,0.508499149
20020204,0.924341603
20020205,2.114124776
20020206,1.811791494
20020207,1.573107184
20020208,1.103664356
20020211,0.448042271
20020212,0.519201903
20020213,0.860608507
20020214,0.773907879
20020215,1.035846859
20020219,0.810222808
20020220,1.103378771
20020221,1.224204862
20020222,1.470705914
20020225,0.597696685
20020226,1.265152675
20020227,1.259014797
20020228,0.953269283
20020301,0.966788883
20020304,0.791308065
20020305,1.176709705
20020306,0.809899281
20020307,1.161799959
20020308,0.788305344
20020311,0.39638985
20020312,0.609348977
20020313,0.540768269
20020314,0.392779576
20020315,0.494599682
20020318,0.584124603
20020319,0.541194116
20020320,0.372678165
20020321,0.715629019
20020322,0.610153443
20020325,0.525428818
20020326,0.976977243
20020327,0.566766827
20020328,0.666898181
20020401,0.501194866
20020402,0.588643898
20020403,0.615168283
20020404,0.509013664
20020405,0.495874037
20020408,0.590387828
20020409,0.460187954
20020410,0.637850865
20020411,1.048930941
