iteration,predicted,var,actual
41,-0.33869795609351316,0.23965281172081182,-0.85949769060797
42,-0.5536525967477954,0.23965413637301322,-0.30330807567793117
43,-0.37500261683843233,0.23965548761979216,-0.8598021576044264
44,-0.6045076706393993,0.2396559923719565,-0.6375078474947341
45,-0.5645299832707216,0.2396574484938718,-0.9072412249578947
46,-0.7071747482593522,0.2396573204297419,-0.7765728404692261
47,-0.6693980874580684,0.23965940011238973,-0.6254892816191215
48,-0.6272212701128288,0.23965925086555218,-1.3775618725257588
49,-0.9626060766151756,0.23966073345193756,-0.5182021838106455
50,-0.6452075670811579,0.23966120129742635,-0.5590353036990019
51,-0.6186728722400148,0.23966228031768816,-0.7640709979807796
52,-0.6911618170256111,0.23966124510114234,-1.4442297920535658
53,-1.0255292060681018,0.23966144762902636,0.1386940959082705
54,-0.3431423297428031,0.2396634889638834,-0.09718293451525012
55,-0.3476749350487538,0.23966297123780184,0.7202215311446
56,0.09061066676880644,0.23966357421083698,0.6379695054083576
57,0.19998462332126749,0.23966334049375154,0.25537747358860186
58,0.16031944750354338,0.23966251226829458,0.43355523820380876
59,0.24708915493275468,0.2396636587103495,0.1720276104617492
60,0.16230772314326414,0.23966342232855842,-0.22329633298473484
61,-0.05369668213198158,0.23966572133473055,0.08664246344939691
62,0.025263094289769056,0.23966368474350008,-0.4703424258308178
63,-0.23320636411223705,0.2396631609228182,0.4763629154299782
64,0.13844497903946973,0.239665112777503,0.38265530049423635
65,0.15902568389449362,0.23966494571096147,-0.7020222416628924
66,-0.2938450963280235,0.23966395461906764,-0.6191339094616555
67,-0.35317824461034936,0.23966454262309048,-0.07353138210602418
68,-0.13781558342326686,0.2396639239616165,-0.689105284040175
69,-0.4347260077524268,0.23966529007276255,-0.326351382882156
70,-0.34415360374111426,0.239664951529542,0.9890905151217778
71,0.2996911119312556,0.23966679178699785,-0.08005248813803172
72,-0.0307470855670925,0.2396642201866675,0.29985561182760556
73,0.12971210075600118,0.23966745685751328,-0.05515675954604215
74,0.025194333656453224,0.23966489819429518,0.3671130081078947
75,0.21925320847105306,0.23966450127125657,-0.3726636185790363
76,-0.13759795405493946,0.23966442125400056,-0.4310973978443494
77,-0.21411790315446896,0.2396648366709684,-0.5038644623021553
78,-0.31028899609848326,0.23966463323649134,-0.5410468183409058
79,-0.3706301880050334,0.23966493158221702,-0.5274888998857838
80,-0.4220461477050532,0.23966583145706158,0.8196662668953167
81,0.19346780007250355,0.23966738747906863,-0.4928689901178123
82,-0.27348594553858313,0.23966515473850397,-0.7283068302056455
83,-0.4214087431644646,0.239666057590678,-0.5819448740376199
84,-0.40611885726662056,0.23966524775764234,-0.12903515245031108
85,-0.2158913357641475,0.23966550013356225,1.096356503296329
86,0.33342055002874976,0.2396654933723804,-0.02422321137636113
87,-0.012869474310668238,0.2396651787738556,-0.31886017470553996
88,-0.131529117269412,0.23966583584360185,1.2624045529642605
89,0.5881160178644184,0.23966682427243843,0.35869101270567744
90,0.3183384881366469,0.23966575297813464,0.7926665198649118
91,0.4837998630078458,0.23966736063881988,0.5526580215768749
92,0.44362496481936425,0.23966503888814406,0.23268094147355955
93,0.3352582418985067,0.2396669362207794,-0.37460193217469795
94,-0.01698017940686839,0.23966477496237001,0.5182147490155984
95,0.3154506997215711,0.23966535025578523,1.0363198025931963
96,0.5791279859941552,0.23966542069032892,0.45227722071494636
97,0.3894121226474786,0.2396655189915714,0.36100958489389573
98,0.35720591704824056,0.2396655068166234,0.45337292947685665
99,0.42660344768892133,0.23966488458127488,1.1882190756100357
100,0.7670683763386934,0.23966614834748676,0.3231089710191668
101,0.4241800204287398,0.23966546523841187,0.4411833627570125
102,0.4510747286356771,0.23967113265090956,-0.021652668207012702
103,0.2297527835706239,0.23966549714737617,-0.307925384675301
104,0.03750148523595135,0.2396659235860132,0.6185584663298053
105,0.3610063482372641,0.2396650684985279,-0.9767787606760905
106,-0.32893549385956133,0.23966528035399523,-0.24331308571256882
107,-0.1382617458493405,0.23966647469506686,0.08685564161350562
108,-0.0001500901845095763,0.23966697043246782,0.4634830822351148
109,0.2137399469215776,0.23966612156426675,0.02607397709135509
110,0.04034729610886,0.23966546599425276,-0.7882888249671581
111,-0.30476233622225735,0.2396653390970947,-0.37329521288445733
112,-0.2050452887502735,0.23966577344168993,-0.46218669960418063
113,-0.2854893449615872,0.23966503450307133,0.3124652453316895
114,0.018518726163532086,0.23966702378886776,-0.29997254246932065
115,-0.20674383112198577,0.23966560381675184,-0.17925944983244918
116,-0.14039811533421087,0.23966538226579276,-0.830655019635865
117,-0.442467987951543,0.23966561806451603,0.22067728217109936
118,-0.021527495488914906,0.23966637102205574,0.03990177829114405
119,-0.06964633121674105,0.23966555051346733,-0.599807114701733
120,-0.3383023048262345,0.23966548906802876,-0.7100811909945874
121,-0.4465934684629385,0.23966697992036098,0.06596790127437512
122,-0.11297283415844739,0.23966557394676422,-0.053310985399827406
123,-0.14407150451758421,0.2396661044122968,-1.031121813213089
124,-0.5926824703885083,0.23966578308485642,0.6641345623427469
125,0.12132986494883312,0.2396657059686965,-0.9495782186779914
126,-0.49025676251827377,0.23966624721159308,-0.5224685773304361
127,-0.40535332121443407,0.23966579972809865,0.38459513604215945
128,-0.010208348545651731,0.23966919759903788,-0.24929359397126374
129,-0.18347807471879302,0.2396658642676362,-0.9418487430638994
130,-0.5609083490945791,0.23966519776660122,-1.5521255182275147
131,-0.9015121419965921,0.23966631269135036,-0.5631635794116272
132,-0.5686174243317589,0.23966590933472479,-1.0166133065171103
133,-0.805074921377549,0.23966531578786462,0.043325585279867594
134,-0.36080206897168055,0.23967003029352707,0.9279816029495701
135,0.1646049974978321,0.23966588744225897,-0.3779258024156247
136,-0.23329767790298594,0.23966557184760112,-0.5389519411540511
137,-0.3352286054757406,0.23966700315931555,-0.4740886608373989
138,-0.3192737052843541,0.23966553270645333,0.5122231773329055
139,0.09978670121027484,0.23966553640922245,0.9411686568541007
140,0.34334967002826444,0.23966599531521735,2.2710015976520577
141,1.1045885138329365,0.23967085819068074,2.6146776375065945
142,1.5413220810462485,0.2396678702339591,1.424176704055174
143,1.2425133788506133,0.23966526805614485,1.4730826912989299
144,1.293410792347008,0.2396654285339748,0.8873264036139338
145,1.0412443602514858,0.2396653046844197,-0.5498319828280851
146,0.26958430897007707,0.23966528210727217,-0.2143153064472909
147,0.16433931468216698,0.2396652994530126,0.08378572399356207
148,0.19214783211622563,0.23966616457411993,-0.353175008720833
149,-0.07444461506019448,0.23966555543014656,1.047662994403977
150,0.49638517393194265,0.2396654966106147,-0.019373956948443287
151,0.1527270333468439,0.23966510011711883,-0.898379217585904
152,-0.27948860785880664,0.23966583142136344,0.8962185001259609
153,0.4315609244289239,0.239666517081438,0.38820455819365257
154,0.3223002566221078,0.23966547431944923,0.25477765338789166
155,0.23866236845935945,0.23966523392374706,-0.31900876812307877
156,-0.019236080614445865,0.23966534608356113,-0.47421911473274153
157,-0.11332691863005494,0.2396651837544613,-0.2034341832684995
158,-0.09378297931173626,0.2396652945808304,-0.5628866566489831
159,-0.29409184489274126,0.2396654463001659,-0.5100676977311736
160,-0.3344093974534253,0.23966541169843975,-0.08571698271582866
161,-0.1601147419853906,0.23966512107794546,-0.23425136276466113
162,-0.19523404268557598,0.23966511033424304,-0.8486842856974359
163,-0.4908857709415401,0.23966496734459491,-0.597299912286185
164,-0.4381268086965465,0.23966536474904598,-0.6481044769769765
165,-0.4825670286815187,0.2396650803458209,-0.4181737726734235
166,-0.4174336052190414,0.23966546184245466,-0.3419939884721902
167,-0.3831858656019783,0.23966618126608444,0.18726561808942765
168,-0.1001393545555409,0.23966575412996272,-1.0267343362325076
169,-0.591043344185439,0.2396652470061829,-0.4802777913585866
170,-0.41620117093198306,0.23966569266433893,-0.3997662763404462
171,-0.3838524843588288,0.23966526616837447,0.05830153495020558
172,-0.1711048675471157,0.239665802656643,-0.010257286559250864
173,-0.17236660175261395,0.23966506167972995,-0.6932049902308921
174,-0.4234420721461674,0.23966558627266926,-0.7730988242132688
175,-0.5133757119402917,0.2396661344078501,-0.7655065967905232
176,-0.5608437210726679,0.23966659190450795,0.12384561569013036
177,-0.20297156620202894,0.23966536869808563,1.0554381940167386
178,0.2943258462144017,0.23966496106215887,0.1310472385421455
179,0.04588171324479312,0.23966529287696234,-0.0019462076340587395
180,0.022093601741245514,0.23966829492596775,-0.5986699894125427
181,-0.2367755204180904,0.23966578158558516,-0.8341240852029432
182,-0.43484685352305263,0.23966649675551144,-0.8246829132676244
183,-0.5662115543317519,0.23966524415754323,-0.6712913996817149
184,-0.5617727835956323,0.23966573976806246,0.2252312178212317
185,-0.17319014233621713,0.23966627782371017,-0.20836387825168037
186,-0.27435706017965983,0.23966582304149397,-0.3987292241969911
187,-0.3278958789856273,0.23966577607463757,-0.4227029578200635
188,-0.3333577305833697,0.23966548961325962,1.012120974967576
189,0.33639614161274134,0.23966527817849786,1.163097532136451
190,0.536437108663793,0.23966624275831522,-0.4164097831577088
191,-0.06388623168471584,0.2396655317167004,-0.47271176012417654
192,-0.15675013824187956,0.23966567348704415,-0.6607458628727216
193,-0.29544298853740386,0.2396652191184085,-0.44013112708694213
194,-0.31438229392710654,0.23966746893355684,-0.8442510609314913
195,-0.5829341397470206,0.23966540311394452,0.20644357573241698
196,-0.13575697703055267,0.23966558118448017,-0.07011163707185242
197,-0.17643360337169173,0.23966560579226598,0.3245593418844966
198,0.05004759193221266,0.23966515407208727,-0.5171485933392904
199,-0.2762397287859805,0.2396649315791948,-0.3503854386944173
200,-0.22732273363797267,0.23966599342766454,-0.49667160778739233
201,-0.3384438610415522,0.2396655217423115,-0.12717977605902464
202,-0.20385574473667695,0.23966562306200648,-0.40857752014135856
203,-0.3388560015769103,0.2396652538742604,-0.7465722761481625
204,-0.49855459284442644,0.2396650952096207,-0.9549152052137267
205,-0.6446127156723058,0.23966526085954665,-0.5825173607018552
206,-0.5272709576619644,0.23966560406798595,0.010645077579574048
207,-0.269346357384873,0.23966739719745236,-0.4957269660098097
208,-0.4421562180393836,0.23966650725787514,-1.0546311550865968
209,-0.7003890631067906,0.2396658263651941,-0.7988304594113187
210,-0.6334694996435727,0.23966610349013695,-1.2460378036956208
211,-0.8720146952210869,0.23966549150576616,-0.28594096239729366
212,-0.5255258718947928,0.23966659972172458,-1.1987511807615023
213,-0.8980092387865417,0.23966545375916332,-0.8672196904877553
214,-0.7867323426709046,0.23966716103249788,-1.084503644309847
215,-0.8946004300081476,0.2396659082465098,-0.9402652091978941
216,-0.8401960561518935,0.23966620404789596,-0.6844368161673445
217,-0.7547901409282869,0.23966621936423968,-0.8260848660348705
218,-0.7828426589938406,0.23966541045254222,-0.3240643911006958
219,-0.5487315205098295,0.23966549321542147,-0.8527921426846704
220,-0.7296117880748615,0.23966916198908664,-1.0132455440952732
221,-0.8190902732476749,0.23966574186923287,-0.7792005751067733
222,-0.7493897290151725,0.23966592553787838,-0.5820025303078534
223,-0.6535068299823494,0.2396659686527132,-1.1942562631756883
224,-0.9376913773279509,0.23966579252747594,-0.8906075758875751
225,-0.843835258019936,0.23966605254363454,-0.7614447345504298
226,-0.777322060617117,0.23966571654825997,-1.028622437130971
227,-0.8932024655073397,0.2396653470051423,-1.127736896405732
228,-0.9745768639565919,0.23966616632600746,-1.1413544912333675
229,-0.9956281343482152,0.23966567682954917,-1.4679976748367414
230,-1.173969792911762,0.2396655816966207,-1.0710467561353902
231,-1.0521534917532598,0.23966658656070494,-0.8244504196489723
232,-0.9306444317704996,0.23966751688102622,-1.5320202394590499
233,-1.2254434858705237,0.23966651255743163,-1.329217657729261
234,-1.1883921203968155,0.23966611675511112,-1.5645225025816722
235,-1.3036005136129685,0.2396660168469953,-1.691117237385375
236,-1.4132178542052916,0.23966548428842388,-1.4688980553217812
237,-1.3752476653348604,0.2396653502265828,-1.3239867253075548
238,-1.3051052358236772,0.2396655133657819,-1.285977539127606
239,-1.2800481837835007,0.23966548986163994,-0.14472171770143183
240,-0.7267088460340696,0.2396674742884301,-1.0032275689146832
241,-0.9755546379713358,0.2396660739160226,0.031614174922964505
242,-0.4803862885394849,0.23966615177493755,-0.8554007664409221
243,-0.7671148807203106,0.23966578642107467,-0.6128198838472496
244,-0.6565680481725268,0.23966881101227083,-0.6553386313486637
245,-0.694899912192686,0.23966633466656972,-1.1702833798142973
246,-0.9155951724647637,0.23966648753752182,-0.49325682457437264
247,-0.6869647788710345,0.23966622066211118,-0.4636454279162009
248,-0.6247294727056842,0.23966574578630478,-0.21317599412426738
249,-0.4771258394603164,0.23966688313710716,-0.1450641265430073
250,-0.39034190616883946,0.23966597617224666,-1.0456108159482296
251,-0.7378856962663085,0.23966655764189387,-0.2984726808926334
252,-0.4617127992338403,0.23966581370229642,-1.4098533475073205
253,-0.950969403751434,0.23966814191224853,-1.1103768201885724
254,-0.9291229408360152,0.2396665326974497,-0.2941491335523549
255,-0.6053367230943903,0.23966696093701306,-1.2540921074092792
256,-0.9689026397474223,0.23966590299052293,-1.1002872566441058
257,-0.9775239754045513,0.23966540493273833,-0.32330927220201344
258,-0.6106584619344441,0.2396657882546056,-0.9081764617870558
259,-0.8038964172497727,0.23966584400641483,-0.8515186239575998
260,-0.8199852527711118,0.23966559965437048,-0.4559357530698244
261,-0.61924271156129,0.2396657298787598,0.6104079141877718
262,-0.06847536509832576,0.23966652142777106,-0.3759886005148676
263,-0.39549458890965516,0.23966548379687305,-0.47473915858650934
264,-0.42948994884852576,0.23966624195726582,-0.9146506974660901
265,-0.6328781157351098,0.2396662472106606,-0.9523863534169105
266,-0.7140107032802483,0.2396681043427303,-0.5580593727781222
267,-0.6280693732856346,0.2396657272833992,-0.4776589332568706
268,-0.5799609495167939,0.23966870795840084,-0.4206177811978457
269,-0.5353628095394152,0.23966631227919533,-1.0609324331803538
270,-0.7973772412689981,0.23966569351098674,-0.2879802889138901
271,-0.4799832731875037,0.2396676779496449,-0.8340125647031114
272,-0.6953839506452755,0.23966530355485102,-0.5287133901790325
273,-0.5876329732538774,0.23966558316786754,-0.477508478711487
274,-0.5589577476593465,0.2396674491010135,-0.6661457387827757
275,-0.6079429279473987,0.2396658561589242,-0.7215365028698026
276,-0.6587956850179157,0.23966511044846345,-0.3224291925541868
277,-0.4760305913849805,0.23966603221510815,-0.5235429218948522
278,-0.5368173878820472,0.23966952630699992,-0.7303738958489919
279,-0.6343257255226215,0.239666143787443,-0.7454945228924839
280,-0.6592568162268944,0.23966601576023083,-1.0541561628894034
281,-0.8151086982496971,0.23966580154590694,-0.1841912780338412
282,-0.47001809643949877,0.2396678532856757,0.6554439307166187
283,-0.015743436496931926,0.23966610765650914,-0.36548155570228397
284,-0.3425867166146768,0.23966543640004528,-0.5818733460850132
285,-0.4430208026375785,0.2396657631382077,-0.0910878267962468
286,-0.2194425819134633,0.23966637727492188,-0.023284209455848092
287,-0.16713334421274859,0.23966639843585558,-0.2991162529187968
288,-0.30811476397772664,0.2396689164734504,-0.4222558367283489
289,-0.364894174174067,0.23966580981229912,-0.4052622711809648
290,-0.3600874717564069,0.23966656246952361,-0.8500128142079482
291,-0.5893586886552628,0.23966607685034252,-1.1858800694354696
292,-0.8179468921706949,0.23966625362715835,0.07635094024760965
293,-0.31276863189936754,0.23966805885277073,0.2640524555937023
294,-0.1381438948287544,0.2396658070459849,0.6354516746295058
295,0.12080486963663106,0.23966524547232698,0.372532578503045
296,0.12687707472869114,0.23966502121888433,0.45396857848644584
297,0.2537022533576309,0.2396658255420921,-0.18318220144233502
298,-0.0136592466656539,0.23966538590634245,-0.7605230757722314
299,-0.3396548495501671,0.23966574194384674,-0.617896124689705
300,-0.3965485759369889,0.2396660688414673,-0.8045070788007075
301,-0.5518415851446804,0.23966531112621253,-1.1439936550958427
302,-0.7928065180431674,0.239665566533545,-0.5024527278284902
303,-0.5728970913230021,0.2396659471143713,-0.36206012374025587
304,-0.4751796768396209,0.23966536212123907,-0.6030702247623142
305,-0.5585614910624019,0.239665512261208,-0.8844858810736551
306,-0.6875329374080978,0.23966549853665384,-0.8009270605207934
307,-0.6637258277617656,0.2396657383316962,-0.532450454066109
308,-0.5675990464280447,0.23966617680534502,-1.482353530947227
309,-1.0112896462708374,0.2396650843940279,-1.1729959109636876
310,-0.9683251234831838,0.2396677858681814,-0.9807439606492232
311,-0.9094232595349367,0.23966661772182496,-1.4637918502785334
312,-1.143688650895538,0.23966528475281784,-1.0339439075252141
313,-1.019604615467669,0.23966560336787335,-0.17706338205664474
314,-0.5882286624143926,0.23966551582285897,-0.9264993782379021
315,-0.8323763694194405,0.23966549398653425,-1.297600713275024
316,-1.0212927959649214,0.2396655804010475,-1.0910272519287831
317,-0.9580227977813907,0.23966562460178215,-1.1157678280150323
318,-0.9871440002907059,0.23966537122081938,-1.2444512606399762
319,-1.1020914021760098,0.23966576061956482,-0.6228730992396089
320,-0.837818676681039,0.23966672082924262,-0.4595129818156055
321,-0.693112473542961,0.23966585858535555,0.1031567998588569
322,-0.36751053884405,0.23966531805406338,0.5805508628463152
323,-0.02702554646362383,0.23966725871265288,0.8786697278796102
324,0.2692479629851207,0.2396654788389109,0.32400417088903605
325,0.14407129163432533,0.23966572492427163,0.9900235909960656
326,0.49517582767865986,0.23966534049582838,0.3994250623688202
327,0.3119468432056115,0.23966513360308392,-0.46451917638972035
328,-0.10448783635664904,0.23966704500530914,0.5263008625845133
329,0.23995823050280068,0.23966779434288787,0.46250005206676165
330,0.2592366649863391,0.23966615128230725,1.6771965729158935
331,0.8312343700796291,0.23966581897859834,1.6064422757916936
332,0.9675718453273101,0.2396664251722516,0.9559965223584024
333,0.8247877058007781,0.23966564543478872,0.6586005215369121
334,0.7000401855348248,0.23966534612365883,0.2622795016444553
335,0.49990185332592785,0.23966527000521265,1.28843803513468
336,0.8735639808785632,0.23966553234431018,-0.0004240679040847564
337,0.31275886370147665,0.23966556662650051,0.3613184109395424
338,0.39015623640695263,0.23966541859899232,0.5861381980380239
339,0.479121553779981,0.23966606214579195,0.6545210992980733
340,0.540706780393702,0.2396657582452516,-0.27660105037785443
341,0.09021560227426381,0.2396663396207747,-0.1985609545314528
342,0.05851399798061827,0.23966665690473332,0.529133434380195
343,0.341154548708519,0.23966695614423789,1.4146776695839185
344,0.78413728380516,0.23966536224317642,0.34853292679335524
345,0.4040765956487613,0.23966547863570395,0.06117166557247591
346,0.2749534503989952,0.23966616482969347,0.7797588917771825
347,0.5845780341353403,0.23966558058814835,1.7605066211207296
348,1.0781432462651606,0.23966617829500336,1.8522964197504939
349,1.226348824288652,0.23966552945268152,2.3940238767878594
350,1.6207457267626761,0.23966751458737107,2.7079656115246125
351,1.9573964331127902,0.23966580837184104,1.5374307272506145
352,1.5710659540743959,0.2396661728351667,1.713455725249779
353,1.6052538721620104,0.23966550941919262,1.4829153984204413
354,1.4850945135799987,0.23966569351314504,0.9794338473859837
355,1.1949391086727865,0.2396657892963639,1.3624722634901514
356,1.2601781621927417,0.23966485575137467,1.6126497591278581
357,1.3831653674439868,0.2396652772498188,2.046835788069235
358,1.6083280063967167,0.2396675101161203,0.5318103556305889
359,0.9773973379576146,0.2396664029349445,0.5111947280386268
360,0.8710794821853552,0.23966557487012063,0.892988155535599
361,0.9582086532815002,0.23966666267387027,0.7964808500020273
362,0.8746006292502397,0.23966544084553787,0.5003898227212362
363,0.6736752146458422,0.2396652224209232,1.0499411730121222
364,0.9088210345514922,0.2396653147567861,0.6127745146645148
365,0.7496132482004294,0.2396655785063448,0.6173720466178263
366,0.7152582993591128,0.2396674212137038,0.8150677426143997
367,0.7858163869028936,0.23966669967220625,1.096417752768045
368,0.936905557096714,0.23966562881555062,0.38759937745602635
369,0.6276964018216883,0.23966527326831083,1.4022335634227754
370,1.053158351179756,0.2396685854601212,0.9633117678682931
371,0.9293893845931658,0.23966557378222578,1.713778972443557
372,1.2828190108471986,0.23966614661745858,1.5036039111440862
373,1.2628229007067837,0.23966554359091596,1.8938762835201506
374,1.5161547898403578,0.2396651193967011,1.2449016160210336
375,1.2729354721017914,0.23966556098175779,1.6750849335210243
376,1.4674070837425957,0.2396651837534329,2.4043691817546287
377,1.8274581211179748,0.23966544406351198,1.2915273201139807
378,1.4162023884429569,0.23966675170088475,0.3570325760807337
379,0.9167919552336884,0.23966584459703366,0.5639292982161951
380,0.885131907873032,0.2396654695235535,0.6699505950378283
381,0.84533669644637,0.2396678038833343,3.493164863599049
382,2.074725673933105,0.23969218835295925,0.5630190457071558
383,1.0045419301956504,0.23966709758569177,0.42092435710112
384,0.8637554560333485,0.239666365808606,0.5425680239107376
385,0.8446867194730014,0.23966739087537473,0.24607078605387805
386,0.6580685713405688,0.23966632220768103,0.2920234604744911
387,0.48467232895937973,0.23966555515816632,0.008264266681139542
388,0.3245203895556849,0.23966513039392756,0.024165805559228443
389,0.27915245527868604,0.23966614082962395,0.6493624305776561
390,0.5226623040224758,0.23966530550298032,0.024908342489735162
391,0.275476284190013,0.23966570781516142,0.16751310675794157
392,0.29609871899323303,0.23966536153246631,-0.12209590660317411
393,0.15405236987290943,0.2396651572170272,-0.09646771849381162
394,0.12376246724233708,0.23966563477483366,-0.5367302278130438
395,-0.14019984767102517,0.23966563309026873,-0.1312761307832323
396,-0.02409278578938219,0.23966602777758386,0.35285328941075744
397,0.18599472676374507,0.23966522595221057,-0.009561408933103779
398,0.06806753150678058,0.23966511769836368,-0.13713372122611195
399,0.000362339347589509,0.23966522458693357,-0.3799804775395356
400,-0.11360575326079794,0.23966551464501742,-0.013772562833922681
401,0.014480981993029744,0.23966531828597606,0.04279591449773315
402,0.02850515609407077,0.23966520309506056,-0.6667707571067891
403,-0.2938112657975869,0.2396651276668904,-0.706214408112763
404,-0.3905018116269275,0.23966545177990362,0.6832424310779308
405,0.2111305471549854,0.23966968986391363,-0.3213257511726544
406,-0.15127006507766133,0.23966552396323348,-0.7288751176833075
407,-0.38310460326565,0.23966538430150136,-1.1359404063905116
408,-0.6221508753638102,0.23966531299638574,-0.46621494498242744
409,-0.3915617669602974,0.23966591048535435,-0.46741134890960695
410,-0.4385933768700818,0.23966532040065208,-0.8823942442112958
411,-0.6319144557135797,0.23966526653784528,-0.09815681141830832
412,-0.2994717802003667,0.23966582884964843,0.020148411623534986
413,-0.16074874075809667,0.239665170507447,0.3070143339962739
414,0.022267940129587785,0.23966541756892046,0.6793823023078007
415,0.2693283403428838,0.2396655843636182,0.5785089457671871
416,0.34301850244441084,0.23966592050331478,-0.504701989875579
417,-0.11059473504232917,0.23966546343038808,0.39331430856526034
418,0.22268056809191822,0.23966618288419053,0.05577416298443005
419,0.09320976014007692,0.2396655562987406,0.004399841486021367
420,0.035979251802560105,0.2396661501828568,0.384439351974791
421,0.1860019037587739,0.23966626400275806,0.009595346071347098
422,0.07989437341776379,0.2396655669541875,-0.20610689898860826
423,-0.05058001809698723,0.23966657641991415,-0.10371240564866382
424,-0.036638176068346226,0.23966589713614916,0.04666370771978159
425,0.023483633156618167,0.2396665284312534,-0.8934170603594273
426,-0.424316321031408,0.23966595259937468,-0.04873331078561628
427,-0.13399159636628794,0.23966865905572932,0.23792784940188463
428,0.028742011071001695,0.23966768411512418,-0.329692718972335
429,-0.18739840192816204,0.23966614071963394,-1.0218232234300997
430,-0.5471794636326703,0.2396667348893598,-0.4381653857404456
431,-0.343672084113295,0.2396663833296968,-0.4268310749129943
432,-0.35919009692280135,0.23966556968185235,-0.058184376076909974
433,-0.2158584167493723,0.23966875965818862,0.44535405563542385
434,0.06056381751218258,0.23966774524653317,-0.09409445559656099
435,-0.07255599635246363,0.23966541225177435,-0.5439609380420588
436,-0.2781209313455537,0.23966587710423864,-0.24974378510121953
437,-0.18783107679079125,0.23966563953418105,0.3478022447019839
438,0.07651414453747232,0.2396657157121672,0.2110235171322049
439,0.051086462985895684,0.23966549150234823,0.27291506237665647
440,0.11369074172038063,0.2396656245303574,1.274143845498337
441,0.6374975311958878,0.2396656003508948,0.9866941013675963
442,0.6538432341993817,0.23966526659497697,-0.40511945635261587
443,0.061285229743658715,0.23966720908652653,0.28654037446258984
444,0.2785380567063896,0.2396660509808984,0.5497951873069251
445,0.40363135731210714,0.23966750909459594,0.7846612177601633
446,0.5028876551414896,0.2396653708387661,0.7305654072292891
447,0.5064534290541112,0.23966601286215727,0.7536014904623647
448,0.594870160426713,0.23966519495919164,-0.11321420418021746
449,0.22312339723903848,0.2396659449029141,0.022482758025254155
450,0.2011450282202388,0.2396653966032635,-0.0032051560292055423
451,0.13139333228832695,0.23966595310747532,0.45427543524892555
452,0.3004326004220416,0.23966592229477482,-0.1062444061739822
453,0.051887447955652394,0.23966607049909522,0.39400931502852543
454,0.26539720433641145,0.23966575600784154,0.45146641560088263
455,0.3285348604506471,0.2396655768979916,0.48113247391821073
456,0.37674891621475204,0.23966536085020304,0.5876337204289316
457,0.43886279891199464,0.23966574645855043,-0.15583396609233252
458,0.13882199403354495,0.23966556436176492,0.6386748225106242
459,0.4408804314184708,0.23966556836214803,0.5181154246846443
460,0.4213882203332668,0.23966570711881924,0.05737667340848491
461,0.21838438239114238,0.23966608041543463,1.1226794208083133
462,0.6684570299329771,0.2396659535884709,0.4368744139397977
463,0.4653911248708231,0.2396654470244794,0.2992569963051551
464,0.3785494521306373,0.23966571464454672,0.36043907928408553
