iteration,b0,b1,b2,b3,q,r,loglik,predicted,var,actual
0,0.026375855862217905,0.7035420952889389,0.21223862236322855,0.08851034249971745,-3.1648631434561807,-3.835238129149598,-9701.416566312999,-3.9627792581061403,0.05031454825011587,-3.896914424167244
1,0.050159483431576404,0.6969881636915818,0.2193226860833185,0.09309883366188912,-3.1446606524561718,-3.8589304516479395,-9701.774835135371,-3.906183149591791,0.050944187652687815,-3.81587912822311
2,0.030699648979450843,0.6754895867521236,0.2387479033109114,0.09094932390769897,-3.086863649528293,-3.9519054562911453,-9701.027333662765,-3.853491379014198,0.05265596590132929,-3.8590759557639798
3,0.01996174762983385,0.6556548416675254,0.25667047301776336,0.09056850780865311,-3.027426434578909,-4.062793687797443,-9700.540991907992,-3.8597649726091463,0.05460493724324292,-3.930540197419443
4,0.006922047316540943,0.6718179039795882,0.24149747971247065,0.08671377649508188,-3.0819560058900306,-3.9727794853847076,-9700.00537398849,-3.898678543941631,0.05270430003506482,-3.93029296358773
5,0.08567604035550852,0.6720459460216719,0.24386263695788424,0.10126887989655298,-3.0634681759407028,-3.9810941514243217,-9701.8096659804,-3.886984889919609,0.053556813409801146,-3.8976323560993715
6,0.06154195992141405,0.6688145315240368,0.2446684210651363,0.09847846429880817,-3.0515048735102797,-4.009378950075879,-9701.325972580571,-3.8787862035015452,0.053916582390576416,-3.842349480990736
7,0.06999931852032498,0.7082395792965832,0.2073376823304483,0.09813507540927871,-3.170283145054854,-3.8416283815433916,-9700.321172807282,-3.8493270564960684,0.05012911356812179,-4.039196355667714
8,-0.13651633142839573,0.7134568489566547,0.19259921393859422,0.06277683263063194,-3.2257999236298405,-3.7900876367206413,-9697.65401740732,-3.9834197763194803,0.048130398225248526,-3.849815628683878
9,-0.13196043360941254,0.7205976468465236,0.18493784984567335,0.06425671634707981,-3.2458887562228407,-3.7648450912366673,-9697.804017676977,-3.9140271896937264,0.04760457167200316,-3.632496649388576
10,-0.1264329272623823,0.7138777160690997,0.189703074058435,0.06725008565170792,-3.2114007614280844,-3.797707245387345,-9698.32933944109,-3.785423656408067,0.04868496298987315,-3.5802634958128237
11,0.04201658631312865,0.7206006635218756,0.18845709167578018,0.098469370749906,-3.206458017642589,-3.7971202158788495,-9700.419034919,-3.6864217139675866,0.04907030323990867,-3.8013024010195475
12,-0.17248271493072925,0.5205657614202164,0.3444028318479316,0.0952678412078232,-2.6432016710047437,-164.41174893601885,-9699.686490449807,-3.8262597591667555,0.0711331596101432,-3.6794073842469275
13,-0.16781179632808185,0.521039021420324,0.3444211660818276,0.09579305168639445,-2.641878947195556,-188.4880742634395,-9699.629332515873,-3.741934414164234,0.07122731138865454,-3.817815675414952
14,-0.1178147000444619,0.7464342379454967,0.15251630874796324,0.07362879692075952,-3.328430239495745,-3.689293916338669,-9697.38457700613,-3.8065537516729964,0.0453614384160301,-4.053820658127551
15,0.043964346323539905,0.6809128244139551,0.2251673268540576,0.10140956997569364,-3.0879436332418067,-4.014225003431285,-9699.110164769343,-3.9061243591483437,0.05232293103529252,-4.061642367227592
16,-0.13312769453951734,0.7033283461813273,0.19608018151908352,0.07010208276873633,-3.1964130321441866,-3.8322735332163704,-9696.344796849891,-3.988978920215393,0.048883293812325125,-4.032476702183681
17,0.030462524082409157,0.7063105859026191,0.20004750418595668,0.09892717521000217,-3.179558242794889,-3.846345615226768,-9698.011806756029,-3.966197160318357,0.049619793317264266,-4.160050627347695
