iteration,b0,b1,b2,b3,q,r,loglik,predicted,var,actual
32,0.05261817328147678,0.7613607151915724,0.17609530563606915,0.0725683631377621,-3.090776026907643,-3.513928047718844,-9750.061133881985,-4.021768164713633,0.05762436518885794,-3.8092864783202596
33,-0.206893717477859,0.7773973598392052,0.1500291592495176,0.025894125410443884,-3.210827477219694,-3.3990354264846605,-9748.226474979905,-3.9466849447030055,0.05351419455055209,-4.120249349331347
34,-0.1867662044858761,0.5485429543693303,0.3308516870223436,0.07770007191025906,-2.4418555478828203,-15.533742154580292,-9749.90957414406,-4.05829556842948,0.08699932923457275,-4.349024381351867
35,-0.03585178527452013,0.8036647459341623,0.13298722692126042,0.05414163360709755,-3.2551498566466153,-3.3792288083330098,-9749.127913079205,-4.170103015826993,0.05266589366271093,-4.289052132844022
36,-0.13466222336996486,0.7809412959498563,0.14771886730975226,0.04044475827198253,-3.1990926566120277,-3.4273269369936115,-9748.101657820722,-4.217060307676433,0.05388352978339911,-4.436513212637475
37,0.0232461048235722,0.792593090470135,0.1456156604339999,0.06563268050358709,-3.176934365279784,-3.43472430713117,-9750.618462014603,-4.282095593278026,0.0552308952978636,-3.8826097590290383
38,-0.009698261760049058,0.7734499575140623,0.157111235841621,0.06573643467546336,-3.1472608136890354,-3.4805413870962196,-9748.769957557934,-4.042866228191497,0.05554390638368517,-4.246918217357926
39,0.010214488303946423,0.7906677314943996,0.14758809303955417,0.06267151660184957,-3.1953693937425536,-3.433895465234931,-9748.359223807787,-4.155614057219354,0.05435163811742946,-4.048419071123769
40,0.009795750437939888,0.7673083110109663,0.1683446570044405,0.06512190735296194,-3.112144797632426,-3.511861950466192,-9748.286095338302,-4.087919711028314,0.056763734422354904,-4.135616975374206
41,-0.007656499590939121,0.7713329963078163,0.16587906888983642,0.05974631014887845,-3.142268657833056,-3.486223251529819,-9747.656541648234,-4.110764163013247,0.05570346539703505,-4.233042830118873
42,-0.1487132537712698,0.7330547859093488,0.19436418734259547,0.03843991470036863,-3.063973463721881,-3.5782456507946243,-9745.574423683893,-4.181906865551063,0.05756024489058151,-4.134234170127312
43,-0.1482083151963433,0.7306513767404152,0.19928927621196063,0.03614734516491498,-3.0365196771723735,-3.618684690474157,-9744.057204690356,-4.152306051176639,0.0585517304059769,-4.259960961447607
44,-0.2035932730096916,0.5533769480573423,0.3327757711546324,0.06737322246992362,-2.455022139446501,-18.654502528721167,-9745.885310138998,-4.209276495376389,0.08586129714361607,-4.118503501471237
45,-0.05543393135594078,0.7906019597507983,0.1496699625440956,0.046283695915955714,-3.220604953525915,-3.435629819438422,-9745.034191516794,-4.14639347343545,0.053225852042826795,-3.9621383223881197
46,-0.08667995877441183,0.8103910095756822,0.12789061984764935,0.041321717190233566,-3.291434053609815,-3.3816069409027714,-9744.882284604862,-4.058151600736822,0.05133367806474263,-4.021200218387479
47,-0.010525358907742529,0.8105946910591268,0.12952725204734997,0.056156819607344706,-3.2739891730929,-3.3963425316630023,-9745.57419977613,-4.039607660019043,0.05193938233295627,-4.295606039776344
48,-0.148702343821342,0.7717801623446485,0.16035545755809355,0.033622856135828855,-3.196131345768313,-3.458958060379924,-9744.046436530474,-4.193824733324411,0.05347854957281653,-4.288228814448625
49,0.0015570271305149607,0.7813296320980021,0.15840283173208325,0.059275886866224425,-3.17627597878662,-3.4718503964954808,-9746.047763921753,-4.21237063604098,0.05458026256969456,-3.968066093465527
50,0.00631690421391881,0.7704731167158281,0.16902775426919747,0.06052999103201541,-3.1283591801032378,-3.512500738417904,-9746.462756273566,-4.063876604357625,0.05610076408549702,-4.356311187379009
51,-0.14741500669347424,0.7816023358896382,0.1509713437183181,0.0335541271823912,-3.207084457405771,-3.444311850648362,-9744.872250127239,-4.240272027817485,0.053413267501508724,-4.46526723576578
52,-0.011861748849812524,0.7962116136166865,0.14345896394824612,0.056433214651199055,-3.2265673714859178,-3.4291524066172823,-9746.30042490743,-4.3321361901999635,0.05319638893698578,-4.370478991294745
53,-0.1535740281712042,0.7717830560418633,0.15994321641122639,0.03304227462918011,-3.1770781659337786,-3.477054524224806,-9744.137473320206,-4.339041334945124,0.054160566562965966,-4.435583505372293
54,0.013754623082096594,0.7702999459730894,0.17154733423302834,0.060020403407491485,-3.1268652301719495,-3.5140762547946083,-9746.56177372266,-4.359667658737918,0.05616642244056974,-4.090608296862607
55,-0.24097823509475313,0.687422854306337,0.22875260262575375,0.02897455999111028,-2.9024764567369274,-3.8053131064946903,-9744.90540698462,-4.223423707265557,0.06328942478370217,-4.492026044856978
56,-0.22368659025024046,0.5508007138665361,0.33530753773673927,0.06274933131619595,-2.4534717685080114,-85.46564031472076,-9746.682828404033,-4.4154595761381366,0.08599451459792032,-4.279370887094011
57,-0.15894515823536023,0.754493356362044,0.17740501081945637,0.031679743616108175,-3.1252015144587126,-3.5174649183544195,-9744.58567717964,-4.316016918800939,0.05571136241297995,-4.290803944308255
58,-0.16012687134838674,0.7506815100440675,0.17998490658735355,0.0325490092453045,-3.1228946673479303,-3.5244713839460013,-9744.227113172423,-4.301530940854969,0.05565012493610183,-4.234304314490827
59,-0.16042724558704646,0.7473853193916898,0.1807588010164748,0.034975026784823296,-3.1062628639789343,-3.5408043062743078,-9744.345267665216,-4.265836758354059,0.05619456668064286,-4.352166822626105
60,0.0028975326146373132,0.8028556167266434,0.12917190875004547,0.06861635419999004,-3.185337662449686,-3.4973265530363813,-9746.984281805275,-4.308971453314407,0.05450290518780794,-4.454153933799012
61,0.01881828768274906,0.8195116068454349,0.1177688626066071,0.06581160609705797,-3.2734997343377117,-3.3913108932931486,-9746.620700065212,-4.366446917437167,0.05227363207279198,-4.412595192348221
62,0.033629889800599805,0.8335470612742568,0.10136947495739694,0.07142544037360934,-3.3209489814580575,-3.3610618087048554,-9746.530415853045,-4.369050626789002,0.05106637373521702,-4.715622821137166
63,0.026690046974505367,0.8135678044264558,0.11864758105889525,0.07263035843719745,-3.2656717642139688,-3.401404337882033,-9746.47190840397,-4.528115832496426,0.0522823606122481,-4.196037278026418
64,0.07499986152531538,0.7538939595339165,0.17509945217483547,0.0864881927471754,-3.062622476285574,-3.5697619481731984,-9748.1419617166,-4.313758927945689,0.058262003742023324,-4.38013548331737
65,-0.15184408792702117,0.7734026643467338,0.1469663022180756,0.04459242435221224,-3.2231665986499936,-3.4395751319022363,-9743.134087831693,-4.3675760800614025,0.052441015822895724,-4.629449825612787
66,-0.02066051554574112,0.810213154582119,0.12054652442003158,0.06374129165412487,-3.297939725382321,-3.3788407559822966,-9744.14218299116,-4.490602766228731,0.051044488945468175,-4.314546993619511
67,0.0121799099718287,0.7959949035362162,0.13112907756672218,0.07462551262046067,-3.227636011565382,-3.4274538492212434,-9745.241895510353,-4.377593461803117,0.05308318597431581,-4.427318914950499
68,0.024989408260640687,0.8130484866588614,0.11233221817808445,0.07923081241826244,-3.272235998601917,-3.393068244872921,-9745.5747795146,-4.395543368440942,0.05202936260694738,-4.621749581118688
69,0.06671516816422403,0.765440326410608,0.1551214598746427,0.09339051389319292,-3.092881418607581,-3.5398459253559666,-9747.190298668787,-4.505696242976188,0.0573086027712702,-4.271711555374636
70,0.04689651063840654,0.7902669965813947,0.12847432987060903,0.0906179608297581,-3.2080591825698233,-3.448506026518328,-9745.517199123113,-4.362256645411138,0.053523035444098005,-4.565955751205846
71,-0.0062989754230883925,0.8101162053125331,0.11306688810237009,0.0744279441792265,-3.3283040686793433,-3.3613026818878327,-9743.445098636394,-4.466039019597994,0.04993403885838048,-4.384913982513294
72,0.008243178052393992,0.7854928397971126,0.14344030536724306,0.07206210686880207,-3.2502006193770736,-3.4217539846658727,-9741.931629773684,-4.415361168039004,0.05187117692952118,-4.645425614761191
73,-0.1792461619325948,0.7365793083382108,0.17980259053351028,0.0425992399903946,-3.1463006467842316,-3.52002810486678,-9739.57629473189,-4.531806647708367,0.05415021625297122,-4.277783752204523
74,-0.16058710275422539,0.7264435713953274,0.1965335938463581,0.040075781967831875,-3.1520512833150804,-3.5161199302140247,-9739.034533446606,-4.385643611394221,0.053703879267344976,-4.371148279360785
75,-0.05347988998451303,0.7504405843835111,0.1976020914375456,0.03879882203515192,-3.2766070770523488,-3.409516854993843,-9738.039794633043,-4.388786168927674,0.05002303736667975,-4.441095979137159
76,-0.22699408276851507,0.5253858501195557,0.3565163884614333,0.06648676519010266,-2.5007805675710393,-92.19603311521453,-9733.451380095867,-4.428282943921901,0.08202095073600828,-4.469706482534459
77,-0.16469240639270477,0.7120546249132303,0.22089279715600765,0.0294738607262165,-3.1322755585407176,-3.5982797424886535,-9730.482208672765,-4.444590908989612,0.05367455870179385,-4.61022796821933
78,-0.22479750578292695,0.523016361380689,0.35937228346309036,0.0663252120064379,-2.5070115195207996,-13.960055165508813,-9732.07114877882,-4.506940997021892,0.08151173594820688,-4.805787574094226
79,0.023253827659302784,0.709692647235562,0.23252226516681374,0.06258298468610152,-3.0597677547352706,-3.6709046732526316,-9733.436413237598,-4.643458537643237,0.05658026308447913,-4.618543503591359
