iteration,b0,b1,b2,b3,q,r,h,loglik,predicted,var,actual
0,0.07722748628564902,0.7236548864042314,-0.16885310979140292,0.46093905240743643,-4.363138107734384,-3.4215479679624936,0.18239347165927167,-9690.17442447946,-4.402757996755044,0.03626770341937554,-4.392080384830504
1,0.07337062426809288,0.46358336317759896,0.07780120626922205,0.47482673029293676,-3.332272888443457,-4.1040321589248805,0.18169351228903885,-9691.945089381925,-4.355727994371707,0.05402194807530196,-4.069078736260599
2,0.1782548307965728,-0.4608957377067715,-0.16675248655034525,1.664880152934626,-12.776425181480167,-3.231123637746834,0.229866379073758,-9696.310569192829,-4.266021737656339,0.03090843019938084,-4.070335801261055
3,0.11415359924452093,0.6323464231270194,-0.13530739170229306,0.5266388824699753,-4.112446537853279,-3.5100278184437137,0.18285229744352902,-9689.566189934367,-4.133181282647397,0.03911784207906009,-4.170989272736955
4,0.09988039940677008,0.6489901184173203,-0.14250767935448985,0.5141479432231901,-4.1598037845118725,-3.4902307824069103,0.18254527011499894,-9689.495577474394,-4.170606253904438,0.0384560078263772,-4.136178016074947
5,0.09600050297183935,0.6906152474874195,-0.18167105960745739,0.5109345978755804,-4.365960276222169,-3.4258536580936116,0.1838495236572992,-9689.404059136757,-4.175948917605147,0.03639527461861104,-4.041444794621006
6,0.09979779983876275,0.6928655823423,-0.1696954377476102,0.49719187927232067,-4.316355462857395,-3.430877734941671,0.18850382700972634,-9689.561843579037,-4.13206325811813,0.037838197823186204,-4.133862763773835
7,0.08898757412607994,0.6690163050440323,-0.18690136615492775,0.5358842708276208,-4.581481803573282,-3.569578092849628,-0.607300441566247,-9688.811308560926,-4.144041990847176,0.0410494281431608,-4.194847604566507
8,0.09617058165782637,0.6510148294900386,-0.11862365767976063,0.48716464653185765,-4.112596650691589,-3.503577174063193,0.18080023019656824,-9689.282822077777,-4.179184336750772,0.03869887519828342,-4.1722625084934055
9,0.0841746203291377,0.6738661838054747,-0.14742746589217037,0.49073706741159867,-4.216049093240764,-3.4746102212471106,0.18160752657925208,-9688.193485762427,-4.176336005902214,0.037572286615119375,-3.9086867438455473
10,0.09287475864403115,0.6351009365059976,-0.21987432401829887,0.6034202512464428,-4.751169692987496,-3.6324103020481493,-0.7328055171478716,-9688.098824218652,-4.030647214716231,0.04207307083152165,-4.009723646335246
11,0.16017451370335212,-0.15248164022923283,0.6203951423426366,0.565394766185112,-12.275725027817948,-3.251108018614606,0.2320707293291493,-9693.9502722175,-4.02765659537413,0.031279843613656585,-4.258579782511266
12,0.07768201834532057,0.7132262724051421,-0.17017386962884146,0.4726575565512221,-4.338971427328319,-3.438412646484704,0.18144147740749442,-9687.9512079871,-4.150024967263621,0.036280888690425325,-4.020248752552363
13,0.09961491613333659,0.693132924767268,-0.16758242202340845,0.4948617037625438,-4.315922298110377,-3.447496796754431,0.18267776707197572,-9688.142791904305,-4.083494539308628,0.03668766429830384,-4.357730180228704
14,0.06612118240334659,0.6906778867519345,-0.14271433614105716,0.4651840909525203,-4.247562791168935,-3.458567412046393,0.18082396738449255,-9688.519878876428,-4.217486395474132,0.03704510617781821,-3.968496118911795
15,0.09085813907070539,0.6534019887037279,-0.1351064305814385,0.5000615569440277,-4.190105639084835,-3.4816504597485003,0.18263226423405796,-9689.002124012653,-4.079735191463484,0.037919946774502375,-4.426366388466709
16,0.05291496639943011,0.6902538256161951,-0.14952714866193506,0.4697545792865785,-4.28289280398385,-3.449407605535029,0.1827613009939696,-9688.815339834004,-4.243897123186125,0.03690162978593078,-4.375883062030023
17,0.08311661808622905,0.67680845237151,-0.15038006919466004,0.49074964066540216,-4.2603402317390024,-3.460751419384712,0.18406218114247513,-9689.12730869457,-4.2864503032661565,0.037394610392756,-4.130028940711202
18,0.09898082010359605,0.6722701708663221,-0.13791797355757293,0.48602262922533934,-4.224067687905697,-3.4698735045206153,0.18302488422483293,-9689.040058296863,-4.187371427635178,0.037663540003094846,-4.490649332152712
19,0.08527077463679072,0.710211850590571,-0.15864383265677823,0.4655958365192202,-4.333321657935969,-3.4252614684244795,0.1839440035505363,-9689.647595575898,-4.317302029316155,0.036788145177737396,-4.047996567365501
20,0.2068141578272733,0.7108826917905162,-0.5729154190825503,0.9050918817470313,-9.547310220903688,-3.4745473257994623,-0.88934216994264,-9690.877996051373,-4.177767117351472,0.03566696388152088,-4.103080410059984
21,0.19831443478370744,0.7097236566565384,-0.5762644643834582,0.9077304754082505,-10.248149354937961,-3.4715304480971163,-0.8883802813369069,-9690.798095660963,-4.142276341656217,0.035474825219987176,-4.297290000197973
22,0.18766936740165052,-0.7072775133900522,-1.6201669554050158,3.328559979648711,-10.217154014561547,-3.282088030531119,-0.6093951694694517,-9701.948527280661,-4.160273089598474,0.03020985969684568,-4.211367988672165
23,0.09060070318007088,0.7136654290024309,-0.16296408661753992,0.46772232715373374,-4.373578413196363,-3.419154079060055,0.18407136892325854,-9690.67027922754,-4.20058180079714,0.03632579875259734,-4.007000123999227
24,0.09477019764095218,0.6865405858028113,-0.22248607119716968,0.5547389021066982,-4.993706622036054,-3.628246924460343,-0.8321769311833018,-9690.444445579884,-4.102445026214905,0.04211343117353257,-3.9501357561946895
