iteration,b0,b1,b2,b3,q,r,h,loglik,predicted,var,actual
0,0.04243689984305904,0.4008203309439221,-0.557226732433605,1.1582636700706936,-5.557594617908954,-3.396118054885643,0.26023712109114194,-9713.14423985885,-4.006715140965607,0.043224654855079724,-3.917193261653591
1,0.1935422997211822,-0.280803033888933,-0.6105497886351203,1.93112255925874,-42.95312150362501,-3.349786713850661,0.2700514669893146,-9713.041368837456,-3.957359459533267,0.04003203628073487,-3.6708626804339657
2,0.31908724655335075,-0.5966667750562171,-0.300635848950301,1.9624662406002087,-39.61122851224431,-3.359550793620145,0.2695735345191049,-9711.7129844081,-3.8054133236761754,0.039792162258823746,-3.755616407460903
3,0.324268476791973,-0.059280089934443364,-0.06496393503656298,1.1910711462288202,-42.54970161595449,-3.3382720691969787,0.2677973805339242,-9711.170996613966,-3.772952123144063,0.039663379341903976,-3.7995661903279063
4,0.258833583510363,-0.28330248384635776,-0.19811295546922042,1.533902133196305,-21.39540015253505,-3.358559155266506,0.269561602529388,-9711.25259407258,-3.7896162139344196,0.039801685707469836,-3.847134222208966
5,0.06902956006853066,0.7213354170617698,0.1660308359022063,0.1260758388818657,-3.098490638950914,-3.99067859214413,0.09043020477377293,-9705.480986916205,-3.815751016693224,0.054806623153480505,-3.6245964818056184
6,0.25985775911055853,0.007952697963682531,-0.15670209293326795,1.2020968667469802,-19.229748895741807,-3.3658127497340136,0.2709178184905332,-9710.827199693715,-3.7129837560740944,0.04013442518277708,-3.8929085811393453
7,0.23130857985018163,-0.05213045649719813,-0.2966525883855238,1.3959859450721925,-16.40954864959803,-3.36103513305588,0.27050197985520197,-9711.880022570745,-3.8090825241533297,0.04004090892693428,-3.8861697062462754
8,0.19256252278480246,-0.6624825444851639,-1.9577073217386363,3.654595780985686,-14.590761486940806,-3.3743680459910914,0.2688034440100556,-9713.486120615898,-3.8457412121592505,0.03939016978255305,-3.8206142727666164
9,0.07957166671183138,0.8248420225492592,0.004301362030559199,0.1867584320409067,-4.029963601498393,-3.4559508792583093,0.18923851035315487,-9706.24474604345,-3.8296509716976357,0.042238235523204076,-3.509783026391721
10,0.35442834021804304,-0.40248008114278844,-0.14381974767088312,1.6165589644091058,-31.925648609188983,-3.4118143134557712,-0.8960063735064354,-9713.24671384189,-3.689764803576893,0.035767304364599385,-3.6625001310344762
11,0.1541179034645011,-0.7058454934499004,-2.0406946359434457,3.7729682913593545,-12.734394960639525,-3.3924862791932497,0.2713915236030795,-9714.395603674164,-3.67126958410577,0.03993442589381685,-3.821917093103732
12,0.33954858290226403,-0.4881618532543257,-0.28757738110333797,1.8456348529287805,-32.11295856983759,-3.376318068239731,0.2720666965198152,-9711.749289280788,-3.7459673222815955,0.040318675252771774,-3.7763842868967377
13,0.15491480943746158,0.06622587394107965,-0.17092590522369785,1.1363059094115315,-19.020392291289376,-3.366739930328711,0.27205931350830365,-9712.40908554418,-3.7630638357966215,0.04041122967108546,-3.732500550184651
14,0.1262156906536333,-0.3640773402174601,1.1861759033715547,0.20210259956592042,-9.781554539864903,-3.419942901909473,-0.9132097243047776,-9711.685280071071,-3.7261392042038692,0.036160580079126446,-3.8853546549235873
15,0.15154312822237082,0.7027675415915726,0.18257008183020218,0.14585524538104838,-2.9403133708614013,-4.219476486382014,-9.071922266127135,-9707.036205136568,-3.80504787371987,0.05904996360651858,-3.961936496266127
16,0.09884753076912817,0.9115317958836897,-0.2919703287035721,0.4009701767330833,-5.917852325804098,-3.444403747094997,0.2689861605936291,-9706.843537266275,-3.891896833114856,0.04328387661318313,-4.002828732024402
17,0.07512452166320424,0.8120276554079795,-0.22049871281481892,0.42376663713845497,-4.942626714233496,-3.346916020442263,0.2397320497907402,-9704.88372688686,-3.9309359149436385,0.0423330450747319,-4.03897317988997
18,-0.008256864143346103,-0.04695379385401358,1.291680729651944,-0.24714889808860616,-29.254663083185566,-3.3634796511472134,0.2634364619516817,-9706.805928868982,-3.987117962502448,0.03801353016378565,-3.8806901859839913
19,0.202449489428152,-0.5051918510604843,0.9744882296810515,0.573422661558898,-13.912772115671153,-3.3767935751337657,0.26400540721236443,-9702.551937260283,-3.9235114594933496,0.03812755492219905,-3.917714922460318
20,0.13251220014222215,0.510185566347882,-0.019338259851489785,0.5368478802453952,-3.7099531114729976,-3.8756288531188128,0.21864215620705565,-9698.483337535028,-3.888409591932292,0.05084332171973793,-4.05596049270324
21,0.0834258104048192,0.5501493818678881,-0.1547871628034833,0.6240747766817616,-4.2401089617778815,-3.564781150038388,0.22188833227397609,-9699.23028833502,-3.9887543791543165,0.04360059422327838,-4.105831233247292
22,0.09457216352538816,-0.14303306325219006,1.0320999011773244,0.13086730286993375,-7.5826145541624825,-3.420157140729323,0.2663682461604886,-9701.79744405054,-4.043528547935768,0.03905297683360871,-4.045483936603324
23,0.1606222492198663,-0.43424047213100647,-1.4727437669879364,2.938687538358084,-18.38182095734563,-3.416358172421218,0.26591225913660504,-9701.77994811229,-4.044293114254442,0.0380972464490065,-4.243152475574314
24,0.07266947870594452,0.510918251392097,0.045878161058487264,0.4577279877936868,-3.530071212941174,-4.0703387782246425,0.21580880080970824,-9695.828297385988,-4.128215211831189,0.05350610391240811,-3.776485785567844
25,0.07658972343929751,0.49857350633642405,0.05278357987078096,0.46397937553824553,-3.4899095270806217,-4.127353262760063,0.21627513181165023,-9696.372691547618,-3.900401545794278,0.05457538283108358,-4.192938988482348
26,0.07837413719479583,0.42923913690159726,0.09233002747657437,0.4937509202820501,-3.2830626566234695,-4.549175411720302,0.21536555218892128,-9696.387533733467,-4.08956936111303,0.060241821268980866,-3.977078047464958
27,0.13046457840915526,0.4878093530585056,0.13103604454772178,0.4078956560585146,-3.5032697319649215,-4.693418271804397,-0.8264623047759585,-9695.93414520567,-3.9764589662127143,0.060163026562152944,-3.746727462691544
28,0.14731611195489988,-0.6734846371012679,-1.949079200567712,3.64882103691506,-17.41127387105618,-3.4361682156887383,0.26710443648589166,-9702.748743218963,-3.8744131704766267,0.03820547601140379,-3.789576376918442
29,0.07555959987301752,0.7161432990895591,0.17963797221483613,0.11930753224174317,-3.065247806571474,-4.129701490648582,0.07375859884345681,-9696.441986034544,-3.8176185621236827,0.05469385405944141,-4.038347523439791
30,0.13967606566948776,0.20620665834103197,-0.29281475927175493,1.1156650890862427,-25.041067633795898,-3.4246316196439084,0.27022472469143616,-9701.484554789737,-3.9422240684571834,0.039212753976146986,-4.054066208207621
31,0.22155746453226086,-0.7022644951273819,-2.0038738122344872,3.751558674638817,-14.109467918338972,-3.459225277400777,0.2704996078016542,-9704.427194326852,-4.00680301756458,0.038900499188066824,-4.013533278469857
32,0.2486668306239319,-0.2486389313527154,-1.214686619259231,2.5152799677323547,-26.26380522743386,-3.458267994891143,0.2706601155295533,-9700.169914215747,-4.007351123590735,0.03895269290472847,-4.086924481309159
33,0.1921578388110775,0.5023282084857041,0.2416699922411828,0.2961760546493035,-2.7861881176552323,-7.876097973447216,0.17522411797532778,-9698.666549709156,-4.034084252776143,0.07339144339830789,-4.189175809090489
34,0.11399690094461024,-0.33536194729753427,-1.3176271028581703,2.6786485045340447,-14.24351956845338,-3.4537193898225915,0.27063298593640195,-9701.07498552598,-4.124529434060657,0.03899485101539202,-4.187924150781225
35,0.09813827065050731,-0.40710314992440094,-1.4503812668716995,2.878731460439931,-13.514629727409638,-3.4837684095704278,0.27269968466266636,-9698.644171604481,-4.157308604136328,0.03924398585392795,-4.363389308293496
36,0.13107015570135794,0.654546570222128,0.112884780600679,0.25943533509785494,-3.6718534861811047,-4.248058751236065,-0.7632939495887298,-9694.274694290109,-4.2219238130118875,0.055464580740575184,-4.461443233753627
37,0.1672393989026424,-0.4354771738958365,-1.470084985833053,2.9434070704408137,-12.993385551383408,-3.49536683175658,0.2761804805686392,-9700.51288041336,-4.372531711677224,0.040111956427063444,-4.113808985632365
38,0.16971628188816995,0.013251124952860587,-1.157076711815903,2.182612494580808,-14.266212081598443,-3.4787411340785677,0.2709017136976956,-9698.665798499773,-4.231936564433825,0.038794790461309375,-3.9158561860823227
39,0.1788524026717953,-0.468000636667065,-0.45128963334962857,1.95805500416144,-13.257522500659945,-3.4880465911055367,0.27300498610728086,-9696.320700605804,-4.056707928489716,0.03928491510805486,-3.8694525871410446
40,0.0983093329713024,0.678658810116374,-0.11830541644540704,0.45999846033100544,-3.9227964590346005,-3.7229322814714525,0.2084081122341791,-9689.868352647803,-3.935785820662308,0.04572033312772474,-4.009718992504436
41,0.146223412616392,0.7464154283008368,0.1506516406478734,0.13384976291682027,-3.09333948129699,-4.784848825278441,-4.145553647268487,-9690.822297317525,-3.990499812773853,0.06084646937537967,-4.253177940420134
