iteration,b0,b1,b2,b3,q,r,h,loglik,predicted,var,actual
0,0.08555523003654497,0.7573350363724471,0.19046399103907397,0.06965268998139779,-3.5794886627149296,-4.043510871939883,-5.397017355286657,-9637.083279611146,-3.980773996130205,0.03865103004989863,-3.8148294947674177
1,0.09977912609906453,0.718424092739732,0.014333523932925439,0.2873672877275799,-4.4844028758619245,-3.724812021041312,0.18485055799111755,-9635.889381582381,-3.912062650200076,0.03133753793154312,-4.002432432072645
2,0.1267931216254486,0.5476915058119107,0.14368857410947605,0.33460136576805666,-3.894382168674963,-4.043695645650237,0.18648248936384104,-9636.598786600633,-3.976771615321183,0.03851233530228556,-4.155297774711728
3,0.27689050104781887,0.1746406460387403,0.08541542812410102,0.7970583893168559,-3.3754025209822274,-17.932331206542884,0.208946801869471,-9638.323155394224,-4.054079059236989,0.055940923099132046,-3.6866443845790284
4,0.13932858605311332,-0.8403458593665795,-0.5428403706422622,2.4103269659951874,-9.585516444082366,-3.582410552095636,0.22850853400177507,-9641.62272801968,-3.868215675879538,0.028024967259927862,-4.102194645982916
5,0.14957556701497748,0.5390466309927395,0.1086834260353283,0.3827990861662306,-4.234971122579713,-3.8592485691214735,0.1948335272009149,-9638.606187070554,-3.9948974573498255,0.034991954625864,-3.9837780694991967
6,0.08599208721292828,0.5729633993606739,0.19185008369911394,0.2523888392216125,-4.039564875970998,-3.9203703977931577,0.1871658625793862,-9637.73254628179,-3.984898924559444,0.036023867093589824,-3.729732430465786
7,0.15409977915083634,0.22132407695767398,0.5096422288343647,0.300182708809242,-4.787750263043893,-4.210334383093835,-0.8490739924843986,-9638.549308690815,-3.8522574658618733,0.039896664474460344,-3.8394209447495
8,0.14578592402645363,0.4946334115476724,0.29476469620539714,0.2400677045430224,-4.425099313141857,-4.4379935796092695,-0.9372351094007934,-9638.564396567686,-3.845090350989066,0.04384411455896235,-3.8723431201225873
9,0.12466925402834328,0.7604758476012567,0.19317346211163433,0.07232406290157434,-3.6531919714921983,-4.63674186746025,-3.624006029774244,-9639.848591091672,-3.8638474617670377,0.046716952451395094,-4.04087097941966
10,0.1387171433390635,-0.0649832374324901,0.9485576106574227,0.14384931511531307,-7.18852065965543,-3.897099808138327,-0.8634810053054476,-9636.297616038057,-3.9307289675939447,0.03360938990528337,-4.0635229053363915
11,0.17781090917034162,0.303852969581322,0.4586279679831493,0.27339675898314925,-3.8075195325051654,-5.716457550791124,-0.9182765040106895,-9638.892043280104,-3.9751228585917655,0.052295802662157775,-4.103258240000887
12,0.18505381543171273,-0.08032537111339275,-0.48324518589418197,1.6020206714524645,-11.76038162389327,-3.5710710954871483,0.2315355147818428,-9642.355568250825,-4.052635793553682,0.028075701232601703,-4.509000422099762
13,0.15662439831517438,0.4134936640157064,0.34019092032206544,0.2775521625633648,-3.0748352687440375,-10.126712503309669,0.1679509406856829,-9643.774119209267,-4.265585784566937,0.056856210227130895,-4.224677824618099
14,0.07237107486391177,-0.3764939359347127,-0.6798288796405537,2.0748737938717197,-5.6335286967995835,-3.8050091895012566,0.23589556400043826,-9642.715289627195,-4.25707307093646,0.0338412216431645,-4.132928133357288
15,0.12387454678540347,-0.8265536804242388,-1.030377498882142,2.8834255787046317,-12.851414725211816,-3.5930389331898143,0.2300226439910056,-9640.280509794231,-4.209886305919055,0.027657240329843992,-4.141980169724861
16,0.0815916646443765,-0.2490053163743981,-0.5149284773037883,1.7783104746337175,-5.349473986259321,-3.8300496895125953,0.23367600212469228,-9638.784082632408,-4.159329331166117,0.03434123635241592,-4.33436895112035
17,0.14789596522254433,-0.8505655292510488,-0.598633554595549,2.480915466144321,-14.737462942428863,-3.5917044548220236,0.23013700162251938,-9640.001882063894,-4.26727543557829,0.027648635891854366,-4.238250830866561
18,0.14757107277662568,-0.8398466043129358,-0.7849413758712849,2.657422281384902,-15.444043226216376,-3.5897345602439508,0.22943667458213163,-9639.88373599231,-4.221318003390965,0.027505519460581322,-4.271494035666589
19,-0.02709141658691837,0.8742181256927308,0.09037640859790477,0.028621646306880202,-4.621241694367064,-4.976284911880903,-1.8231962219931703,-9630.873335929005,-4.233509778155728,0.046394169413004935,-4.711281788536671
