iteration,b0,b1,b2,b3,q,loglik,predicted,var,actual
99,-0.014032388956878052,0.46041575387917894,0.2994501048244891,0.11756159943543172,0.5399715870408519,-10050.723274088794,-0.43466444085501293,0.2915714980234984,0.7401573304912153
100,-0.011199044394340926,0.4544314868020649,0.3039711037481675,0.11840416324672359,0.5408417953743612,-10051.156740174089,0.1535860460264713,0.2925119645922731,-0.0288606075761752
101,-0.011535360942113434,0.452344548786898,0.30603466427543335,0.11862950078555834,0.540851265315331,-10051.137054454572,-0.1081820306068074,0.2925223053073107,0.5656636342177371
102,-0.009798002218213166,0.4522621922759472,0.3070810011819437,0.11752052429099491,0.5411376953460512,-10051.364271677392,0.19264587553894572,0.29283359312423085,-0.9192000147365321
103,-0.011782738451211056,0.4478111347251852,0.30857904288930366,0.1209591292946122,0.5433360308747535,-10053.40406690154,-0.4178854947426862,0.29521608630178126,-0.6580843745344996
104,-0.013018911648712009,0.45185594795385675,0.3050955245608417,0.12083065817415825,0.5427521914259429,-10053.005044884758,-0.3306034078569811,0.29458171127634214,0.08415044091199207
105,-0.01094215757213919,0.4569746629287018,0.2992561559414986,0.12168933584317829,0.5409646801303725,-10051.38592235992,-0.09430506392107763,0.2926445687886287,-0.7324417380396517
106,-0.012622957441032569,0.4544626999871395,0.30260903643021464,0.12181614705926064,0.5406685852158384,-10050.938818356639,-0.458353658772778,0.2923247669011043,-0.38050382283304346
107,-0.01268977909700573,0.4545584681177287,0.30235039352718796,0.12178614153865325,0.5406281898438601,-10050.891482406385,-0.398099769254615,0.2922813456367783,-0.8532687953260981
108,-0.013724175441411596,0.4543957694975046,0.30335530984336545,0.12204992627503335,0.5409278590747086,-10051.213722167167,-0.5796405928194872,0.292605370494036,-0.5690434073635141
109,-0.013344738913609318,0.45305192224495494,0.3047228467678331,0.12250429664895507,0.5403288429085065,-10050.63322365521,-0.46613835917590396,0.29195722281732284,-0.10667169154002135
110,-0.01199339033480449,0.4545373229007559,0.3021046878706683,0.12297466855962375,0.5400210751113901,-10050.481618095979,-0.2973057369500324,0.2916253198949286,0.4087414576751401
111,-0.011035067505326422,0.45561978429572975,0.30102594577480146,0.12105343187224597,0.5405509231980639,-10050.84724161265,-0.01155159820540732,0.29219753045642216,-0.7378925510475473
112,-0.012214157568585357,0.4518015999340327,0.3050867922487097,0.12172168989365473,0.5414658281015599,-10051.72654824728,-0.4736213938922523,0.29318751126366976,-1.0974526553028587
113,-0.013981056773209839,0.45555643625960685,0.3020601546454616,0.12249414146495155,0.5417245527150276,-10051.954041465771,-0.6329650096054572,0.2934675281204572,0.08599892705178376
114,-0.012225320952683093,0.4520008085618994,0.30449152949709785,0.12203258333316004,0.542217276287789,-10052.378951459817,-0.13517809378267,0.29400175394122063,0.318660093097164
115,-0.011411081822798508,0.45327591270601797,0.3034021753802073,0.12103166261007876,0.5425809056718568,-10052.70813137872,-0.007549185373061132,0.29439592562615535,0.6666876379677571
116,-0.009499635934867887,0.45698832100579223,0.3002098890861078,0.11977444591779907,0.5430131329100898,-10053.29274370515,0.15962075751429747,0.29486606149840094,0.9237910107302983
117,-0.008831136094504876,0.46408274042673947,0.29404369657922214,0.11871527408551069,0.543046399480088,-10053.151611627205,0.38219526059960346,0.2949014821951247,0.20271912717443422
118,-0.009058709097434517,0.4623810072246852,0.2952543382560701,0.11919699483348374,0.5429478888429813,-10053.050623942587,0.19144750075213796,0.29479454657994014,0.9461568519372836
119,-0.006975193261819874,0.4627865333414039,0.3008677162873171,0.11256363928802468,0.5435463969925183,-10053.700495060399,0.5554157251053969,0.2954457648792772,0.2647527397879881
120,-0.007548122306040246,0.46062023985344713,0.30023698861782167,0.11570856910741081,0.5436242244312629,-10053.724349988983,0.2886984311818553,0.2955291518900786,0.2924347878858721
121,-0.007931332846342856,0.4616269051570366,0.2975287696317036,0.11889609103612497,0.5428451172056363,-10052.946038628805,0.27844949553017984,0.2946840165903741,0.5956412362782687
122,-0.007178397719279846,0.4612364933695192,0.30075385171006286,0.11591039769883127,0.5429580441214755,-10053.054645095799,0.3751615712972096,0.2948078444643034,-0.6388340465813098
123,-0.008565874703098124,0.46207334083003826,0.2948517202063139,0.11974730014030154,0.5442811819590699,-10054.464265340632,-0.16872469593130404,0.2962454855219781,0.5747320783790955
124,-0.008203492207641442,0.4639815912414963,0.29380436131879517,0.12132341490430368,0.5423890746926141,-10052.66204461729,0.2789366323613113,0.29419114984050737,-0.4781448488239877
125,-0.008369897433409084,0.4672617374536777,0.2933872597093061,0.11757204410250392,0.5407422618829327,-10051.26686575723,-0.17987999330754004,0.29240444857336945,-0.3892072590625341
126,-0.008785873749685312,0.4668885888213474,0.2902970298552456,0.12199591876628207,0.5403374181048881,-10050.777651460303,-0.18866045847764706,0.2919670344719846,-0.37299673113690446
127,-0.009727184127827401,0.470587726474363,0.2837238224033789,0.12544255346459543,0.5400245931525688,-10050.407335560767,-0.2496376770931445,0.2916283714732813,-1.3176522450070804
128,-0.011270295072406624,0.4699671516269456,0.29188739389840346,0.11702265435412658,0.5411621636520825,-10051.504420436118,-0.6768689641714476,0.2928588610550846,-0.39508484840052355
129,-0.010137842705400387,0.4690181542244638,0.29175489140168487,0.1177152544233525,0.5409250412569053,-10051.490996061695,-0.3731759651227142,0.2926027110560287,-0.08809956667149736
130,-0.009081531108043087,0.46771124445050904,0.28924107191041326,0.12221148551593358,0.5406321862636765,-10051.430029164485,-0.2173750313888271,0.2922853765584576,0.6949022620030811
131,-0.007859823459036328,0.4646207989597486,0.28842236050537684,0.12833238000240776,0.539437714434107,-10049.875985908368,0.17208214022879112,0.2909948965027742,0.70141623351063
132,-0.006296967127502051,0.4674909737070867,0.2830356159442207,0.13175676230548677,0.5395787697880102,-10050.2082629283,0.25548422974740065,0.29114717439918386,0.8089158612092902
133,-0.0058957487629163734,0.47065110414233985,0.2765310175524498,0.13677646809196714,0.5385529418019496,-10049.014220428091,0.43664696134699477,0.2900415288963518,0.4279495909148519
134,-0.006747477947747915,0.47310811761449456,0.2738428202726736,0.1369509982001748,0.537932410790481,-10048.723976000963,0.3421247092608726,0.289374091630824,-0.013906762316430203
135,-0.006517067754425435,0.4761311484473432,0.2700202902269091,0.13749358287918478,0.5364522891405147,-10047.04828883201,0.17425334646362312,0.28778335278672723,0.22053454681992862
136,-0.006581898905596581,0.4738495519710417,0.2741780266178796,0.1357584778409237,0.5362246922877121,-10046.845276547463,0.24419911473731204,0.2875386845912411,-0.23775898456855685
137,-0.008121296609062077,0.4676782840395277,0.28601022898347545,0.12894619807681026,0.5356129340096341,-10046.408493916193,0.00046810148537066755,0.28688508384094874,-0.0314100934541286
138,-0.00949371337997589,0.4620431801626058,0.3020752851427102,0.11739379169571357,0.5328275086249366,-10044.414907405744,0.022020932864747766,0.28390804712254286,-0.06208503100750144
139,-0.010387253305865166,0.46205904179623214,0.3013037884397214,0.11759210648930296,0.5324508685132602,-10044.496070435333,-0.031126392232967037,0.2835063184574304,-0.002496903671087443
140,-0.011667912584260798,0.46675061886508706,0.29160364852440074,0.12211799937001053,0.5308813788187672,-10044.373419144174,-0.009317918563415645,0.2818386488866964,-0.374707270627832
141,-0.01256686799547255,0.454365983772879,0.2974643346620768,0.130466659451416,0.5293469829128619,-10042.752196706511,-0.20082409296540127,0.2802106375597476,-0.2561353432399202
142,-0.011371020480488757,0.4373504447397295,0.31808096383665874,0.13160427339685318,0.5234098926284161,-10035.466016010416,-0.15784126713046212,0.27396143019557395,-0.8330295436853915
143,-0.012625965572867047,0.42981004157238006,0.3264400562731762,0.13201412363391002,0.522737934104134,-10034.724003921343,-0.4269416688188358,0.27325712899538807,-0.04974451646875337
144,-0.011191864824662409,0.41798265605856844,0.3395247002400561,0.1323354366001407,0.5204580413679372,-10032.065996279285,-0.1611009561296657,0.27087882423793164,-0.11208520914403733
145,-0.010058363169495807,0.42197305508195365,0.3332272431325874,0.13578689073626266,0.5182940350618942,-10029.814711660316,-0.1831346222959565,0.26863409734384996,-0.2468057920450312
146,-0.010530251101339767,0.4209462099629796,0.33652646296364935,0.13337008610557835,0.5178338718194025,-10029.364934848818,-0.2268065371284686,0.26815548594527083,-0.26845780976179123
147,-0.010729089850184434,0.42109872416714755,0.33664663579216275,0.13299963041844914,0.5177743069123265,-10029.313287844941,-0.23365620821352473,0.2680931137066726,-0.33143718937291766
148,-0.010707160333313235,0.4218073665090869,0.33556245636377313,0.13361139257141819,0.5176909125355846,-10029.239244324708,-0.21620520033918267,0.2680067420479375,-0.09305125639401167
149,-0.01162826026539941,0.4277301880192307,0.3317312695015373,0.13130616929906322,0.5161103119197401,-10028.105759609884,-0.13718936872682191,0.2663721470818969,0.08213850748850453
150,-0.010321617003099404,0.42769687297596604,0.32901007731026505,0.13523824469406032,0.5144594557526355,-10026.11774634703,-0.049333760846967445,0.264672032462437,-0.7435708258335072
151,-0.011048604134966746,0.4294142461851096,0.3280019988549027,0.13433738720784774,0.5149629615292203,-10026.752484832903,-0.3761200686370596,0.26518847723506445,0.0387072534708017
152,-0.011571682439592133,0.4360825104342889,0.32175649585557486,0.13376225624972393,0.5124900348420498,-10024.406704012537,-0.07917672204506948,0.2626480464794815,-0.9370344681745252
153,-0.012748130382349648,0.43080322315003794,0.32938205246414853,0.13204724668872497,0.5126539447303149,-10024.37320951291,-0.4804952499273444,0.2628158949235917,0.6848071852801856
154,-0.010221437805259923,0.4224062775925187,0.33463891598103823,0.1349628787728145,0.5148957597259255,-10026.523062286104,0.1369239139336088,0.26512536621945854,-0.6051264259966349
155,-0.011155004257828505,0.4169711116353364,0.34131808097516275,0.13374623471694763,0.5153197259297528,-10026.977332527345,-0.3623191652624334,0.26555661561591154,-0.3788391349326899
156,-0.011082555031979269,0.4170525848114361,0.3412001121398762,0.13374301784684728,0.515321588619928,-10026.992802356333,-0.26531131526719476,0.26555862870070474,-0.9261103266736535
157,-0.012524845290323326,0.4181168753931457,0.3405796213056739,0.13405123028229865,0.5160715518474028,-10027.6757418604,-0.5310431368359403,0.2663317632329939,-0.7085265592597326
158,-0.012473966651409148,0.4192841729384623,0.34012311458270367,0.1335090570045329,0.5159821388957603,-10027.672948704045,-0.44876692007317304,0.26623970411956066,-0.13056665466365341
159,-0.011834186179854772,0.41802842450627986,0.34042744436291,0.13396634301487695,0.5161226833973044,-10027.79836840485,-0.3171488753430771,0.2663853148005108,-0.5894227437495182
160,-0.012520573390217199,0.4180201510243001,0.340914512318469,0.1339086898872839,0.5162043898449129,-10027.814700517392,-0.4740188761839035,0.26646873831857587,-0.36280353976184676
161,-0.012092186582044404,0.41753953816758194,0.3412505183471799,0.13386499349712877,0.5161076875038422,-10027.764280481215,-0.39931741578864755,0.2663691291158765,0.01434519984720908
162,-0.010811265199589514,0.41888991950509613,0.33819571052597586,0.13483496093785746,0.516125058249134,-10027.952823900372,-0.1987031203177425,0.2663876838266648,0.2377857121604596
163,-0.010250775139126422,0.4189209123994468,0.33854135281189024,0.13383882507724448,0.5161841762442512,-10027.859607732436,-0.04584362213326043,0.26645244016803443,-1.159129721229518
