iteration,b0,b1,b2,b3,q,r,h,loglik,predicted,var,actual
0,-0.00257584940224223,0.15796839773706545,0.2578679329280165,0.5840071898755157,0.2439418656690645,-0.008564357245823523,0.4857038010624371,-9732.319500968513,-4.975092489160584,0.08156197723070535,-5.246560187090984
1,0.00017421002320647648,0.1588325665041473,0.26336113544773065,0.5784002657811702,0.244497404550642,0.0007322154523593937,0.4857038010624371,-9732.75120902853,-5.07029300618722,0.0817802153116942,-4.870450462090932
2,-0.00034562099458347356,0.15600636970880788,0.2565599285923733,0.5877978401174018,0.24438204348387835,-0.0005232589285416567,0.4857038010624371,-9732.967806921293,-4.9719753130947355,0.0818316937855876,-4.4074328481242855
3,-0.0019089546296566374,0.16370137632194398,0.2644473639955539,0.5714927906001646,0.24579788965595117,-0.0040512068410619665,0.4857038010624371,-9734.493311330178,-4.770920121466155,0.08234794477387933,-4.829319999366235
4,-0.002212527371817468,0.16386220932354834,0.2644771388076951,0.5712601289924761,0.24590354136416337,-0.0045571290829261885,0.4857038010624371,-9734.59928108653,-4.833214343243172,0.08240020894868753,-4.9549675361614
5,-0.0017148779086286529,0.16276368893567741,0.2640007914018647,0.5730024531898809,0.24589919916563927,-0.0033558057720241017,0.4857038010624371,-9734.57857485626,-4.871203491097166,0.08242363210138874,-4.802003185449769
6,-0.0019479030562072753,0.15533735404161853,0.26292671719269933,0.5813815507514178,0.2450578056134383,-0.006489833670568419,0.4857038010624371,-9734.134921368324,-4.836384517850751,0.08215153981969592,-4.50616686352381
7,-1.094269419763646,0.7898540924995643,0.19555717855941934,-0.20938008788393062,-5.536942481310029e-10,0.23110159889023607,0.4857038010624371,-9729.357070045102,-4.73596681533852,0.027059658183623346,-5.0788804829303755
8,-1.4926587627311183,0.5449690430096734,0.4465167001950139,-0.296473076839594,0.0005460681368863306,0.22996120112770946,0.4857038010624371,-9729.900654669622,-4.839122916032733,0.0269799722165687,-5.0792925295833875
9,-0.0024152678886145587,0.15188534095915202,0.2591077311625767,0.5886917390725763,0.2443186068896816,-0.010386559680976194,0.4857038010624371,-9733.66143078973,-4.932522985636402,0.08187950944842742,-4.81394561530119
10,-0.002027528167894306,0.15448756288656812,0.26097424747654185,0.5841877718257866,0.24462059441864203,-0.0053167742390844396,0.4857038010624371,-9733.569054062698,-4.863359844869794,0.08195413995495146,-4.893465045925112
11,-0.0013751557417390021,0.15218352955325942,0.2614256612664091,0.5862015597348813,0.24417823614951806,-0.0058052901787871685,0.4857038010624371,-9733.22997479073,-4.879178047431355,0.08176938480274609,-5.135550146009826
12,-2.7434821951149644,0.15952068105367204,0.25836183140635427,0.035857345069340296,0.24496924236252168,-1.1434360825058465e-07,0.4857038010624371,-9732.024252063226,-4.987856284869274,0.08254102513750947,-5.089339075586963
13,0.0004985166828440318,0.15776938564840623,0.27963802030689305,0.5630091252699317,0.24509705631797177,0.001433089099100967,0.4857038010624371,-9733.804818248853,-4.9917301780332375,0.08198565151167651,-4.497263356578739
14,0.00032948312136128603,0.1706076491491418,0.2968689386479655,0.53252450754834,0.2467084629456633,0.0011127065138595107,0.4857038010624371,-9734.794136072504,-4.801604626529246,0.08242273601812035,-4.785863624206034
15,-3.1769667276985283,0.15532990877305208,0.22850730584410872,-0.0051742038476018755,0.24385942812577438,-1.0782866658600978e-07,0.4857038010624371,-9731.395025747901,-4.828805569699601,0.08234294982837691,-4.519247011039946
16,-0.0004999840852634216,0.17107370084784743,0.28362194708455346,0.5449887551761965,0.24634084985841495,-0.00022910723128643812,0.4857038010624371,-9734.693848565343,-4.734320622564946,0.08232346381723085,-4.874836815295164
17,0.0007093448722008322,0.16706491191958794,0.2911760038931285,0.5417563097590634,0.2463438429178193,0.0017330079517255815,0.4857038010624371,-9734.837210656142,-4.792452176505505,0.08235071242027366,-5.024476348339188
18,-0.002120846354540005,0.1646636248169771,0.3024780173097805,0.53247040098649,0.24368696144743002,-0.0025670574721037634,0.4857038010624371,-9730.932994966477,-4.856696910854967,0.08093174854710487,-5.196285489470882
19,2.3138159825196312e-05,0.16712820827133737,0.2965826716782153,0.5365547235060881,0.24412187162470547,0.00024210717479894168,0.4857038010624371,-9731.734816629429,-4.969326319204668,0.08115290262415407,-5.432373698357599
20,-2.3187918040473926e-05,0.1775133669376666,0.3096969067325118,0.5133136406791945,0.2455763270343577,0.0002140683371968865,0.4857038010624371,-9733.206927795945,-5.102742219627504,0.08159398959770929,-4.832647165919587
21,-0.0024408696778168964,0.18633442875777478,0.34069315844933445,0.47275339817798856,0.2469326394292996,-0.001999471855321379,0.4857038010624371,-9733.606250012748,-4.989794558525114,0.08187977177832544,-4.642985785458793
22,-0.0023168747255189383,0.1980425535586186,0.343107199212115,0.45843941392443766,0.24838227117185385,-0.0020864161910769574,0.4857038010624371,-9734.860354979917,-4.877718902840236,0.08237451433560045,-4.8626768949151895
23,0.010463710465921388,1.123709984191409,-0.1612935215672906,0.03953697050262947,-0.0004609177685801103,0.23074891212143062,0.4857038010624371,-9732.80307218301,-4.874970692755379,0.027069831112853014,-4.654626038452454
24,-0.0015697341331410801,1.118855385548162,-0.16925476152592484,0.04985366230997069,0.024444748200151592,0.22913579334863748,0.4857038010624371,-9732.883502141387,-4.802171780104064,0.02863786842958472,-4.414358866044006
25,0.0007166669022895644,1.0895046487320725,-0.1504690465186069,0.06085265465541132,0.03097001721989341,0.22877337723648242,0.4857038010624371,-9734.073915042107,-4.678667676432401,0.02933243281042429,-4.753875652118809
26,-0.0017196593877326655,1.0719159855187672,-0.12812235145058082,0.0555818826458601,-0.030196216315358564,0.22922792157260238,0.4857038010624371,-9734.271596607583,-4.709748706997396,0.029124698300431247,-4.950749287972388
27,-0.0007750004053992737,1.099989044681286,-0.15496449159065812,0.054602775340626165,0.02739433023207273,0.22952125902602774,0.4857038010624371,-9733.911214308535,-4.787803289642895,0.028947826222435365,-4.906096182366407
28,-0.0010588139034502086,1.119609225404651,-0.17283773961691173,0.052829083948600725,0.025732347314070363,0.2293413612276985,0.4857038010624371,-9733.260097231134,-4.8230984268379276,0.02883489470506302,-4.599775483905383
29,0.0012727251551149694,0.20212360135614765,0.29913755283235727,0.49896899351057694,0.24815172040113767,0.0015209287236377998,0.4857038010624371,-9735.045948214636,-4.749047096296995,0.08251132788178442,-4.885737680012158
30,-0.0022714455619024547,0.9364420915068685,-0.05877374869106724,0.12154477045630323,0.054623165616064735,0.22195704992935128,0.4857038010624371,-9730.51809158475,-4.8009685657761985,0.03128072460772542,-4.800007666269375
31,-0.0011319655993371135,1.0253402678250108,-0.09301709416673959,0.0672426706814227,-0.0386292179258755,0.22370648825706868,0.4857038010624371,-9727.204190235781,-4.797332822429294,0.0295851274123186,-4.86623925354099
32,-0.0012860837995897312,0.20258086672671022,0.3068830796242181,0.4903534911692864,0.24378033319463632,-0.0013309269441282188,0.4857038010624371,-9727.393618239013,-4.827010674293753,0.08017656245618099,-5.023644699495819
33,-0.0019997666079071474,1.078508714864882,-0.1380005805543393,0.0589296097866889,0.03293591619092946,0.22433241865426348,0.4857038010624371,-9726.75600718232,-4.882646081847581,0.029194355138656165,-4.949317771836783
34,-0.0008169467603471082,0.19524300274751388,0.2730679113400169,0.5318197200612982,0.24117469893238222,-0.011549856841997021,0.4857038010624371,-9725.446993029072,-4.897100224645656,0.07927395614900325,-5.216584768642819
35,-0.004143429029074839,1.228924128290851,-0.42726892544211414,0.19753801544765712,1.1136937986795006e-07,0.22458440420850329,0.4857038010624371,-9722.246552767847,-5.0064709837977075,0.02662445164414847,-5.330356356096524
36,-0.0012353860954788813,0.21869087208909532,0.27359374649449186,0.508150894871729,0.2424686639538537,-0.014531234749956146,0.4857038010624371,-9726.1398048749,-5.109753641012546,0.07948509879901561,-4.993208151289553
37,-0.0010133760611362363,0.9393560525944509,-0.09774401810095941,0.15810511649557002,0.06034873430454995,0.21586009585531973,0.4857038010624371,-9723.215226740389,-5.045960144848405,0.031946017841606555,-5.388645802210328
38,-0.0018679084018434246,0.9122250171933106,-0.04737977064868085,0.1347825439656494,0.06324039071412167,0.21578854635123207,0.4857038010624371,-9723.173159954827,-5.154797492892944,0.032115129155138,-5.245657952183109
39,-0.0011525193218647539,0.21297155436017806,0.284171228962129,0.5035264134885447,0.23856492717243166,-0.009999198845337148,0.4857038010624371,-9719.335976068412,-5.175121761817745,0.07751416709482581,-5.023981834716564
40,-0.003414974319612841,1.1862602612639144,-0.403584666211314,0.21675180080007728,0.018115334685742113,0.21934969687201775,0.4857038010624371,-9718.592070236593,-5.083307760084121,0.02864166265735883,-4.6678411608622055
41,-0.0020400591351691006,0.21737888098910174,0.27011360642065274,0.5126456179922843,0.23692375423923584,-0.026184008277821545,0.4857038010624371,-9718.888238021647,-4.918577678861439,0.07682490505080991,-4.8297523117817835
42,-4.840334529391427,0.44269229610184146,-0.04765083998975411,-0.3656204751396728,0.11749078370699906,-0.19186758623464234,0.4857038010624371,-9715.65256758639,-4.9091365074618265,0.04031356468645455,-5.076735864600979
43,-0.018407622861772145,1.0230705199256098,-0.1788688322634508,0.15191839566749643,0.052474133916849575,-0.21461539013154196,0.4857038010624371,-9718.05505245303,-4.949353982363435,0.03138885156221876,-4.828575340276576
44,-6.253142079309432,0.24898571596799718,-0.0488729616597457,-0.4523859885991435,0.15524876860290562,-0.16431928398178441,0.4857038010624371,-9715.77815250337,-4.919222654269049,0.049853863656105245,-5.028171877005898
45,-0.0017135288406240506,0.862341035907058,-0.054122997283922177,0.19145399089661191,0.07320292259219957,0.21009915475488994,0.4857038010624371,-9718.08086185657,-4.958755516585077,0.03320091509358966,-4.950382092517873
46,0.00026469360433906163,0.21729068055368742,0.27137871184237894,0.5120368639178108,0.23707896613779583,-0.009230459078673406,0.4857038010624371,-9715.881965505625,-4.957073021507174,0.076777645937602,-5.325398988577825
47,-0.0007081186212456894,0.21413837288270382,0.2710677579065011,0.5155454943872171,0.23692754891521361,-0.01145346340601995,0.4857038010624371,-9716.000823197279,-5.11516584522702,0.07677402650145891,-5.273399067529924
48,-0.0005268708518272092,0.2141000738739241,0.2646384985321867,0.5221734507460514,0.23683943615292782,-0.009749973266748332,0.4857038010624371,-9715.8730422277,-5.14414122841843,0.07677267600216053,-4.1140015176710865
