iteration,b0,b1,b2,b3,q,loglik,predicted,var,actual
128,0.00022456414961101,0.5359104299064608,0.39973286811578396,0.028788980456497734,0.45578575022800355,-9966.497613748348,-1.193646156556509,0.20774438717809024,-1.3398299393939468
129,0.0006864399234602012,0.5291711575263729,0.40924692002952523,0.026994720581299304,0.4548107019522364,-9964.946944285422,-1.2471616287464817,0.20685679595953418,-1.1623310435059089
130,0.001798509204835366,0.5251264046977835,0.4146904709762014,0.02578435535881836,0.4538496163830603,-9963.723026551388,-1.128370880206707,0.20598358437545167,-1.2098179372133608
131,0.0016220514191680538,0.5242660051297621,0.41550126244551144,0.026241256545053354,0.45357772044181943,-9963.47231656078,-1.1408564786617252,0.20573716111780882,-1.390995003850321
132,0.0015146333734598737,0.5214999099188189,0.41897616249223296,0.026404321944112796,0.4530529472643542,-9962.837414798872,-1.264814271176212,0.20526283016121,-1.3698114222106423
133,0.0021056483440569413,0.5222450706623976,0.4178645885301673,0.027125517588844295,0.4525599115218672,-9962.295961840719,-1.274153553219458,0.204814212084661,-0.9631115741814258
134,0.002883037423048293,0.5217087676501511,0.4180123433851944,0.02657126780835511,0.45278338170221766,-9962.515312868369,-1.0641361414308599,0.20501684813398938,-1.0616630437311823
135,0.0031061565206493705,0.5217181965253082,0.4181111117775294,0.02639508377642718,0.45274312011612416,-9962.501522581953,-1.0946694735020364,0.20498023599028187,-1.2195679895334048
136,0.0023915245795582355,0.5221764925965768,0.41794781684948645,0.026491109029098944,0.45274219590455633,-9962.478690380356,-1.163100310337126,0.2049789780152234,-1.1517381474924122
137,0.0031068542266974577,0.5225733018799283,0.4170742744735606,0.026910977959966234,0.4524077160098316,-9962.179939050398,-1.1098978846755365,0.20467712877901834,-0.7861522753153015
138,0.004021410235933024,0.522303098220264,0.417345804307144,0.02593707630908891,0.4526445235399418,-9962.43117700399,-0.8960418031428709,0.2048908598728866,-0.7365991115835101
139,0.004749597753220654,0.5223826012542755,0.4174451578591495,0.0252296308830588,0.45264010750152683,-9962.479945649839,-0.8509299333971754,0.20488679640753715,-1.9197690835405175
140,0.0018770063651645525,0.5195606017812533,0.41939674985683506,0.02906040992157067,0.4551481430843781,-9965.273142997277,-1.4400469166887813,0.20716283633911917,-1.3418564198619618
141,0.002593000318015029,0.5183380263860702,0.4204860378353518,0.028788032096772068,0.4550263433435758,-9965.244473607925,-1.2126548101105026,0.20705398940471506,-0.915854007252237
142,0.003618595178944998,0.5179347165652977,0.4205283581405007,0.02820555336968605,0.45521917400258244,-9965.51868956621,-1.0090691567255132,0.20722929985152488,-1.4377581668857853
143,0.0027112685589397384,0.517991279914962,0.41983374666037754,0.030042125378631032,0.4555292001770267,-9965.934387034162,-1.294661402956324,0.2075098011167957,-1.623417716119707
144,0.0018343910657808975,0.5185298624497965,0.4197242127735682,0.030587655795606572,0.4556549300333823,-9966.073056229076,-1.465574946697891,0.20762555344926104,-1.9760067975302154
145,0.0004980565088163218,0.5193048825062638,0.42019134843769046,0.030856513401723816,0.45612161773656595,-9966.582407676164,-1.622196744270267,0.20805028651201093,-1.140658206877486
146,0.001463172303574381,0.5161784192590602,0.4231140788989197,0.029563496522699784,0.45661618961281025,-9966.969387768957,-1.2530597566926618,0.20850207125382658,-1.5578991861674176
147,0.0009169072740085983,0.5153664126969972,0.42420684503774125,0.030118072883938946,0.4567708637355602,-9967.220122467053,-1.4926184752454084,0.20864242128037372,-1.3884381854700292
148,0.0015838378682536147,0.5157134032434982,0.4228343747094807,0.030768607775152237,0.4566740081786871,-9967.226901729216,-1.4166924856951664,0.20855524957151444,-1.5523022499640733
149,0.001385234879955824,0.5152759894374573,0.4237223163239627,0.030638287874141856,0.4566765448855871,-9967.26780313406,-1.47827379285354,0.20855649391285866,-1.6299073951289251
150,0.0013396572457705347,0.5156813262081069,0.42295157242348247,0.031364244377701606,0.4566334977738371,-9967.350697858423,-1.4753199070517615,0.2085195366942354,-1.7235328736555162
