iteration,b0,b1,b2,b3,q,h,loglik,predicted,var,actual
0,0.0009598323555337965,0.38455191420817303,0.4756031189324811,0.11704640707408939,0.4589179998460229,0.478928910287302,-13501.827315909737,-0.4501848094485422,0.24051864925450733,-0.8764780233116625
1,-0.008733518700950276,0.37468926759734794,0.4870990047600756,0.1211658060701015,0.45812795559376596,0.478928910287302,-13501.63566098499,-0.5756540703419154,0.24001454445798803,-0.6913890649513041
2,-0.016073718323449056,0.36456845097789403,0.4948867865750991,0.12714573320097722,0.45428873018926663,0.478928910287302,-13500.189130036972,-0.6461869724175722,0.23676229433386875,-0.5841603180530447
3,-0.017423152262890977,0.34998738105387406,0.511704602611928,0.12491083515403159,0.4527287647318981,0.478928910287302,-13499.880026112194,-0.6631609482670279,0.23566050784133086,-0.317655632933634
4,-0.019767170066920733,0.33781790939036876,0.5094593530857144,0.13883285601711792,0.4465706185386769,0.478928910287302,-13497.838966274272,-0.5029297856852561,0.23047875651836894,-0.5470357502199757
5,-0.022919421660068995,0.3474176771455211,0.4866068402164971,0.15310057891280482,0.44641220955418637,0.478928910287302,-13497.90346924501,-0.5617844655592087,0.23022817496755238,-0.5346979846048283
6,-0.015339527938272451,0.3481430456220197,0.5169232338136124,0.11916084363769425,0.44545836032483943,0.478928910287302,-13496.733178060502,-0.5221913436164493,0.22910170161406648,-0.7676911889944399
7,-0.017429013914663026,0.36307899135634814,0.5028093795913742,0.11914763731287464,0.44595275124296874,0.478928910287302,-13496.707902771594,-0.6129054428589575,0.22920078418255643,-0.23816616661718581
8,0.0011095055364001073,0.34075111106762845,0.580631223163808,0.05459402111100161,0.4385215287175187,0.478928910287302,-13492.389830880596,-0.4097884189330652,0.22284937917026953,-1.0013642577107764
9,-0.0033463795868728446,0.33948847627164813,0.5889430469158625,0.05118166318011047,0.43902039860244124,0.478928910287302,-13492.688085003832,-0.6987074069299498,0.2233150039971213,-0.6086329937893675
10,-0.0027475645464178694,0.3322816644626235,0.6168600884691667,0.028513534615161068,0.4346378337491284,0.478928910287302,-13491.373398148631,-0.619666929197496,0.2196265496845191,-0.9507975011398189
11,-0.006378400806832486,0.32686769975959984,0.6254379272331794,0.02731592933953296,0.4346633859666573,0.478928910287302,-13491.656464971253,-0.7596948140034798,0.21978413177208747,0.08077608145846166
12,0.0029066060205413177,0.3214249961739984,0.6273585366402509,0.02429765027418313,0.4377483964112442,0.478928910287302,-13493.241674470628,-0.38010418485927955,0.2226187705169087,0.22540661185991026
13,0.009937215612109897,0.32959267147888005,0.6164643128530161,0.022842922044733434,0.4390117716533304,0.478928910287302,-13493.83917762188,-0.24017052097167985,0.22353910076386627,-0.25333980754888635
14,0.0030911903202897545,0.3957582384442515,0.5272311519937893,0.04798478422022613,0.4347384696494121,0.478928910287302,-13491.295344083646,-0.25811747377283684,0.21830747120155794,-0.6257652451340099
15,0.00584078545510482,0.36985271304608947,0.577537189512048,0.022840405218062847,0.4262750028427412,0.478928910287302,-13486.646890831236,-0.3781255297684092,0.21153116082712317,-0.05391905974673643
16,0.008848285210089433,0.36230992974577464,0.5880486030391645,0.01686188679111037,0.4255016676899128,0.478928910287302,-13486.680835142857,-0.10877674080048577,0.2110517877655777,0.3653249331794287
