iteration,b0,b1,b2,b3,q,loglik,predicted,var,actual
18,0.01589618869579084,0.41754308069892543,0.5204368863065476,0.01910143589824316,0.4553381762139709,-4985.4694218681425,-0.05843541160931232,0.20733656873819536,-0.11393422845125152
19,0.014189417364335214,0.41193652396051217,0.5228361022150426,0.020476465660407075,0.45155320944121125,-4984.8309570332,-0.08159021388677219,0.20390421464007685,-0.24974223953186125
20,0.012961758981951609,0.4101476270379422,0.5240030363879364,0.022180926022410282,0.45331890615210196,-4985.746401461843,-0.0729303025301295,0.2055037868067782,-0.30542843443129164
21,0.007968277221122077,0.4319863514316017,0.4834857181675984,0.04178543476727496,0.4507601772468972,-4985.441370006173,-0.14169506776978735,0.20318767847826452,-0.3260560158957456
22,0.006356324277259079,0.42942460748021544,0.4867887847095512,0.04314105925275448,0.4515354350226497,-4985.168881682839,-0.23130172863796516,0.20388673111989014,-0.5050929420304483
23,-0.00015155374116357836,0.4649765816073282,0.4277886780664238,0.06838527952613896,0.44366705298509657,-4983.351440137165,-0.3675087592864933,0.19684327028969287,-1.297585423468687
24,-0.0064879296159114225,0.45476141072430776,0.4547112067645257,0.06080507986407062,0.4433989328340633,-4979.507966310124,-0.7752808642981613,0.19660494078554855,-1.4368352859768119
25,-0.014154456598733706,0.48421662965119694,0.41160437997787813,0.07835614859372714,0.44390546455359337,-4980.525175650922,-0.9860311053880738,0.19705513373294334,-0.6235207479485683
26,-0.009896280343049593,0.47447823968349206,0.4282660528145851,0.0701989497292294,0.443944324419104,-4979.7559480832915,-0.7104538193049728,0.19708979790438008,-1.0126781844785133
27,-0.014532978625712227,0.493919726276447,0.39809664516769144,0.08248070707682506,0.43979845612695323,-4978.7801228697745,-0.9250631683526143,0.19342657530821283,-1.2608140037778066
28,-0.015623617800261384,0.4670373452158475,0.44494276956781903,0.06440403471583006,0.4361634033639593,-4975.760474540854,-1.1107369317210887,0.19024096640621216,-0.5682405716844631
29,-0.009562742335867777,0.4590917629496112,0.4484412877674009,0.06493718549068861,0.43864942950843033,-4976.312032423975,-0.7786207843120565,0.19241749370193695,-1.1582444688052445
30,-0.014608639715495617,0.44898753836049565,0.45688493464966295,0.0680904543308696,0.437703724203893,-4976.7737650640565,-0.9586247678881208,0.19158906009282126,-0.5921832063421094
31,-0.013226234437572183,0.4480471651481489,0.444935601557531,0.07773706683745309,0.43720196302706893,-4977.38146274661,-0.7539391128088346,0.19114853546872426,-0.0029953325328140067
32,-0.010071781769593344,0.4815957991270977,0.38294775919167096,0.10066497892103055,0.43327035293857463,-4977.267976020004,-0.3960509063204049,0.18772759745392287,-0.271940361880729
33,-0.007093395663192285,0.46924921639753725,0.4006669682594388,0.09412318113383845,0.4336075083719815,-4976.067415586904,-0.40808224103505913,0.18801828761556377,0.03801273191456396
34,-0.0007941169522437815,0.46776134780891,0.4103834364522786,0.08234650267333254,0.43483906675423956,-4975.779438214528,-0.22967418279826182,0.18908826366173648,0.5796334173270794
35,0.008923019696640862,0.47653094105490185,0.411649813509826,0.06626985790739794,0.43897410788158575,-4977.285350110241,0.16309784205244193,0.19270413731450248,0.46765057235251845
36,0.01422678299849491,0.4820310290468397,0.4226725500508922,0.04606902770432977,0.4366547614030537,-4975.884350023893,0.24943655134175327,0.19067065520803628,0.21096928069922433
37,0.02208798186984749,0.4442248984996574,0.5070040252665642,-0.004050504061038741,0.4289352007132817,-4969.664498382777,0.2210614755648345,0.18398796942697285,-0.5100269394658928
38,0.017632864732810997,0.4347587133175554,0.5175418102430336,-0.0032065118556136637,0.428557478647965,-4969.4572868491405,-0.03461773244652478,0.18366545360101977,0.9046726667649791
39,0.030532082653635544,0.41873366024511083,0.5582061654872983,-0.03714168613788281,0.4296914297676332,-4969.020805755264,0.5348605037265844,0.18463785839881236,1.1007529548065598
40,0.033821901818442676,0.42255758773179575,0.5590647093341633,-0.04485290736774719,0.4301578075508977,-4969.575077986257,0.6729757100209444,0.185039585801656,0.38420885961642914
41,0.02954598009578561,0.41941613717305504,0.5528073171291539,-0.03417235185536324,0.4287870143692339,-4969.343080780519,0.4436558648682789,0.18386081491389913,0.21280254372482255
42,0.02736088687793595,0.4224244076523908,0.5441255364414579,-0.02806336558480753,0.4290164268864607,-4969.711355944728,0.38626638364185006,0.18406055402154764,-0.27671781750958374
43,0.021984044684484262,0.4211498220009151,0.5381522554570164,-0.01902040251083201,0.42918461902038024,-4970.407500809177,0.2648425947710467,0.18420482124264104,-0.1300798748281066
44,0.018140941048092687,0.42059478045034215,0.5302100379054955,-0.009792408665666778,0.42908653415432907,-4971.073308219489,0.1558607641979598,0.1841199393580464,-1.3435186475521979
45,0.0063429911378678205,0.4344121922575764,0.4977958740446972,0.015920654690115884,0.43905884238502946,-4977.3111756263415,-0.5586703289707285,0.1927766953373379,-0.7675751023536335
46,0.0052171090473963535,0.4433639041783792,0.4878053618040533,0.01801291800917016,0.44053247361064507,-4978.110463677386,-0.5265637818037737,0.1940719111880204,-0.4348568000234171
47,0.003138426536609654,0.4873926542509862,0.41826161198058864,0.04126390663510257,0.4321363060896787,-4975.770948342555,-0.4771859795470981,0.1867453095533047,-0.2575653158633545
48,0.004962777107864563,0.4701131688633162,0.4384919929669676,0.037524559215290285,0.42990090025476047,-4973.535454941036,-0.41334688692512894,0.18481752938064455,-0.5550917717460968
49,0.003906857782222875,0.46293232310228105,0.4428906566531001,0.04062560099189247,0.43037466446719946,-4973.558915902075,-0.5655420742573602,0.18522746757750433,-0.6052078607424642
50,0.0029739933863892677,0.4660209298330662,0.4314305003611805,0.048524842109705785,0.43089785043954676,-4974.288290262303,-0.499132541425962,0.18567680013854437,-0.8350914832520051
51,0.0004810100412938541,0.4721770019587488,0.42171025894993563,0.05417902943017432,0.43246640623816857,-4975.021516525918,-0.5928339173491468,0.1870293304361324,-0.7855749459150103
52,-0.0022211065126892995,0.4925525661220307,0.38629278362975483,0.07013864193359802,0.43134401466980515,-4975.2311826168325,-0.6085074023214231,0.18606117820567397,-0.35171916412612053
53,-0.0012012744169900467,0.4745303395777489,0.4032152212649049,0.07160095780540006,0.4287340417165454,-4973.108517966038,-0.4488496826453672,0.18381734587876725,-1.0994936219281968
54,-0.0057202429178967625,0.44797662387428844,0.4412690488328255,0.06700801497149414,0.42650950850251823,-4970.306736731423,-0.7851602951239243,0.18191386663662273,-1.12502644819541
55,-0.009082747970351052,0.44570250728809274,0.4404789776620308,0.07333670878239976,0.4257197457407442,-4969.842986161739,-0.8530106899687503,0.18124028641066064,-0.912960475837677
56,-0.009885419851713751,0.4385889258225736,0.44481694209035505,0.07932704275054189,0.4249170201110287,-4968.344692622323,-0.7927998775168255,0.18055864454420045,-1.550989647753964
57,-0.015768156637295257,0.4413760430506987,0.44536888445179745,0.08141036013284517,0.4276989307515771,-4970.142076989174,-1.1042440166670706,0.18292882465146137,-0.38716390149778146
58,-0.013282236337609549,0.43932610152335333,0.4239723386392704,0.10039564958551661,0.42895107680707545,-4971.656083509468,-0.7041935033832143,0.1840027701356679,-0.5088310475895605
59,-0.013480416076807597,0.4366747674090724,0.4146739517420888,0.11449337660455422,0.42824253470004303,-4970.777207701566,-0.6839111216783583,0.1833941461856245,-1.0317959930046692
60,-0.01731765309638604,0.43047842325770624,0.4149798214666538,0.12556560628243435,0.4282459015720942,-4970.548362156462,-0.8541111721254876,0.18339846677516475,-0.83636364011465
61,-0.019198494510848645,0.4281084350660031,0.40521570232020965,0.14035006622274757,0.4266299540395491,-4969.756387594127,-0.793920340961162,0.18201716718659008,-0.3244199986994675
62,-0.01660193146348424,0.4142138309027919,0.4084242879456668,0.15126471869419464,0.42504663303471735,-4967.833737127945,-0.5260782603933263,0.18066774697938165,0.13490884599988034
63,-0.012809593928179909,0.4173666927957441,0.3949838027992363,0.15723724055449567,0.4266330760253876,-4968.801773893933,-0.3269096648617449,0.18201788814276765,-0.7504667904501027
64,-0.017102513322811687,0.4050941813391914,0.3967478534606079,0.1736562783080856,0.4264955289751057,-4968.4711627477145,-0.6470298039423544,0.1819017615049292,-0.557414934341405
65,-0.017174484712284704,0.40222737082489846,0.39081249821233943,0.18311059030143623,0.4264108438487604,-4968.2306373890615,-0.5515425329176505,0.1818282329352591,-0.4891746844095884
66,-0.018750737132703754,0.40782511309927977,0.37349456646389545,0.1950052221083558,0.42465760350046877,-4967.968141047432,-0.5116487185668828,0.18033629037808196,-1.3554264355717904
67,-0.025051493211847027,0.3999757676511195,0.36607046296810614,0.22023304827033852,0.4269701906489764,-4968.4250921950415,-0.8795391513354409,0.18230552202646508,-0.8795445104441232
68,-0.02569516053282298,0.40111008578378804,0.3571996360521626,0.22818962162092188,0.4265075366420721,-4968.283352271913,-0.8139260526710287,0.1819115386752398,-1.710398931197587
69,-0.03250113675176207,0.39763085340920756,0.35450679029336574,0.24413239463248487,0.4287165651392312,-4969.454322242201,-1.1726342077303846,0.1838000690322482,-1.5296477520325573
70,-0.03320835590103106,0.390203900846922,0.370729203121509,0.23909429368452506,0.4285098993301738,-4968.571582934514,-1.2110066420337968,0.1836239817795237,-1.1462924309898082
71,-0.029984159326395116,0.3806679294019786,0.3986991315135271,0.21894807369644403,0.42637253879982673,-4966.969735451427,-1.1668235073275202,0.18179666313784393,-0.9430454383694994
72,-0.02642387343199941,0.37508230687764654,0.4141541927192329,0.20529240440831595,0.4256187844625706,-4966.310764460568,-1.0795381618020246,0.18115357634376528,-1.242408370854179
73,-0.025925066263605797,0.36993361589608603,0.43351245972523883,0.19084510076297564,0.4246863920910158,-4965.787779123535,-1.2069350934059297,0.18036072565571462,-1.561899226274794
74,-0.02101090242734748,0.4104147484040293,0.4161959871050852,0.1672479733830947,0.41914671572074796,-4962.40256528524,-1.3029847451747791,0.17568740695044927,-1.3852300477024053
75,-0.027868269724157367,0.39536024304566625,0.4189683406503881,0.18490233865238603,0.4113452812084106,-4957.528349429048,-1.250310768705103,0.16921183328067183,-1.7100501523502545
76,-0.03139236108658269,0.3969111974092532,0.42102760910452647,0.18590926506322317,0.412175006716206,-4958.113976395095,-1.4139619919100714,0.16989241632891885,-2.6780339112910543
77,-0.038724639643859415,0.4105642196428678,0.4243425440879707,0.18107828309535107,0.41974283554992753,-4962.696008642575,-1.9213947155128706,0.17619242007379665,-2.037924329039711
78,-0.03958649484078989,0.41376452752263954,0.42435771692672564,0.1785722356935397,0.4197251372989981,-4962.7566699679655,-1.8196681442735028,0.17617526252945048,-2.2456654059804118
79,-0.041552937487119905,0.4165599992596523,0.43471702843305854,0.1688054229935402,0.4206008288797507,-4963.320216907846,-1.9760299172526377,0.17690847203650886,-1.677210992454955
80,-0.04125233408307386,0.4144419419505928,0.4269154239121552,0.17590466204099914,0.4206118429679073,-4963.512857211482,-1.828629027696042,0.1769182768001719,-1.5267182893593496
81,-0.039153717231419624,0.4170182888552405,0.4193432273111568,0.17756622165601632,0.4211959469212878,-4963.824976484126,-1.7623639393989818,0.17741194437015775,-1.373627533189169
82,-0.03875957553960169,0.42018254975458613,0.4059557055144731,0.18372541811376458,0.42084185851036066,-4963.930245665758,-1.5808094593952258,0.17711229205964735,-1.4757087218728795
83,-0.03872622292982389,0.4199184626066562,0.40847923299616123,0.17915360182205403,0.4199720134536533,-4963.786168486467,-1.5677163185344338,0.1763791817853085,-1.6689666302852104
84,-0.03890093698073639,0.41901524758648845,0.4113358897374818,0.1780591716899121,0.4204976301230019,-4964.03454797063,-1.59205551104878,0.1768211652965408,-1.2793337698660574
85,-0.03816817238452809,0.42072808138678347,0.40386583446261953,0.18038065632938788,0.42020994262364264,-4964.250150617564,-1.4403659214047386,0.176579250429061,-1.3937269827445145
86,-0.03658029493845456,0.42513171790041654,0.40843410444030614,0.1695270837883769,0.41936723764966866,-4963.888552632727,-1.4671644105173993,0.17587300570863834,-1.3913070516871646
87,-0.03776474202086351,0.43515280607803253,0.39655965942547283,0.1695624575255909,0.41634316606394617,-4963.1114606495,-1.474235469675396,0.1733465416356061,-1.2062404534999622
88,-0.034513924403475275,0.4196736763698469,0.42402148752559465,0.15275692268465035,0.41452343528887803,-4961.968058826223,-1.386438163410172,0.1718319133616758,-1.1812949126062786
89,-0.027243708674275714,0.5101065068934925,0.319028634728469,0.16859654216896308,0.4098706983363619,-4958.518411840391,-1.315916985649911,0.16799822119271637,-1.4858530378200148
90,-0.0368743468773985,0.5074097539246202,0.3327354501269724,0.15501511231820042,0.37604720275697445,-4938.989724043315,-1.469030081770985,0.1414148727155988,-1.288756101693122
91,-0.034990317790264916,0.5073904832695915,0.3326100042102357,0.15381087127270704,0.37698300819937536,-4939.064452239266,-1.369831416163267,0.14211935996827693,-1.460892940986513
92,-0.037279503670405306,0.5192999241443215,0.3079153875787377,0.16820471177987112,0.3750954568266653,-4938.48285833481,-1.457841065758463,0.14070069742991806,-0.7170319051297439
93,-0.03060565033855847,0.5053128827450057,0.33861462235681894,0.1426144134834631,0.3766863434165316,-4938.764395577223,-1.076304114362041,0.14189536267910086,0.5175482871417706
94,-0.01634448040782861,0.5194431207990772,0.36182156539589894,0.08538103591384272,0.3887048882510401,-4945.281724420129,-0.3313676588851951,0.15109723791352475,0.17902407858353686
95,-0.010908299345458342,0.5343063544784032,0.366926746240137,0.058430355357679306,0.38974594733894463,-4945.313881581738,-0.27956278195636086,0.15190470803169956,-0.3400342837852663
96,-0.009609251141056714,0.5310638364590718,0.3777930633932351,0.050063892376964576,0.3898320405712345,-4944.893381393658,-0.4096374841419613,0.1519727715138371,-0.23990887728356433
97,-0.008341321519978972,0.5320498459856501,0.3837856243865088,0.04050211723992762,0.3901499079557493,-4945.070679016737,-0.23511489937661095,0.15222092900494422,-0.006336104783872591
98,-0.00791937843348278,0.5330205290394219,0.3887531129543449,0.03160654817830744,0.3896754840945106,-4945.0965943585215,-0.04848848459734208,0.1518502288672815,0.5379744836511035
99,-0.0038966824418930996,0.5332822895425948,0.4091390558246289,0.004945953735143543,0.39169467097436705,-4946.148616084249,0.2346494263656589,0.15342978528122814,0.395638865662378
100,-0.002846625958774227,0.5366402077647843,0.41141374554149457,-0.0024342720429045097,0.39203026768463956,-4946.287664104616,0.2074545804161872,0.15369129552745747,-0.4107247648842043
101,-0.006827317895700445,0.5300133128996558,0.40557038067065077,0.012744398599335564,0.39320425079726323,-4947.342506062164,-0.16888734520983054,0.1546122378240207,-0.6797986874315545
102,-0.010430945405171371,0.5370068687580147,0.3861172894160416,0.027360484306113507,0.39378589993568336,-4948.145173617065,-0.3535080636518441,0.1550713783896348,-0.36611374964319965
103,-0.009868260704494865,0.5372044334203185,0.3897136738304853,0.02263129029096439,0.3941259408571769,-4948.040880248543,-0.24288790346257438,0.15533785154574561,0.194105384806358
104,-0.007966279746036316,0.5360163223189134,0.39653818461986595,0.014322162166409457,0.3955879774118869,-4949.026012981213,-0.020825892420397778,0.15649302606813353,1.010481435844624
105,-0.006404683599478635,0.56185841512362,0.3699563960822312,0.009975128347333278,0.3966065245593734,-4950.828226682375,0.43747757011501753,0.15730099469052614,-0.22293527800460128
106,-0.00815915217170224,0.5405196158508366,0.3924255111059295,0.009511753277945812,0.39865385378044615,-4951.393003988917,-0.11910660315632804,0.15892768890388606,0.5585688423648317
107,-0.006569404995209008,0.5416098176737071,0.39354057763508676,0.003925281892377308,0.4002358920585237,-4952.841193967528,0.3541255260399961,0.16019431351893645,-0.16502881191324353
108,-0.008219854197279462,0.5347875967446618,0.39866629882734594,0.00572138319333342,0.40140404426915166,-4953.159441019834,0.053961710482308155,0.16112927836785335,-0.006226336465762021
109,-0.009270383604651062,0.5373747476843471,0.3926676126192806,0.008282914444371705,0.40124572051867435,-4953.328275283926,0.09963426661069182,0.16100181820983833,0.12449519639795281
110,-0.009806028410852992,0.5370491535399444,0.39336579825276596,0.006434670246680226,0.40078963812464297,-4953.217090170889,0.07119506605099116,0.16063522888144746,-0.8180189215756205
111,-0.012976653252564294,0.5348339253115137,0.3937743203245293,0.008154907975589097,0.405026642931115,-4955.430687153271,-0.40218489092555115,0.1640495704638962,-0.7586842075052279
112,-0.015762832479015925,0.546078419003375,0.3762952256231866,0.013784325545324126,0.40465621821195996,-4955.8650697249695,-0.5132993684191424,0.1637499840568536,-1.018221881756652
113,-0.017459219681152445,0.5521453755204369,0.3731863556459787,0.010685557771151443,0.40624943467108243,-4956.480163243547,-0.7164716685800453,0.16504350876189255,-0.9804591588383575
114,-0.01911021894343358,0.5586869720664842,0.3651801913079196,0.011530689224474056,0.4067298643265589,-4956.97122365966,-0.7922428875039571,0.16543306956367568,-0.7999569280693603
115,-0.02054373596198076,0.5601102556918702,0.3609013311687214,0.012730204383230555,0.40532230540636105,-4956.782174358608,-0.7903809973249264,0.1642915105833019,-0.16788258823202978
116,-0.01754999341316966,0.5596618972013667,0.35493802083404685,0.01734389265414582,0.40786794569824136,-4957.594147660963,-0.42748819919306974,0.16636757906037694,-0.5297721544174978
117,-0.019226181552355694,0.5599323183548552,0.35288893340694594,0.017659867533550075,0.40695479680682284,-4957.577025735966,-0.5788131418325356,0.16561841138208339,-0.4772321723260906
118,-0.01879677845501508,0.5601318645730528,0.3515743561751177,0.017544242850352835,0.4073476141081533,-4957.438503066931,-0.5058574213219024,0.16593694197788655,-0.7031204163554295
119,-0.021643331282494627,0.5630903090735373,0.34276663468501534,0.021865282717829324,0.4058140856747591,-4957.60755588549,-0.5901476225169234,0.16469128680626827,-1.5598865475752466
120,-0.024125183855213773,0.5728051338797477,0.33939851396349463,0.016857685522116247,0.41148158350907055,-4959.983493196821,-1.0803284144730951,0.16932277939120852,-1.2240845702005225
121,-0.025983532756762462,0.5817007962421961,0.3254138541774336,0.02106722817845299,0.41099327237007516,-4960.272390071595,-1.0091500731911016,0.1689185606596721,-1.3533788532923652
122,-0.029067251558368257,0.5890749963282533,0.31392725075949557,0.024605100962924176,0.4092944372921835,-4960.323847164961,-1.144712361714917,0.16752594715432825,-1.3260282600349216
123,-0.02902589744793352,0.5779087667376922,0.3347672487071419,0.014704316773471005,0.4079382647468248,-4958.3706019206,-1.2048456348419734,0.16642550198205755,-1.4613412268193244
124,-0.02955975895639759,0.5743346742534674,0.34443471065704934,0.008611399550673046,0.40806064315227486,-4957.760354698471,-1.3418785857532223,0.1665190579374572,-1.6020463524447073
125,-0.03111657450108764,0.5733521731554169,0.3486769666096048,0.005183259514787646,0.4078409039295159,-4957.722567320985,-1.4192142165437804,0.1663395583107184,-1.3063096182032012
126,-0.031027235701642755,0.5712178905944012,0.3485781821038876,0.005660589010164736,0.40777375748732964,-4957.367824673573,-1.2802434355070418,0.1662832619535846,-0.9534536088254839
127,-0.03155178313674533,0.5733234088286072,0.336104267520385,0.0128944739455483,0.4081877828394307,-4958.0842085636605,-1.0644499246817465,0.16662204672452213,-1.1997156422465145
128,-0.03182713526490709,0.5755945662913324,0.3335410803943132,0.013494232254360333,0.4090261973724726,-4958.196547762146,-1.1751371374019137,0.1673064984344557,-1.3398299393939468
129,-0.032989251196029835,0.579122017938272,0.32839492503909473,0.015608481818307363,0.40924644732286414,-4958.464698538565,-1.236593987104699,0.16748718749866934,-1.1623310435059089
130,-0.035743752085827994,0.5882356168494394,0.3091624634021144,0.023825674900909085,0.4052708265072106,-4957.79587725906,-1.1109625106800263,0.1642492495861494,-1.2098179372133608
131,-0.034543072485296596,0.5719270738001022,0.3347161244909631,0.015144816998653821,0.40230345654661825,-4954.259017194009,-1.1302415923177047,0.1618530315545858,-1.390995003850321
132,-0.0348476199243177,0.5719326737054315,0.3342620209674561,0.017573903152832932,0.402965529438652,-4954.0620746793575,-1.2584489197302073,0.16238794587056232,-1.3698114222106423
133,-0.03587811840475194,0.5744793824346028,0.32845946638057155,0.021251363958428422,0.40328022755788,-4954.39584296617,-1.2636091045713636,0.1626390826924016,-0.9631115741814258
134,-0.035240865286305684,0.5770436186914684,0.32380191090995114,0.01936086377363011,0.40421686205542484,-4954.563154021369,-1.0270268635352935,0.16339583989840537,-1.0616630437311823
135,-0.03805055704729667,0.5846695140255748,0.30915490868077383,0.025618299245711403,0.40122811153014115,-4954.090511427662,-1.0674384438173867,0.16098845363487443,-1.2195679895334048
136,-0.03896734878066338,0.5754061120404173,0.31978304728057017,0.024172182374921525,0.4002384965037073,-4953.259774972132,-1.1494234747753882,0.16019470140654352,-1.1517381474924122
137,-0.037909742945620356,0.5745134265066325,0.3237873060104514,0.019954063967079456,0.3998931832532489,-4951.785852805855,-1.095363016124525,0.15991955390256254,-0.7861522753153015
138,-0.03858554100311519,0.5755100119759822,0.3199833053666912,0.018030374688608568,0.4003151658548517,-4952.1801850689635,-0.8640965746025191,0.16025650272758138,-0.7365991115835101
139,-0.03966690855345072,0.576441141336649,0.31702940851228484,0.017140420488756608,0.4000424494100129,-4952.231033888277,-0.8194463481385243,0.16003816200287024,-1.9197690835405175
140,-0.04191793877029109,0.5681554674986857,0.32365964685576887,0.029238813983031603,0.4053789151134196,-4955.674805422326,-1.4841432818085734,0.16433533755823704,-1.3418564198619618
141,-0.0416882248585579,0.5625013223376628,0.33214276632494444,0.0229148383946382,0.4051335297556974,-4954.828672502623,-1.2072338326454246,0.1641387961565611,-0.915854007252237
142,-0.04252834727465161,0.5605645962149339,0.3335061493203717,0.018132614735625434,0.40543391455040273,-4955.0125685487565,-0.977557995063385,0.16438198813508198,-1.4377581668857853
143,-0.04338864369685885,0.5563967713850901,0.33905966053499026,0.020859758953353076,0.40605084480380377,-4955.355044313145,-1.2854770234507384,0.1648803949748795,-1.623417716119707
144,-0.04395129954726698,0.5554952231758759,0.3425925770659052,0.020876550839131907,0.4062153179206566,-4955.328847070259,-1.451526338754157,0.16501536521370727,-1.9760067975302154
145,-0.04401670062905691,0.5569633070796977,0.34645261998330257,0.020722785127734355,0.4074632227283156,-4955.842547103305,-1.6306490347259572,0.16602985408729887,-1.140658206877486
146,-0.04496469847873448,0.5493776486473484,0.3524926125552835,0.013879702835842039,0.40854888067964257,-4956.334100615556,-1.2131472268404322,0.1669161721690348,-1.5578991861674176
147,-0.045664075509549824,0.5480288599632002,0.35536662745516023,0.015556606488299547,0.40912988292798397,-4956.768238729826,-1.4666045446830196,0.16739021224283795,-1.3884381854700292
148,-0.04663540849349811,0.5474630331625913,0.3556313543050181,0.01342753650365142,0.40895657163850085,-4956.723708046319,-1.382618679870301,0.16724988996386314,-1.5523022499640733
149,-0.04677687493793799,0.5464686593975967,0.36039915527715,0.0100463451975418,0.40880544708828787,-4956.382131820966,-1.4536409127249765,0.16712509781633042,-1.6299073951289251
150,-0.048269091600509205,0.546870882323476,0.3602401167547492,0.010950557238558367,0.4081325051065955,-4956.424934487319,-1.4614043444397071,0.1665780023489533,-1.7235328736555162
151,-0.04827908304730905,0.5493909781663812,0.35834375953599545,0.012650357483718145,0.408740256557089,-4956.562819687528,-1.560120065931144,0.16707378575402684,-1.7968414225057445
152,-0.04827467394834621,0.5527131580038676,0.3554176032855112,0.014909054021091304,0.409444078868364,-4956.999861927009,-1.6197929869177226,0.16764758709858377,0.3720111900227201
153,-0.0534735782269967,0.5427308963713664,0.34705708004257585,0.005006888139651167,0.4271154243780745,-4968.008174127836,-0.439692042902452,0.18243366558785934,-0.6958627564006813
154,-0.055304444721883894,0.534846159043689,0.3525060272111407,0.008574458850324068,0.42697207793788894,-4968.306477023056,-0.8597488507542272,0.18230803099520929,-1.658303330185012
155,-0.056342820584727414,0.5253276150535281,0.3612041208198475,0.016474443072893693,0.4291459488544813,-4969.636942204267,-1.29633712770683,0.18416915051701252,-1.086314789817704
156,-0.05690893333937437,0.5205808593955117,0.36691466860518096,0.011243547372473378,0.4288968676228163,-4968.945986529479,-0.9844020592163043,0.18395507242679893,-0.7206941667012885
157,-0.05869744612911913,0.5201887073264011,0.36569457893411683,0.008223207643724813,0.42903641278807425,-4969.256535136522,-0.7257088339225215,0.18407514965511687,-0.6237062054864041
158,-0.05933131468806227,0.520434749456393,0.3671192748148372,0.0034841468059456458,0.4289214118449315,-4968.792935303653,-0.7704135000213681,0.1839763066068077,-1.085213658553408
159,-0.06057981668531358,0.5194265999478713,0.3655711420364899,0.007880581100127544,0.42934932288590105,-4969.201761138773,-1.0080945832074413,0.1843438535967734,0.3576050138895548
160,-0.06387751189717272,0.5142582787451756,0.3733741552391384,-0.013012451100614917,0.4371053311732636,-4973.784613399961,-0.19081121344873536,0.1910645412876785,-0.1978265812365209
161,-0.06499772587386993,0.5118991408988919,0.3764592079589152,-0.01627375963242916,0.43643830601544836,-4972.9909421241755,-0.33918827434699517,0.19048164463467968,-1.0072932026937524
162,-0.06686777137071176,0.5080292155745281,0.3707355589320413,-0.002440272222465828,0.4382486811137676,-4974.258250257625,-0.7190325245743974,0.19206471326989044,-0.09874867656442318
