iteration,b0,b1,b2,b3,q,r,h,loglik,predicted,var,actual
0,-0.16151490584989828,0.8139636568432076,0.03361391023905521,0.010680401119001658,0.27479192765701016,0.34954046703570235,0.3873489836864506,-10019.417015524392,-0.7091406422189744,0.13566806306865675,-0.000408713511989582
1,-0.1531285444050778,0.8182643614526184,0.024814603485637934,0.020890780201106837,0.2737334176784566,0.35104868791069765,0.3873489836864506,-10020.322844096318,-0.3748755385135881,0.13544697379654647,-0.03017927965784946
2,-0.15262087609000854,0.8179245279789813,0.02052806262335003,0.022441077254810364,0.2738585828505101,0.3506591185378253,0.3873489836864506,-10020.388505937148,-0.25023709393140653,0.13546423987218578,-0.4615677594615104
3,-0.15641235345062715,0.8055482130841858,0.03070984725535964,0.020168124631783642,0.2780686664137235,0.3486886517946931,0.3873489836864506,-10020.340789730642,-0.39171231647168697,0.13685532805198086,-0.7457481801476625
4,-0.16184959017756173,0.7863411989090019,0.0467211986043313,0.017271559518592022,0.28573085337424997,0.344854666611208,0.3873489836864506,-10020.457819107389,-0.5738611177292963,0.13969545962845947,-1.0374311422108329
5,-0.15618647951181297,0.7817340669006346,0.05293571344981535,0.02426912098821004,0.2903040380158602,0.3423280195900611,0.3873489836864506,-10020.294450782783,-0.7752565453944564,0.14174284701816908,-0.9154778223746318
6,-0.15474418762970144,0.783723100121002,0.05091939101934058,0.02538879371192508,0.28998985345029615,0.34246437090722637,0.3873489836864506,-10020.307832040482,-0.8066152569284206,0.14169945279200974,-1.375777743112811
7,-0.15116231170327932,0.7906006091673095,0.047000337851840435,0.02618537200961543,0.2887408126948182,0.34367950267731995,0.3873489836864506,-10020.90106038875,-1.0361469587428633,0.1415913649179587,0.7310466034050522
8,-0.16805392362753283,0.7746989393699557,0.04832051498145688,0.01732146781097285,0.29163948782134164,0.34880140348672406,0.3873489836864506,-10026.66155813845,-0.19673722613776268,0.14340941304847274,-0.786462030759062
9,-0.155301362719431,0.7798511894279385,0.052543348683502564,0.022018931053906246,0.2869390275915803,0.35315468129111255,0.3873489836864506,-10027.131212721817,-0.5406346518790924,0.14119658885534206,-1.0107268038220891
10,-0.14171565237931658,0.7852648958440673,0.053964334636378175,0.03465171698039088,0.28671395588080617,0.35285465554406203,0.3873489836864506,-10026.52077889422,-0.7688636702552407,0.14110114955818936,-1.5507409261373404
11,-0.14244223310605664,0.7677664365869311,0.07074230583043986,0.0361880098040651,0.2972318401591292,0.3480412912131966,0.3873489836864506,-10027.647835949301,-1.096932047290478,0.14584104247438426,-0.9188209902797884
12,-0.1444339293406957,0.7639648798309107,0.07355470794053498,0.037448158480448204,0.2984305783718756,0.3471950142906832,0.3873489836864506,-10027.54287792192,-0.9506829273733339,0.14618610831975448,-1.0384504958228342
13,-0.14706887838455612,0.7649477615897176,0.07360706355373581,0.030865059820192726,0.2973516583660285,0.34712309977383105,0.3873489836864506,-10026.880768726825,-0.961755761686889,0.1456499170145817,-1.2611222405591245
14,-0.14425244820665134,0.7682267665065623,0.07247437657120923,0.031430256384232275,0.2965090341284198,0.34777498849027666,0.3873489836864506,-10027.045105285395,-1.0718895400272652,0.14541930287211055,-1.615889861566771
15,-0.14037541341592327,0.7665684081051436,0.07755258613576758,0.03349745260011763,0.2989610532158644,0.3468825734717581,0.3873489836864506,-10027.57580740905,-1.2774182698575358,0.14670242286979968,-1.372597137851478
16,-0.14050490655345182,0.7673058448326987,0.07653465785973046,0.03229654078384693,0.29910755205553413,0.3465639657949119,0.3873489836864506,-10027.501300806407,-1.2522167049877582,0.14683864283743042,-1.1877264735548347
17,-0.14282145234775243,0.7539522391989719,0.08915872271858014,0.032886111913505864,0.3048426339815767,0.34301327666072656,0.3873489836864506,-10027.288120983558,-1.1712718108680529,0.14906625899486753,-1.6390096993599454
18,-0.13805022303176398,0.7661604097591578,0.07924446880286201,0.03307062475451318,0.3011370281795157,0.34504283135219643,0.3873489836864506,-10027.419169331059,-1.346277923234552,0.14783348541957886,-1.4740955917800014
19,-0.1347699046132701,0.7731681478592651,0.07781150425032979,0.03260620406617542,0.29706053602510474,0.3473045187846182,0.3873489836864506,-10027.100291804743,-1.3480512634142923,0.145969532573386,-1.8509543092947347
20,-0.1274215908287088,0.803022126193315,0.05854125679702628,0.03215225114585037,0.28345258585470884,0.3548841055134749,0.3873489836864506,-10027.17865686358,-1.5217391659397934,0.14060148366209577,-1.3613989281233585
21,-0.13052260900156906,0.8107892642527041,0.05151261650472866,0.03143784365093712,0.2782549937646036,0.3570853510761084,0.3873489836864506,-10026.824607905914,-1.383677999793522,0.1382529618194075,-1.9839299930606626
22,-0.13115467762162725,0.8032532493317804,0.061927043250174105,0.030438154221034956,0.2812876327821633,0.35620038273750476,0.3873489836864506,-10027.409629370095,-1.6061781686685341,0.13941702271676815,-1.217701124635751
23,-0.12989792855557267,0.8082803980941529,0.0494199480970134,0.03497747458452502,0.2824677842269645,0.353814380457379,0.3873489836864506,-10026.002456337788,-1.3611202772989621,0.1402194661664861,-1.3421331263133782
24,-0.003048840261730365,0.853994775380739,0.0296507006953646,0.10550045376385617,0.27222815629204467,0.35949074880332943,0.3873489836864506,-10028.11606114445,-1.3143575633997164,0.13734825433691442,-0.24294660253547928
25,-0.13830335905105717,0.8438999449462402,0.011285183362078524,0.03327031683177724,0.26653715165386715,0.3630126589628419,0.3873489836864506,-10027.57991635524,-0.8166618610521239,0.13474523683658665,-1.2100229328326304
