iteration,b0,b1,b2,b3,q,h,loglik,predicted,var,actual
23,-0.12837547781630687,0.42618658969395384,0.350232970813338,0.09971492950628241,0.45875278582319257,0.478928910287302,-78838.00258361154,-0.3782900900136003,0.24991481784145608,-1.297585423468687
24,-0.15182831607814679,0.42396452181802724,0.3518624658288365,0.08585197899960115,0.458806161667645,0.478928910287302,-78838.71833774706,-0.8034962984712445,0.2501950331208733,-1.4368352859768119
25,-0.15315459175022328,0.426785567815573,0.35102490300327294,0.08364607065139867,0.45927973618122864,0.478928910287302,-78839.47240123556,-0.9826728403749585,0.25054686015655897,-0.6235207479485683
26,-0.16088793331052742,0.42502785569047613,0.3487950785047653,0.08198653232409803,0.4592114076312488,0.478928910287302,-78839.69129847674,-0.685500725998091,0.2506479226242169,-1.0126781844785133
27,-0.1788902974457638,0.4239353566271034,0.34777296875869823,0.07455595599507833,0.4588518281938158,0.478928910287302,-78839.67024079793,-0.8835293299254274,0.2504851208797462,-1.2608140037778066
28,-0.17497769439881358,0.4231605915404932,0.35096145951974533,0.07681148326465909,0.4588944433172537,0.478928910287302,-78839.60356548017,-1.0476775332319521,0.25045063554875857,-0.5682405716844631
29,-0.16617292871444075,0.4236880004957898,0.3487064276094361,0.08345427050031397,0.45921867413172035,0.478928910287302,-78840.02400541959,-0.7100869883393226,0.25070614998840035,-1.1582444688052445
30,-0.16093560715919386,0.4234284964752028,0.3536124386072985,0.08179219882917632,0.45934096118908263,0.478928910287302,-78840.18051909762,-0.9235050550170982,0.25072617039187645,-0.5921832063421094
31,-0.21257021906690837,0.41834491393991347,0.346745717086386,0.06085929312540336,0.4577477784386353,0.478928910287302,-78838.9104328585,-0.7008252810047746,0.24992834141006598,-0.0029953325328140067
32,-0.23355479902466195,0.41780937854363465,0.3394152043531949,0.057510919783836184,0.4577608105154414,0.478928910287302,-78839.66439872718,-0.3672891230365562,0.2502015803632254,-0.271940361880729
33,-0.22554157896266253,0.41781110388120524,0.3406964402163259,0.06199377774594397,0.45782223669456734,0.478928910287302,-78839.42845486151,-0.3790711809809163,0.2501671303570795,0.03801273191456396
34,-0.221830169241839,0.41858924243027484,0.3412461966025992,0.06354804647110471,0.45808943764093824,0.478928910287302,-78839.73826784625,-0.20440977027909707,0.2503445204881556,0.5796334173270794
35,-0.21528993977600028,0.42135841663969165,0.34206915744955046,0.06351239371219299,0.4589547229713694,0.478928910287302,-78840.96740487458,0.16298874265726498,0.25099736464277417,0.46765057235251845
36,-0.24436093159147884,0.42131178186518636,0.33622111860594706,0.053770408604910516,0.458555712390881,0.478928910287302,-78841.0259684924,0.21588869580086745,0.25090203477630785,0.21096928069922433
37,-0.20286331720475087,0.4248374528414296,0.34418876718369584,0.06665578937227397,0.4590367209641134,0.478928910287302,-78840.51757243426,0.13479151039162246,0.25080462306660206,-0.5100269394658928
38,-0.24756700746258753,0.4217141533208141,0.33336597960809555,0.05674055506533204,0.45862178517963875,0.478928910287302,-78841.22561429103,-0.19671671901684917,0.2509825040893917,0.9046726667649791
39,-0.19721961178918024,0.4239909455107036,0.3499093595183447,0.066408363360092,0.46072207718484914,0.478928910287302,-78843.40322733758,0.44027245993408826,0.2522752211226537,1.1007529548065598
40,-0.18037620590611897,0.42892593320289696,0.35415841968794237,0.06674466182969183,0.4616734781352635,0.478928910287302,-78844.26298582085,0.6022871044669126,0.2528111168663743,0.38420885961642914
41,-0.17660843195874434,0.42796858360863677,0.35515976956281065,0.06856595558072405,0.46170147340813605,0.478928910287302,-78844.37125204602,0.32331490363129267,0.2528327452704241,0.21280254372482255
42,-0.18877857851034316,0.42707893626070675,0.3528041711610719,0.06525853773441248,0.4615867902750539,0.478928910287302,-78844.51331275266,0.24492203709539162,0.25287660973634996,-0.27671781750958374
43,-0.20803151346907675,0.42637135096032686,0.34747813633956304,0.06169998328994127,0.4616513410446682,0.478928910287302,-78845.19081657124,0.045587655165076235,0.25315666835187595,-0.1300798748281066
44,-0.17106863337459355,0.43105966203529833,0.35227325584222413,0.07269922833799272,0.4621391274872714,0.478928910287302,-78845.07465997031,0.005920935898180435,0.253116490711972,-1.3435186475521979
45,-0.15818746010181847,0.43396456120533083,0.346552810582592,0.08315456204795228,0.46402576717147814,0.478928910287302,-78848.58540975349,-0.6998161679175923,0.25476173765444243,-0.7675751023536335
46,-0.19919092247614062,0.42975449438924823,0.3413718919140952,0.0688345251447336,0.4631569971983985,0.478928910287302,-78847.99990350402,-0.5751090715521674,0.254469886680737,-0.4348568000234171
47,-0.24745842098013587,0.42764113392228154,0.33271883356321114,0.05461664453146905,0.46241051947431233,0.478928910287302,-78847.94907351128,-0.4782389833954772,0.2542875808257629,-0.2575653158633545
48,-0.11323098054801572,0.4487596981695344,0.33840607661038313,0.1047304294997076,0.4631411273746696,0.478928910287302,-78845.544401165,-0.37390334478781956,0.2531576661586962,-0.5550917717460968
49,-0.16644593279345637,0.4380629516548862,0.338986494360342,0.08219194529242818,0.46139195402867006,0.478928910287302,-78843.48080846466,-0.5244439391728373,0.2523034609829134,-0.6052078607424642
50,-0.19261856651056666,0.4354631142993429,0.3362459617367556,0.07254461630774015,0.46090228898142027,0.478928910287302,-78843.23403483989,-0.49417192928342524,0.2521648901983685,-0.8350914832520051
51,-0.1844531904129373,0.43729633141016333,0.33721593396645166,0.07456916655255123,0.4612310013786072,0.478928910287302,-78843.56869365076,-0.6067231327733247,0.252329685300448,-0.7855749459150103
52,-0.1717134858751848,0.4388543510465265,0.3392339731341078,0.07790309313799695,0.46138266027383035,0.478928910287302,-78843.54191959981,-0.6228221508353701,0.25230151569775383,-0.35171916412612053
53,-0.17867447927793295,0.4372403499357941,0.3378671624916674,0.0767276014743479,0.46129678439964594,0.478928910287302,-78843.58829763526,-0.448796987840593,0.2523519777637676,-1.0994936219281968
54,-0.18325655980698746,0.43650170604736127,0.3394965244552215,0.07299152071013768,0.46168431800321363,0.478928910287302,-78844.51813312939,-0.8025547158379651,0.25275462953632544,-1.12502644819541
55,-0.21336117219758002,0.43516461019788083,0.336404873644221,0.06065940174975025,0.4613876521668694,0.478928910287302,-78844.66737391624,-0.873525571911595,0.25278270112305756,-0.912960475837677
56,-0.17616278684909345,0.44017711965395984,0.33992623411058887,0.07272290280654838,0.46186363649167717,0.478928910287302,-78844.54026813764,-0.7990467558363668,0.2527370848345666,-1.550989647753964
57,-0.18677211652803932,0.43829998105657125,0.34245090610051165,0.0650343037371552,0.4620419330988092,0.478928910287302,-78845.28268849595,-1.137451144546893,0.2530265179052339,-0.38716390149778146
58,-0.20611792053290892,0.43338565455130273,0.33962627988180527,0.06049474279292312,0.4621934954738043,0.478928910287302,-78846.25069907475,-0.6644462636229503,0.2535433029550979,-0.5088310475895605
59,-0.23019948535647106,0.4326400204610101,0.3348919582161062,0.053008135824085895,0.46194977943400456,0.478928910287302,-78846.40954235797,-0.6460949352731886,0.2535734712679562,-1.0317959930046692
60,-0.19890958613925397,0.4365718227974049,0.3387745305666195,0.06316090388313206,0.46258426130890884,0.478928910287302,-78846.6995892099,-0.8536940546804338,0.2537431287490729,-0.83636364011465
61,-0.19702963736864026,0.43691937669763947,0.3388226741170952,0.06342134590072876,0.4625336049866514,0.478928910287302,-78846.51303820607,-0.7824939343077171,0.2536742662985017,-0.3244199986994675
62,-0.2186157471256498,0.4327468261761637,0.3398337083342675,0.05283773203856925,0.46193576823980115,0.478928910287302,-78846.02781245358,-0.4790806743514751,0.25342801939171516,0.13490884599988034
63,-0.23245658327970498,0.43157404178850944,0.3392588348020914,0.04505998546062061,0.46198313694986715,0.478928910287302,-78846.45130437199,-0.23323181040595609,0.25364764973148934,-0.7504667904501027
64,-0.24399429685625992,0.4286090783900824,0.33876763958402767,0.042948162282350856,0.4620278425551745,0.478928910287302,-78846.99916337481,-0.6074985579957546,0.25387681437278414,-0.557414934341405
65,-0.27999215032076263,0.42651178232393727,0.3330914244854766,0.03189142273866913,0.46146136858817016,0.478928910287302,-78846.99130232,-0.5057595921157563,0.25374352156809216,-0.4891746844095884
66,-0.2329725369419116,0.43182430025532703,0.3394154105237645,0.046486884629916174,0.46215681431886557,0.478928910287302,-78846.84495426416,-0.4577016213421823,0.25377570184106657,-1.3554264355717904
67,-0.19522550607543382,0.4356606631938522,0.34218146558086704,0.0621324288006545,0.46341676448249625,0.478928910287302,-78848.28623734861,-0.9075221158248572,0.2544914410553932,-0.8795445104441232
68,-0.23313486263172994,0.43147938733490976,0.3373860212375914,0.049216735006096246,0.4626663680848967,0.478928910287302,-78847.92489125345,-0.8062372794424131,0.25428948652876787,-1.710398931197587
69,-0.21670168235166565,0.4339284102484976,0.34040529527116103,0.05474519312936273,0.46388045489976215,0.478928910287302,-78849.69428097125,-1.2312294995631674,0.25515838251930667,-1.5296477520325573
70,-0.2232412055406466,0.4351164811824656,0.33921255480408,0.051876766495578874,0.46398308567581403,0.478928910287302,-78849.94041722985,-1.2531663060867488,0.2552694699402373,-1.1462924309898082
71,-0.17561945670739837,0.44051236014817047,0.34459073259557826,0.06729000999089728,0.4645520812665639,0.478928910287302,-78849.77285090214,-1.146449549751106,0.25519450285475864,-0.9430454383694994
72,-0.18253946908287105,0.4380014080783457,0.3441916671143376,0.06425770123329791,0.46423377425509516,0.478928910287302,-78849.58093385844,-1.0175967935307648,0.2550658260904368,-1.242408370854179
73,-0.20651776508520292,0.4359605430555267,0.34079855452549035,0.05704385804981424,0.46402839079296165,0.478928910287302,-78849.79622885525,-1.161753131157678,0.2551575801780055,-1.561899226274794
74,-0.18150559347592155,0.439242932656257,0.3453801723841624,0.06468929709349176,0.464716117295929,0.478928910287302,-78850.25230429207,-1.2946008653033911,0.2554242795427191,-1.3852300477024053
75,-0.14299337734047032,0.44482029245893234,0.3475349295828994,0.07957616511446644,0.4651594199899173,0.478928910287302,-78850.16259884808,-1.228557180103163,0.255324996758022,-1.7100501523502545
76,-0.028159062006410614,0.45648919933448684,0.3615758331587504,0.1409043334479153,0.467121288196085,0.478928910287302,-78850.05704231643,-1.4363657835287487,0.2555772523033728,-2.6780339112910543
77,-0.02993632909608733,0.4587741887156096,0.367010708527588,0.13539402172593107,0.46816212822883085,0.478928910287302,-78850.3932704426,-2.008258424611066,0.2563856661341401,-2.037924329039711
78,-0.024443888947263424,0.4647825516545291,0.3573588480944161,0.14292446705570902,0.4677833242561907,0.478928910287302,-78849.78858730491,-1.8244567232713114,0.2559088525052023,-2.2456654059804118
79,-0.024358055646556562,0.46284582285621223,0.36385423541468614,0.13903265708426468,0.46750111428133356,0.478928910287302,-78849.1403443361,-1.967109777832103,0.25561458425862416,-1.677210992454955
80,-0.02638446665002605,0.4581459005249534,0.36749854088647155,0.13796450146374079,0.4669314440915311,0.478928910287302,-78848.28794841658,-1.7517276572916316,0.25521792619921285,-1.5267182893593496
81,-0.18227875639377794,0.4440912733454896,0.3402281403589995,0.06783626121967587,0.46309578514086436,0.478928910287302,-78846.61307262241,-1.6302640651357263,0.2537619986206728,-1.373627533189169
82,-0.03355489908198815,0.458243096687522,0.36481443237772293,0.1343593517924691,0.46595764927504446,0.478928910287302,-78846.38351269758,-1.4831851913906244,0.2543867536134546,-1.4757087218728795
83,-0.029536393267116004,0.45919516123848036,0.36418677612466355,0.13705557907472798,0.46595943659772976,0.478928910287302,-78846.41175400569,-1.4833240529806666,0.25433504880935104,-1.6689666302852104
84,-0.02823020599523434,0.45941098342911235,0.3645694970665603,0.13790440128705483,0.4660759000575428,0.478928910287302,-78846.54132867219,-1.5349170784585395,0.2544200889409903,-1.2793337698660574
85,-0.025432440118075494,0.46110663149068676,0.3607347824509989,0.14139878676804,0.46580886729234927,0.478928910287302,-78846.39611253598,-1.3542412307845269,0.2541502376294088,-1.3937269827445145
86,-0.02532247472941729,0.4594203611514993,0.3612479043625121,0.1427271706581713,0.4655855673742333,0.478928910287302,-78846.06025276051,-1.3922452989949745,0.25399664992275817,-1.3913070516871646
87,-0.02732369628913514,0.4588333389229548,0.36117190187563697,0.14217901352339374,0.4656375089642413,0.478928910287302,-78845.93664004066,-1.3963128176550406,0.2540780688693118,-1.2062404534999622
88,-0.024936410267167395,0.4606263882168763,0.35779659458547786,0.14491553410392888,0.46537016791484753,0.478928910287302,-78845.72297429854,-1.2992854411177175,0.25379667677571394,-1.1812949126062786
89,-0.027402944441918882,0.4592324923260558,0.358235856349901,0.1439395751570296,0.4653241797662245,0.478928910287302,-78845.44876895839,-1.2438577033943807,0.2538149695846083,-1.4858530378200148
90,-0.02508901137392041,0.459372338363087,0.35730621616436065,0.14681592978660737,0.4651222744637753,0.478928910287302,-78845.19392658923,-1.3946535088599534,0.2536176751424057,-1.288756101693122
91,-0.03068760809704283,0.45741306493293077,0.35902825036488983,0.1428129070813106,0.46480835291213085,0.478928910287302,-78844.35891380442,-1.3015204065267962,0.2534036917920089,-1.460892940986513
92,-0.025357230963300875,0.4599998001721103,0.35408875299778014,0.14940322170715153,0.46467128154036674,0.478928910287302,-78844.21088291911,-1.3817995070366436,0.2532194399553023,-0.7170319051297439
93,-0.15523609158109186,0.4463111176352922,0.3415147764890336,0.07915574581037814,0.4619182353183411,0.478928910287302,-78843.45444230041,-0.9927111950974079,0.25236498714348626,0.5175482871417706
94,-0.14084133607943333,0.4543555296834868,0.34048859916501084,0.0774164181899948,0.4647365234496682,0.478928910287302,-78847.78532004052,-0.29643719331285545,0.2546747260954208,0.17902407858353686
95,-0.1381982103166328,0.4569497180008052,0.3418271827038492,0.07293689335088535,0.46487964914483315,0.478928910287302,-78847.96769309451,-0.26938421124412326,0.254706491578364,-0.3400342837852663
96,-0.17823896638786002,0.45576214075113264,0.33241574850031064,0.060345974697411535,0.46409348662304994,0.478928910287302,-78847.63323457575,-0.4139181870090955,0.25444233511636777,-0.23990887728356433
97,-0.14466684182108758,0.4586421737176579,0.33854047668753784,0.0720378141220421,0.46435023253830976,0.478928910287302,-78847.0798301797,-0.2892940856357696,0.2542270100054692,-0.006336104783872591
98,-0.15412905774817434,0.45863435098466726,0.33979324323668114,0.06517911545667576,0.4644149650839881,0.478928910287302,-78847.30966181021,-0.13285770377002204,0.25434732682324823,0.5379744836511035
99,-0.10803547176613926,0.46996550854492525,0.34113926076561424,0.07945202829231582,0.4651155927178218,0.478928910287302,-78847.3321971207,0.1284017102165722,0.25424618161208845,0.395638865662378
100,-0.15936737793929162,0.4606466221552704,0.34614037726565405,0.05031536182140123,0.4629480714301373,0.478928910287302,-78844.29520045898,0.1085926637826859,0.2529176279128078,-0.4107247648842043
101,-0.18318017602629993,0.45713003159976745,0.34139559711709383,0.04487506741420873,0.4627034811850753,0.478928910287302,-78844.70284581881,-0.24481610084416627,0.2530514761952525,-0.6797986874315545
102,-0.18739927816716023,0.45773918541445346,0.3379396203366537,0.045489077144084046,0.46284317016076326,0.478928910287302,-78845.12381805343,-0.41579475980886094,0.25323607020891853,-0.36611374964319965
103,-0.1762650271316984,0.4586496146484857,0.3404734842716012,0.048845875608068405,0.46303756837236787,0.478928910287302,-78845.17319142909,-0.31681574470961055,0.2532610542620521,0.194105384806358
104,-0.15712454172575502,0.4610688413304096,0.3443598056965609,0.05423620592396857,0.4637351120426796,0.478928910287302,-78845.7669195318,-0.08665353641026868,0.2536264573933916,1.010481435844624
105,-0.15590517750163543,0.4652996025170729,0.34491420440885046,0.051655412878728636,0.46519999595792816,0.478928910287302,-78847.8720050185,0.35265973758410607,0.2548289713920142,-0.22293527800460128
106,-0.13718051388261177,0.46579334398049205,0.34608808538510594,0.0602167594809217,0.4655200361081574,0.478928910287302,-78848.2468420497,-0.14446368051466552,0.25495459291666256,0.5585688423648317
107,-0.13655947823201617,0.46337863895127485,0.35191476054757675,0.057441010549098795,0.46578548854786905,0.478928910287302,-78848.66570980825,0.2868540387048534,0.25521022916726677,-0.16502881191324353
108,-0.17695304198421946,0.4588974594939887,0.346291348910928,0.043053916890761906,0.4649353133509725,0.478928910287302,-78848.37591214631,-0.014148518898537521,0.25496814846674054,-0.006226336465762021
109,-0.13153453684009175,0.46335548856326025,0.35364993437816683,0.05775840988987278,0.4651988316935809,0.478928910287302,-78847.73634062233,0.034387524349442644,0.254608764249712,0.12449519639795281
110,-0.14739488428765146,0.46198467065858584,0.35171438323478726,0.05180332350101706,0.46500883049294744,0.478928910287302,-78847.7196863991,0.01974037569588094,0.2546268133870334,-0.8180189215756205
111,-0.1787624763176226,0.45948224678795047,0.346722555550549,0.040459385431180064,0.465237140351539,0.478928910287302,-78849.23595669145,-0.4425029668148214,0.25525083205462257,-0.7586842075052279
112,-0.13884351191113373,0.46800083191093106,0.344318163280672,0.05670837719038553,0.46534567363401264,0.478928910287302,-78848.4994224822,-0.531870796091388,0.2547826225069616,-1.018221881756652
113,-0.14436212973458823,0.4671928465173988,0.3442217730112045,0.05179841330512615,0.46503869485493,0.478928910287302,-78848.39288346704,-0.7206323147850098,0.25460521977377504,-0.9804591588383575
114,-0.18383187427689113,0.4635197996141587,0.3406442759792703,0.03542805990617266,0.4641205478058723,0.478928910287302,-78847.3640703134,-0.7947576012166621,0.25424175841200736,-0.7999569280693603
115,-0.16162630726027535,0.4671254699684183,0.34029245495530647,0.04443318499747085,0.4643310210439831,0.478928910287302,-78847.31283019911,-0.7803138521621562,0.25415041485854534,-0.16788258823202978
116,-0.1617658229690171,0.46690868106326794,0.338418083192247,0.04778459325398284,0.46464388142624063,0.478928910287302,-78847.6367638775,-0.4398486393219567,0.2544601322312573,-0.5297721544174978
117,-0.14724494636381086,0.4691558874731162,0.33796496937965326,0.0539838638066896,0.46478336427432165,0.478928910287302,-78847.68510213308,-0.5648460486243221,0.25440490308472,-0.4772321723260906
118,-0.1513537190448621,0.46814872714670874,0.33813801762667184,0.05167633291177947,0.46461471754055444,0.478928910287302,-78847.43099655722,-0.503146363201051,0.25432045750487026,-0.7031204163554295
119,-0.18160598057467814,0.4648411349240601,0.3375532780808847,0.03779941762653386,0.46389784915614746,0.478928910287302,-78846.6875260757,-0.5924214371217575,0.25401775137340826,-1.5598865475752466
120,-0.17066426424030934,0.4697271986530837,0.3353474825908977,0.038616646902723796,0.4647688018297656,0.478928910287302,-78848.22951827779,-1.050414686821884,0.25465523397783163,-1.2240845702005225
121,-0.20016919415494105,0.4651051253881252,0.33597402006116056,0.02500369167088288,0.46378340344089325,0.478928910287302,-78846.99867119182,-1.012215613033062,0.2541262545269415,-1.3533788532923652
122,-0.21678007183322742,0.4642767436899936,0.3347368539116741,0.01737172683701993,0.46356932846782484,0.478928910287302,-78847.06559292036,-1.1401562634818094,0.25411127160797736,-1.3260282600349216
123,-0.21216123773515855,0.46541107280988603,0.3355819427899315,0.018087781669185336,0.4637209921042291,0.478928910287302,-78847.23746020712,-1.1960750815651975,0.254175854195683,-1.4613412268193244
124,-0.20838228495299665,0.46597588183055794,0.33772500801130206,0.016940852017888842,0.46381878801454246,0.478928910287302,-78847.36828354874,-1.3148722235376304,0.25419945415474354,-1.6020463524447073
125,-0.2116091444639771,0.46622616392869287,0.3384066370101145,0.014414741206224737,0.4639408738566998,0.478928910287302,-78847.67288051528,-1.3855085886020326,0.25432428192101975,-1.3063096182032012
126,-0.18522500334801337,0.4692616504717621,0.3404369210622338,0.022556295742899083,0.464069805617689,0.478928910287302,-78847.48591479663,-1.2651700779770723,0.25412799134552116,-0.9534536088254839
127,-0.21152135871728933,0.46819911656055313,0.3346179667599735,0.015950001095556738,0.46371756553483734,0.478928910287302,-78847.2287126103,-1.072558388340706,0.2540964986596684,-1.1997156422465145
128,-0.17274872900786886,0.4736889768313245,0.3370377493462773,0.0281464142620505,0.4636927730184572,0.478928910287302,-78846.5143038274,-1.1652017943352335,0.2535725245509879,-1.3398299393939468
129,-0.1795860582921786,0.472244714476906,0.33680045428759375,0.026134797508054024,0.4636154291679826,0.478928910287302,-78846.34232953258,-1.2247619582919504,0.2536029015994027,-1.1623310435059089
130,-0.17391643366093687,0.47304505272872,0.33595102418543255,0.02857534265629299,0.46365326111489935,0.478928910287302,-78846.33675896288,-1.1180638796409164,0.2535866953903399,-1.2098179372133608
131,-0.18197939555969697,0.4717723620328058,0.3361179975204084,0.025159537936530217,0.46345881317893334,0.478928910287302,-78846.00639606112,-1.134648670896041,0.25351009877742003,-1.390995003850321
132,-0.16549075142522737,0.474431020024768,0.33567834869179164,0.03106913493379901,0.4634957184291413,0.478928910287302,-78845.94820185896,-1.255512497116965,0.2533463751316603,-1.3698114222106423
133,-0.17492952722607213,0.47172926651472824,0.33675641849166593,0.02748018938572974,0.46310461399370995,0.478928910287302,-78845.22351975195,-1.2639811510397974,0.2531270106917926,-0.9631115741814258
134,-0.1752129885960016,0.4711909921573375,0.3363656713208823,0.026995979635549616,0.4631636792269413,0.478928910287302,-78845.40708589484,-1.0522200941169375,0.2532247803180908,-1.0616630437311823
135,-0.17095854308191497,0.4720853564413704,0.33526695182939603,0.02963607954689316,0.463292212010216,0.478928910287302,-78845.6004617742,-1.0803688482822345,0.25329269256426895,-1.2195679895334048
136,-0.16592133462130718,0.4726929847142685,0.3353737434460255,0.0319277636062487,0.4633463380790632,0.478928910287302,-78845.58163481587,-1.151986436773927,0.25327800916652893,-1.1517381474924122
137,-0.1680235244388003,0.47255775373233355,0.3345596337433753,0.0318113096191829,0.46337557068775775,0.478928910287302,-78845.58247700385,-1.1074944305186898,0.2533353558400842,-0.7861522753153015
138,-0.15272627401403469,0.4748069215777556,0.3338917759217248,0.03694714074021945,0.4632750234284919,0.478928910287302,-78845.36309702275,-0.8993796994293541,0.25307759538088664,-0.7365991115835101
139,-0.1741442518127106,0.47154228697181677,0.33366907235314763,0.028302671744287543,0.46239643098245065,0.478928910287302,-78843.72769474011,-0.8516008507988287,0.2525378051803763,-1.9197690835405175
140,-0.1534809919338473,0.4736767561806176,0.33405389702136273,0.04057491071247553,0.46374548383591063,0.478928910287302,-78845.85202854908,-1.4558298043289337,0.25351261519122154,-1.3418564198619618
141,-0.17028512085145317,0.471761652612542,0.33307778183554504,0.03403491437879355,0.46327097208614,0.478928910287302,-78845.15195488291,-1.2288962599417015,0.25327938148250767,-0.915854007252237
142,-0.1564620672121237,0.4734626975927903,0.33384234711456573,0.03834891227191735,0.46341851607733753,0.478928910287302,-78845.21768922234,-1.0153300084273946,0.25325565802273703,-1.4377581668857853
143,-0.1521130510209007,0.47339934518049176,0.33372280670445437,0.04201262174178445,0.4636410837646157,0.478928910287302,-78845.57039053332,-1.291727064877153,0.2534146830626413,-1.623417716119707
144,-0.1583160903621813,0.47264370251802196,0.3346345308074775,0.03933643588230087,0.4634554401422754,0.478928910287302,-78845.19049139686,-1.4488270641871106,0.25329222981760363,-1.9760067975302154
145,-0.15041314254861007,0.4746424164921764,0.3350697798445238,0.043276393437319524,0.46393900205241845,0.478928910287302,-78845.82441234695,-1.6229769765781306,0.2535842464103835,-1.140658206877486
146,-0.1421833613029081,0.4737956686755619,0.336277046750574,0.045482090312654246,0.4640043229781532,0.478928910287302,-78846.07212188728,-1.2399499934044702,0.25362161026979296,-1.5578991861674176
147,-0.1674770219746323,0.4723874703474994,0.3336070540173114,0.03397585117520016,0.46345704777692054,0.478928910287302,-78845.45559787977,-1.463312968128202,0.2534102995821382,-1.3884381854700292
148,-0.13969258846541607,0.4765565716393118,0.3340459017975418,0.0451380217464956,0.4631285353526521,0.478928910287302,-78844.47875340816,-1.3851778536357322,0.25273549841491844,-1.5523022499640733
