iteration,b0,b1,b2,b3,q,r,loglik,predicted,var,actual
0,0.01874326686955928,0.6312733723911884,0.30991920326978495,0.011278075657524993,0.4243535345205329,0.2108212699791887,-10002.703219121531,-0.45031625523607605,0.19614591408969834,-0.8764780233116625
1,0.017895753376184105,0.6362657107404597,0.3057139015083332,0.011569148002747259,0.421307915426945,0.21548448137170595,-10003.082139625096,-0.6024567593523686,0.19437133573026089,-0.6913890649513041
2,0.018506852117499792,0.6381575849886048,0.3033793986029322,0.012112744830916549,0.4192528615949606,0.21730486672453814,-10002.742700154477,-0.5971540712492118,0.19294231522839236,-0.5841603180530447
3,0.018515439661633548,0.6567410646481127,0.2855547635087272,0.012223681866362456,0.4088814520569436,0.23076558029499414,-10002.908409315085,-0.5761967759145559,0.18693783803838668,-0.317655632933634
4,0.01960249437695024,0.6635632185950062,0.2804046935783996,0.010153667664141112,0.4036307686513641,0.23630100287872496,-10002.569840645956,-0.4176636432406288,0.18374164999810616,-0.5470357502199757
5,0.019726291059663517,0.6539763694886904,0.29170766355216027,0.007778430231023471,0.4072793096495324,0.23163466813426872,-10002.22189185466,-0.49785017580661195,0.18563708282676952,-0.5346979846048283
6,0.02119684369787951,0.6249655705704975,0.3184094727396266,0.007777713928527336,0.42285733845440476,0.20953856423836315,-10001.7609009904,-0.4829387858477315,0.19447034110665767,-0.7676911889944399
7,0.018121448685819032,0.6264951950989227,0.312587622953132,0.01231103450093943,0.43503165077917544,0.18460737843260264,-9998.181154615577,-0.6020757426321731,0.20186979784002007,-0.23816616661718581
8,0.020495919038896256,0.6624609447595801,0.28022120974499165,0.01022583860524099,0.40682933866110865,0.2189278350146949,-9994.251936079518,-0.34066929539043456,0.18380133434951443,-1.0013642577107764
9,0.018910973720900837,0.6844177865234706,0.2598569555109945,0.011139559661911144,0.39334264430949095,0.23629834378307712,-9995.109690739764,-0.7057600532515496,0.1764068169110294,-0.6086329937893675
10,0.02009893201215342,0.6832246170378562,0.25919370829074784,0.012406142334549605,0.39234069947092465,0.23612399080912194,-9994.673309366906,-0.5774632920610365,0.17549277234789631,-0.9507975011398189
11,0.018594813664214522,0.6767870057280589,0.2647416355034755,0.013814093193237884,0.39898380812738676,0.22893059211077976,-9994.636123615936,-0.7476358481733653,0.17946395296983603,0.08077608145846166
12,0.020781900511156505,0.6896855068464951,0.25013011550782227,0.014502429659911446,0.39170543432068694,0.23955930678574805,-9996.26289195982,-0.23428241811329517,0.1758101676110469,0.22540661185991026
13,0.02221365896518402,0.7002661645874946,0.2370103126403062,0.016620822816331853,0.3872873329526859,0.2442590441076647,-9996.624495544087,-0.04258520437816033,0.17354410690168864,-0.25333980754888635
14,0.02212153337076399,0.7039238398715633,0.23089913922157945,0.019740183068623553,0.3836639994684684,0.24759470936943204,-9996.511167414252,-0.2065511729371711,0.17136624277108595,-0.6257652451340099
15,0.021318056779192636,0.6880993734941363,0.24384354197545885,0.022525746569691578,0.39359433846246805,0.23737862118757935,-9996.762523202737,-0.4138824117517856,0.17682957425051715,-0.05391905974673643
16,0.02197269153672282,0.6960859366813075,0.2346892356533112,0.023529643434173318,0.3899151326842314,0.24233758766103863,-9997.271595229888,-0.1330394472744715,0.17504350141487068,0.3653249331794287
17,0.024039251269478024,0.6985965304745305,0.23004633366624982,0.02448782161628528,0.38815607159040355,0.24372306870426724,-9997.487932638905,0.1389574292422211,0.17396396487032934,0.020627145131045705
18,0.02329369585825404,0.7075428096547725,0.2191249494153018,0.0274739707677674,0.3838034846237386,0.248792498720056,-9997.569386285066,0.01625174975801794,0.17177724393371294,-0.11393422845125152
19,0.023203366570720113,0.7133752719424362,0.21045404887707497,0.03097385159417004,0.3795614568079634,0.25241004659461036,-9997.253071038112,-0.06355458837401348,0.1693114391035384,-0.24974223953186125
20,0.022464412395952163,0.6942943415685578,0.2273248325083189,0.03298140047031527,0.3905661729198616,0.24074784062266624,-9996.572837845228,-0.13396452856465424,0.17512562456047626,-0.30542843443129164
21,0.022818300532855516,0.6885941845343031,0.23043112382634168,0.0357226540592284,0.3906366869074632,0.23842954088202545,-9995.536941924685,-0.1815557663972982,0.1745009099281054,-0.3260560158957456
22,0.022019153633682603,0.6549215579094807,0.2630156845565593,0.035879304167966586,0.4081585312446218,0.21631697498924352,-9993.633128235368,-0.22798911530792068,0.18399201062471207,-0.5050929420304483
23,0.021524820713214973,0.642932925276284,0.2725763280776279,0.03841800961326845,0.4139645531283712,0.2080263204782116,-9993.299732475778,-0.35170499426543006,0.1872081459940815,-1.297585423468687
24,0.018127355569361264,0.606510691227836,0.3023513443892182,0.04533572466153192,0.44202307045123806,0.16343259081644648,-9993.459781130043,-0.8275795591368539,0.2048857807883724,-1.4368352859768119
25,0.017168608246579366,0.635605506119758,0.2736414849232489,0.047643905705461044,0.4280748325756577,0.1858236615154896,-9993.202757917003,-1.020516797666729,0.1960803752772529,-0.6235207479485683
26,0.017830536353779992,0.6073221669866673,0.29805843169406876,0.04957550854983033,0.4430625358137822,0.15899975384696413,-9992.532238835247,-0.6600211259826042,0.2053461028655357,-1.0126781844785133
27,0.0167607307910512,0.6128559120575058,0.29445423186479514,0.04908992295985792,0.4384340285022972,0.16775264875303014,-9992.490991813016,-0.8731551546552722,0.2023333923521465,-1.2608140037778066
28,0.01514463061678972,0.5872470456457528,0.31842280982134546,0.05052290102838984,0.4549917650842886,0.13143653167407426,-9991.83179878078,-1.0674883221056832,0.21305148888835027,-0.5682405716844631
29,0.016762449831581573,0.6017409624385077,0.3023668089678019,0.05171956059295599,0.44532219687555885,0.15421320072314962,-9992.23961239364,-0.6929423685289693,0.20673603221046696,-1.1582444688052445
